rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_FRY,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_KRTAP19-3,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR6C68,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_SRY,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR2G6,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_IL4R,methylation_gene__GENE_SKIL,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_MAGEB3,target
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,6.4527802,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,0.86453915,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.6960914,-0.9226468,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,0.40203512,-0.18524316,-0.39099538,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.098094754,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-1.2666521,0.18550926,-0.27898297,-0.32856813,-0.20080598,-0.20907678,3.6295133,-0.17104712,-0.32153535,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.15151788,-0.10942103,1.3206407,-0.15674396,-0.0951894,-0.81152123,0.0,-0.3006726,-0.13243002,1.3947264,-0.6441496,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.226861,-0.15883493,-0.07671373,-0.16725372,-0.12994859,-0.21502694,-0.066214204,-0.20482321,-0.11569497,-0.1997621,-0.15827926,0.099322826,-0.29389063,-0.59388375,-1.6625907,0.33488524,-0.19397843,0.02495787,-0.2630966,0
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.7473908,-1.367273,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.032788333,-0.18524316,-0.47820562,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.12251378,-0.11135208,-0.18638481,-0.1075813,-0.098367736,1.989918,-0.13640918,-0.124410756,-0.49749818,-0.38862753,-0.27898297,16.78459,-0.20080598,-0.20907678,-0.14767553,-0.21296284,-0.5314171,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.14038765,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-1.4359981,0.0,-0.3006726,-0.13243002,0.26470283,1.7852517,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.189833,-0.15883493,-0.07671373,0.43901,-0.12994859,-0.21502694,-0.066214204,-0.05215484,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.50753134,-1.2667661,0.15058807,-0.19397843,0.01995658,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,2.0876975,-0.13495575,1.4591727,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,4.5209956,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-1.5984459,-1.4582992,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,1.2173753,-0.12551017,-0.06786253,3.6480463,-0.37137708,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.15480481,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.99817854,-0.38862753,-0.27898297,0.12511753,-0.20080598,-0.20907678,-0.14767553,-0.2096868,-0.44289377,-0.3560074,2.6968482,-0.0807927,-0.5829264,-0.14020014,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.6319696,0.0,-0.3006726,-0.13243002,-0.7891583,-0.69396687,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.3388057,-0.15883493,-0.07671373,-0.38251635,-0.12994859,-0.21502694,-0.066214204,0.2036752,-0.11569497,-0.1997621,-0.15827926,-0.42119688,1.4507316,-0.97888094,-1.8821808,0.27578774,-0.19397843,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,0.24559039,-0.065998875,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.25872755,-0.18524316,-0.4060804,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.20265406,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.15234143,-0.38862753,-0.27898297,-0.37511975,-0.20080598,-0.20907678,-0.14767553,-0.24054441,-0.041393008,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.13995548,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.5855844,0.0,1.6815078,-0.13243002,-0.7891583,-0.5284997,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.69985914,-0.15883493,-0.07671373,-0.21813332,-0.12994859,-0.21502694,-0.066214204,-0.3711216,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.39187628,-0.38297597,0.3159083,-0.19397843,0.049370814,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.48897317,-1.539243,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-1.1157055,-0.18524316,-0.5161447,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.22666293,-0.11135208,-0.18638481,-0.1075813,-0.098367736,0.57570046,-0.13640918,-0.124410756,-1.2390838,-0.38862753,1.7382298,-0.021801379,-0.20080598,-0.20907678,-0.14767553,8.77831,-0.6208064,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.1673268,-0.10942103,-0.3044717,-0.15674396,-0.0951894,1.2854878,0.0,-0.3006726,-0.13243002,-0.7891583,0.56022656,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.7960218,-0.15883493,-0.07671373,-0.39699814,-0.12994859,-0.21502694,-0.066214204,-0.28141236,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.17462847,-1.1204295,0.371797,-0.19397843,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.4810365,-0.46283105,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.54970247,-0.18524316,-0.36869,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.19391477,-0.11135208,5.1094036,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,0.13658471,1.9945718,-0.27898297,-0.3728537,-0.20080598,-0.20907678,-0.14767553,-0.20024785,0.12368618,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.17291553,-0.10942103,-0.3044717,-0.15674396,-0.0951894,1.3514966,0.0,-0.3006726,-0.13243002,-0.7891583,-0.5418081,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.074106,-0.15883493,-0.07671373,-0.253514,-0.12994859,-0.21502694,-0.066214204,-0.28315267,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.38401678,-0.7664759,0.53656524,-0.19397843,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.8394715,-1.1380142,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.20642516,-0.18524316,-0.19216968,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.18571268,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.03847337,-0.38862753,-0.27898297,-0.24157791,-0.20080598,-0.20907678,-0.14767553,-0.22236045,-0.15799843,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.10777811,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.5428468,0.0,-0.3006726,-0.13243002,-0.032813318,1.3470463,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.22120029,-0.15883493,-0.07671373,-0.113090366,-0.12994859,-0.21502694,-0.066214204,-0.045937248,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.4514767,-0.6417743,0.34319976,-0.19397843,2.138571,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.99102265,-0.38973075,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,1.8612096,-0.12551017,0.28853762,-0.18524316,-0.11785571,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.12301043,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.36487293,-0.38862753,-0.27898297,-0.3464828,-0.20080598,-0.20907678,-0.14767553,-0.1729506,-0.51093215,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.11971812,-0.10942103,-0.3044717,-0.15674396,-0.0951894,0.5422567,0.0,-0.3006726,-0.13243002,-0.7891583,-0.611496,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.084840946,-0.15883493,-0.07671373,-0.12220695,-0.12994859,-0.21502694,-0.066214204,-0.17013007,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.6510579,-0.87885904,0.18289873,-0.19397843,0.43005377,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,1.8085707,-0.13495575,3.2915006,-0.13030465,1.8446544,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-1.286265,-0.8620781,-0.076208994,4.5093026,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,0.1543185,-0.18524316,-0.13323282,6.4935083,-0.119572654,-0.08731264,-0.1281341,-0.18339598,-0.11135208,-0.18638481,-0.1075813,-0.098367736,1.1512778,-0.13640918,-0.124410756,-0.85260963,-0.38862753,-0.27898297,-0.15304288,-0.20080598,4.399608,-0.14767553,-0.24896449,-0.55484587,-0.3560074,-0.21171293,-0.0807927,0.9611957,-0.07576135,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.35207376,0.0,-0.3006726,-0.13243002,-0.7891583,0.53784454,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.1214731,-0.15883493,-0.07671373,-0.3506019,-0.12994859,-0.21502694,-0.066214204,-0.36934265,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.049415883,-0.61912185,0.2941118,-0.19397843,0.056230683,1.4627222,0
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.41481113,-0.4827509,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.6424244,-0.18524316,-0.352118,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.08991636,-0.11135208,-0.18638481,-0.1075813,-0.098367736,0.37769178,-0.13640918,-0.124410756,-0.4079251,-0.38862753,-0.27898297,-0.62123793,-0.20080598,-0.20907678,-0.14767553,-0.24718374,-0.5008406,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.14149348,-0.10942103,-0.3044717,-0.15674396,-0.0951894,0.6627719,0.0,-0.3006726,-0.13243002,-0.7891583,-0.65251946,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.44978437,-0.15883493,-0.07671373,-0.29785755,-0.12994859,-0.21502694,-0.066214204,-0.07146626,-0.11569497,-0.1997621,-0.15827926,0.2238954,-0.29389063,-0.27963713,-0.6900393,0.2597745,-0.19397843,0.37983876,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.40760258,-1.4701835,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,0.07989269,-0.18524316,-0.12575313,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.09822584,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-2.0216942,0.098592155,-0.27898297,-0.17119773,-0.20080598,-0.20907678,-0.14767553,-0.25715935,-0.73869675,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.15528308,-0.10942103,-0.3044717,-0.15674396,-0.0951894,0.29461268,0.0,-0.3006726,-0.13243002,-0.7891583,-0.7167115,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.77156824,-0.15883493,-0.07671373,-0.32482305,-0.12994859,-0.21502694,-0.066214204,-0.27204978,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.2022604,-1.2169607,0.23874623,-0.19397843,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,0.83309567,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.75592965,-0.7963077,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-1.328051,-0.18524316,-0.5178789,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.17161842,-0.11135208,-0.18638481,-0.1075813,-0.098367736,0.74412477,-0.13640918,-0.124410756,-1.4424971,-0.38862753,-0.27898297,-0.3053733,-0.20080598,-0.20907678,-0.14767553,-0.30203265,-0.46124196,-0.3560074,-0.21171293,-0.0807927,-0.08653934,-0.1427274,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.95956737,0.0,-0.3006726,-0.13243002,-0.7891583,3.0279195,-0.33377987,-0.14736162,-0.15329744,0.72726256,-0.11101367,-1.0839249,-0.15883493,-0.07671373,-0.25909418,-0.12994859,-0.21502694,-0.066214204,-0.23929279,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.31125724,-0.84582543,0.35456657,-0.19397843,-0.124126926,11.010752,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,2.074661,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,0.3120106,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-1.0861894,-1.1014771,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,0.7805802,-0.12551017,-1.189693,-0.18524316,-0.4645986,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.23726085,-0.11135208,-0.18638481,-0.1075813,-0.098367736,0.34318438,2.493644,-0.124410756,-0.5262612,5.2204514,-0.27898297,-0.48872757,-0.20080598,-0.20907678,-0.14767553,-0.18445848,-0.6689145,-0.3560074,-0.21171293,-0.0807927,1.3877304,-0.15160395,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-1.4882457,0.0,-0.3006726,-0.13243002,-0.2954259,-0.63294595,3.1542685,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.45814,-0.15883493,-0.07671373,-0.32020664,-0.12994859,-0.21502694,-0.066214204,-0.16478018,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.5893331,-0.8627342,0.30595025,-0.19397843,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.41493934,-0.7020941,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,0.5971399,-0.18524316,-0.17880625,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.11781066,-0.11135208,-0.18638481,-0.1075813,-0.098367736,1.543145,-0.13640918,-0.124410756,-0.044959277,-0.38862753,-0.27898297,-0.11934062,-0.20080598,-0.20907678,-0.14767553,-0.1650433,-0.05360794,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.110667385,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.19274934,0.0,-0.3006726,-0.13243002,-0.7891583,-0.5904122,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-1.0480103,-0.15883493,-0.07671373,-0.23984683,-0.12994859,-0.21502694,-0.066214204,0.33546013,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.06527678,-0.9575219,0.14784059,-0.19397843,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.31262016,-0.06457475,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.32209036,-0.18524316,-0.21576197,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.15661788,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.80355585,-0.38862753,-0.27898297,-0.60246855,-0.20080598,-0.20907678,-0.14767553,-0.21714881,-0.058579493,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.11828527,-0.10942103,-0.3044717,-0.15674396,-0.0951894,0.42804575,0.0,-0.3006726,-0.13243002,-0.7891583,-0.6522463,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,0.31085142,-0.15883493,-0.07671373,-0.05818242,-0.12994859,-0.21502694,-0.066214204,-0.0031283642,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,0.32845595,-0.6887691,-0.24457072,2.4553833,-0.5621795,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,-0.22987415,-0.13495575,-0.27537942,-0.13030465,-0.3057074,-0.15988438,-0.19949844,-0.17697707,-0.06981002,-0.20746751,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-0.6905149,0.70489436,-0.076208994,-0.07800698,-0.1253615,-0.18879156,-0.16912934,-0.131838,-0.34819162,-0.12551017,-0.5628253,-0.18524316,-0.008349502,-0.16102707,-0.119572654,-0.08731264,-0.1281341,-0.10746618,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.21818253,0.6266123,-0.27898297,0.2167144,-0.20080598,-0.20907678,-0.14767553,-0.04421559,-0.46501386,-0.3560074,-0.21171293,-0.0807927,-0.5829264,-0.048036236,-0.10942103,-0.3044717,-0.15674396,-0.0951894,-0.52100456,0.0,-0.3006726,-0.13243002,-0.7891583,-0.60478616,-0.33377987,-0.14736162,-0.15329744,-0.14641158,-0.11101367,-0.75825787,-0.15883493,-0.07671373,-0.36387002,-0.12994859,-0.21502694,-0.066214204,0.06731413,-0.11569497,-0.1997621,-0.15827926,-0.42119688,-0.29389063,-0.18378556,-0.96590936,0.5473904,-0.19397843,0.47604918,-0.2630966,1
-0.13659069,-0.08742843,-0.15462574,-0.0848961,-0.12621255,-0.110807516,-0.337182,-0.11405895,-0.090650626,-0.16180748,-0.22852921,1.7748349,-0.13495575,-0.27537942,-0.13030465,3.657334,0.24239945,-0.19949844,3.407969,-0.06981002,1.7389488,-0.087279424,-0.1730762,-0.15768613,-0.076317295,-0.12302327,-0.13874586,-2.1957884,-1.5861492,-0.076208994,-0.07800698,-0.1253615,2.9635782,-0.16912934,-0.131838,-0.34819162,5.6155353,-1.363986,-0.18524316,-0.4533711,3.5901954,-0.119572654,-0.08731264,-0.1281341,-0.19160064,-0.11135208,-0.18638481,-0.1075813,-0.098367736,-0.37303346,-0.13640918,-0.124410756,-0.85537916,-0.38862753,-0.27898297,-0.43458894,2.1972864,-0.20907678,-0.14767553,-0.21789679,-0.75228244,2.9929352,4.1852016,-0.0807927,-0.5829264,-0.12124505,-0.10942103,1.3788714,-0.15674396,-0.0951894,0.681187,0.0,1.6705695,-0.13243002,1.2460798,-0.6832739,3.7187855,-0.14736162,-0.15329744,-0.14641158,6.0571756,-1.2823554,-0.15883493,-0.07671373,-0.28821254,-0.12994859,3.285363,-0.066214204,-0.23958354,-0.11569497,2.0454266,4.2708097,-0.11388309,5.2028217,-0.79390043,-1.9913374,-0.1256713,-0.19397843,-0.5621795,1.4371109,1
