rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_XKRY2,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_OR5M3,rnaseq_gene__GENE_NCRNA00230B,methylation_gene__GENE_GPI,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SPO11,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_CASP6,methylation_gene__GENE_EXT1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_FAM41AY1,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_KRTAP27-1,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PPIAL4B,methylation_gene__GENE_PIGC;C1ORF105,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_UCMA,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_BID,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_CNP,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_ADAM5P,methylation_gene__GENE_SPSB1,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_SCRIB,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_B2M,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR4P4,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_RBP5;CLSTN3,methylation_gene__GENE_CNIH,methylation_gene__GENE_LRRC20,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_GMCL1,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_SDC1,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ZNF33B,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.014876631,-0.053536013,-0.05998392,-0.032191753,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.16917513,0.30595487,0.15260261,-0.039025616,-0.30523124,-0.042500064,0.17371763,-0.069158584,-0.024481647,-0.039873518,-0.0373863,-0.09654722,-0.05008855,-0.19005142,-0.22825995,-0.065219104,-0.08720162,-0.05578467,-0.17573237,-0.4521027,-0.5533554,-0.050053358,-0.057666454,-0.14747043,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.16456875,-0.09052681,-0.19682537,-0.027972804,-0.014700057,-0.111107096,-0.06825314,0.0029853228,0.6338722,0.0012063528,-0.13250025,-0.13216212,-0.17508024,0.5505299,0.21630673,-0.2923411,-0.06867951,-0.1053454,-0.21187523,-0.28761217,-0.041330405,0.08178573,-0.07708009,-0.1478537,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.15799123,0.05433844,-0.05301428,-0.21251258,-0.061940223,-0.32007012,0.1621909,-0.009743071,0.037775815,-0.16631305,0.2126428,-0.5070428,-0.40598318,-0.19387476,-0.23456219,-0.06664966,-0.040082946,-0.06600719,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.09318589,-0.053536013,-0.05998392,0.1772745,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.111991055,0.1385315,0.07784023,-0.039025616,-0.23741949,-0.042500064,-0.22616221,-0.069158584,0.25083414,-0.039873518,0.22083938,-0.09654722,-0.05008855,-0.33816496,-0.05838972,-0.065219104,-0.08720162,-0.05578467,0.3834466,-0.43764862,-0.13052471,-0.050053358,-0.057666454,-0.09825474,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.20209469,-0.09052681,-0.06414889,0.30990475,0.04581164,0.15387474,-0.06825314,-0.14940973,0.29554024,-0.017163092,-0.13250025,0.24264354,-0.06429877,0.4793077,0.6512247,-0.10562198,-0.06867951,-0.1053454,-0.08021522,-0.033941366,-0.041330405,0.73659366,-0.07708009,-0.6022371,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.04737664,0.032430194,0.1599419,0.0058173803,-0.061940223,0.0056786393,0.16048834,0.09484361,-0.0058776275,-0.16155241,0.10276929,0.1078826,-0.11229591,-0.19387476,0.057560183,-0.06664966,0.24349451,0.00025920672,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.048316244,-0.053536013,-0.05998392,0.16170199,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.10303553,0.22965315,0.5858626,-0.039025616,0.025350405,-0.042500064,0.13574812,-0.069158584,-0.122472644,-0.039873518,0.15624112,-0.09654722,-0.05008855,-0.22888729,-0.061429165,-0.065219104,-0.08720162,-0.05578467,-0.074433185,-0.27922338,-0.04171081,-0.050053358,-0.057666454,-0.05430995,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.29586047,-0.09052681,0.058662657,0.122141145,0.28428656,0.32895955,-0.06825314,-0.14961615,-0.12397622,0.016524218,-0.13250025,0.5380103,-0.14136942,0.4720995,0.6574967,-0.20365891,-0.06867951,-0.1053454,-0.15917177,0.07103351,-0.041330405,0.28029558,-0.07708009,-0.35424405,-0.044886343,-0.09926551,0.8255022,-0.06940588,0.28745592,0.094287574,0.24265493,-0.20326476,-0.061940223,-0.14583611,0.09451553,0.061495643,-0.04359527,0.34254748,0.14111668,0.77071476,-0.2776001,-0.19387476,0.4903584,-0.06664966,0.17019354,-0.008729015,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,0.035292942,-0.053536013,-0.05998392,0.023548016,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.04053619,0.813707,0.40086582,-0.039025616,-0.3499351,-0.042500064,0.050496243,-0.069158584,0.027374113,-0.039873518,0.034889508,-0.09654722,-0.05008855,-0.17974749,-0.05527011,-0.065219104,-0.08720162,-0.05578467,-0.0015942937,-0.2635258,0.06018076,-0.050053358,-0.057666454,-0.0074979137,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.22377014,-0.09052681,-0.054799374,0.42919508,0.2094548,-0.30222422,-0.06825314,-0.100872755,0.7662457,-0.051156174,-0.13250025,0.36916536,-0.16714174,0.40366843,1.0351949,-0.0099510215,-0.06867951,-0.1053454,0.05220194,-0.2130448,-0.041330405,0.5148857,-0.07708009,-0.4306026,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.02121653,0.03405293,1.3592536,-0.090097524,-0.061940223,-0.07978421,0.10447721,0.080855496,0.10342694,-0.12793034,0.12396567,0.022178603,-0.32607263,-0.19387476,0.6933884,-0.06664966,0.07963223,-0.0029420615,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.28538027,-0.053536013,-0.05998392,0.1921349,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.032712143,-0.13212885,-0.616469,-0.039025616,-0.26127663,-0.042500064,-0.04321599,-0.069158584,-0.18038927,-0.039873518,-0.18156946,-0.09654722,-0.05008855,0.9747768,-0.2833931,-0.065219104,-0.08720162,-0.05578467,-0.4752901,0.27932015,-0.17732872,-0.050053358,-0.057666454,-0.13141312,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.6667246,-0.09052681,0.1048337,-0.32506633,-0.6412127,0.28589416,-0.06825314,-0.19353546,-0.01842951,-0.119561315,-0.13250025,2.2257626,0.31308576,0.07887967,-0.7434675,-0.23236166,-0.06867951,-0.1053454,-0.7082703,-0.6052482,-0.041330405,-0.5576749,-0.07708009,0.72659826,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.30915105,-0.29559776,-0.57425624,0.701356,-0.061940223,-0.51516134,-0.13357349,-0.20367517,-0.36208194,-0.94643146,-0.43456632,0.21111917,-0.2799103,24.829235,-0.050958812,-0.06664966,-0.42450175,-0.2270841,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,31.32694,-0.053536013,-0.05998392,-0.54829717,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,29.609388,30.22209,-0.758239,-0.039025616,30.4367,-0.042500064,-0.71621424,-0.069158584,0.14920446,-0.039873518,-0.31664684,-0.09654722,-0.05008855,-0.8488532,28.243343,-0.065219104,-0.08720162,-0.05578467,-0.57877094,19.86095,0.32588282,-0.050053358,-0.057666454,-0.2537301,-0.06925289,-0.17236899,-0.04061949,-0.078358516,25.301199,-0.09052681,27.223545,-0.27297854,0.4585586,26.729557,-0.06825314,27.018967,28.04334,0.17402364,-0.13250025,1.0437926,0.04351889,26.45809,-0.12696907,-0.063279375,-0.06867951,-0.1053454,26.692425,0.83011603,-0.041330405,0.8641886,-0.07708009,26.321726,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.13760313,-0.2025541,-0.1062228,0.69903433,-0.061940223,-0.5673573,-0.41419038,0.201347,0.13823798,23.136335,-0.075387575,0.24599582,23.051693,-0.19387476,21.228054,-0.06664966,17.786457,-0.10212485,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.45621964,-0.053536013,-0.05998392,-0.0424226,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.3141553,0.06665177,-0.7312457,-0.039025616,-0.11205066,-0.042500064,0.4741524,-0.069158584,0.0061323047,-0.039873518,-0.06492069,-0.09654722,-0.05008855,-0.30195194,0.08454989,-0.065219104,-0.08720162,-0.05578467,0.049509913,0.41902438,-0.24180897,-0.050053358,-0.057666454,-0.07278633,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.15139878,-0.09052681,-0.3649511,-0.12338219,-0.20713311,0.34579688,-0.06825314,-0.28176138,0.044673346,-0.20686625,-0.13250025,-0.4942977,-0.3329701,-0.015914667,-0.6978688,-0.35611558,-0.06867951,-0.1053454,-0.49903852,-0.7351269,-0.041330405,-0.3226286,-0.07708009,-0.10600735,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.22114432,-0.61822945,-0.3866783,-0.2583954,-0.061940223,-0.4247656,-0.34091106,-0.16097085,-0.1834472,-0.61921793,-0.40109837,-0.0851274,0.49034145,-0.19387476,0.4671478,-0.06664966,-0.5096353,-0.13099279,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.5644659,-0.053536013,-0.05998392,-0.035306156,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.31549928,-0.058787756,0.2597041,-0.039025616,0.05143262,-0.042500064,0.34494144,-0.069158584,0.04825067,-0.039873518,-0.31662625,1.0462252,-0.05008855,0.089531,-0.21554618,-0.065219104,-0.08720162,-0.05578467,-0.42044058,-0.27964652,-0.025279803,-0.050053358,-0.057666454,0.166135,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.041585594,-0.09052681,0.5274025,-0.23732859,-0.3024368,0.38933343,-0.06825314,-0.62828434,-0.4064224,0.1088402,1.0177441,-0.07829894,-0.04040422,-0.31090719,-0.52741086,-0.16054097,-0.06867951,-0.1053454,-0.5563125,-0.07637762,-0.041330405,-0.40041107,-0.07708009,-0.47459748,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.0036116836,-0.52447265,-0.061684337,0.030113075,-0.061940223,0.40237746,-0.48883545,-0.68161625,-0.70140094,-0.6120825,-0.3439988,1.7082539,-0.30079728,-0.19387476,-0.11470696,7.5291758,-0.43699968,-0.07047675,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.21841179,-0.053536013,-0.05998392,-0.03714657,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.030731132,-0.077537745,-0.49667794,-0.039025616,-0.16507666,-0.042500064,0.24826345,-0.069158584,-0.08961715,-0.039873518,-0.13870499,-0.09654722,-0.05008855,0.0006599664,-0.19395322,-0.065219104,-0.08720162,-0.05578467,-0.34657025,-0.025605889,0.37798026,-0.050053358,-0.057666454,-0.097304985,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.18102312,-0.09052681,-0.57416624,-0.39210108,-0.7460568,-0.21657895,-0.06825314,-0.17950341,-0.4170075,-0.33308107,-0.13250025,-0.91197306,-0.249728,0.20987411,-0.4705117,-0.30859137,-0.06867951,-0.1053454,-0.4329779,-0.47866192,-0.041330405,-0.3922575,-0.07708009,0.7113638,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.5507441,-0.20856996,-0.5515995,-0.20730563,-0.061940223,-0.41645756,-0.5377736,-0.10073773,-0.23517099,-0.2743817,-0.5746963,0.05711585,-0.26658162,-0.19387476,-0.70535517,-0.06664966,-0.38849697,-0.37114358,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.032305196,-0.053536013,-0.05998392,-0.022578806,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.20883645,-0.14077944,-0.3741426,-0.039025616,-0.27069426,-0.042500064,0.25658306,-0.069158584,0.24037662,-0.039873518,-0.19196856,-0.09654722,-0.05008855,0.41125065,-0.024912715,-0.065219104,-0.08720162,-0.05578467,-0.31702107,0.3348562,-0.35264033,-0.050053358,-0.057666454,-0.12640847,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.075208776,-0.09052681,0.018008899,-0.11318238,-0.38691995,0.5015279,-0.06825314,-0.024568437,-0.3160768,0.25187317,-0.13250025,0.12503405,-0.07658339,-0.11167924,-0.31910554,0.011091544,-0.06867951,-0.1053454,-0.26759037,-0.029611923,-0.041330405,0.16205114,-0.07708009,0.6888138,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.15016025,-0.08575373,-0.4869319,-0.20264508,-0.061940223,-0.143308,-0.22725105,-0.039650884,-0.056930277,-0.25213075,0.2867724,-0.0038826135,0.86073226,-0.19387476,0.9882753,-0.06664966,-0.047413357,-0.11438532,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,0.072425395,-0.053536013,-0.05998392,0.06552989,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.118157536,-0.19895944,-0.2056426,-0.039025616,-0.14250258,-0.042500064,0.08189904,-0.069158584,0.14675115,-0.039873518,0.4783462,-0.09654722,-0.05008855,-0.31249872,-0.055450436,-0.065219104,-0.08720162,-0.05578467,-0.34832987,-0.5792651,1.518762,-0.050053358,-0.057666454,-0.30115053,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.15337044,-0.09052681,-0.24356414,0.014986171,0.24465996,0.44804886,-0.06825314,-0.3353365,-0.07058041,-0.081474915,-0.13250025,0.70032674,0.09611543,-0.21389739,0.22833057,-0.066765286,9.569274,-0.1053454,0.11379704,0.22878057,-0.041330405,1.2490863,-0.07708009,0.436053,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.5982223,0.12030587,3.071735,0.36849222,-0.061940223,0.63018006,-0.4090212,-0.1297945,0.18817519,0.5459131,-0.26439157,1.6770244,-0.22054383,-0.19387476,-0.4183553,-0.06664966,-0.16453089,-0.044682942,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.09943629,-0.053536013,-0.05998392,0.036681436,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.026836481,0.08634551,0.17084177,-0.039025616,0.13074471,-0.042500064,0.13235918,-0.069158584,-0.28786966,-0.039873518,0.00392607,-0.09654722,-0.05008855,0.08299789,-0.04885109,-0.065219104,1.7806797,-0.05578467,-0.5375466,-0.020476185,-0.29941994,-0.050053358,-0.057666454,0.043524824,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.14120705,-0.09052681,0.4155795,-0.18597424,-0.37944728,0.015306649,-0.06825314,-0.20179304,0.12646785,-0.041722797,-0.13250025,1.0119,-0.201227,0.1139112,-0.4202245,-0.26979527,-0.06867951,-0.1053454,-0.25263485,-0.18646003,-0.041330405,-0.49481475,-0.07708009,0.9094216,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.029450199,-0.3248619,-0.37893325,-0.025941972,-0.061940223,-0.19594894,-0.31419528,-0.05338659,0.024032993,0.020951975,0.09272363,0.42231214,0.12583205,-0.19387476,0.17081632,-0.06664966,-0.07672499,-0.17709681,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.19806613,-0.053536013,-0.05998392,0.11831372,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.22573704,-0.07916442,-0.011355152,-0.039025616,0.0127057135,-0.042500064,0.11970968,-0.069158584,-0.040304407,-0.039873518,-0.011892867,-0.09654722,-0.05008855,-0.40416834,-0.3001276,-0.065219104,-0.08720162,-0.05578467,-0.27130222,0.32497334,-0.10959977,-0.050053358,-0.057666454,0.0073239394,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.23741986,-0.09052681,-0.2827059,-0.1844835,-0.6560068,0.1196625,-0.06825314,-0.3348781,-0.18349034,-0.3530931,-0.13250025,0.411107,-0.35626566,-0.19804683,-0.7673051,0.01912068,-0.06867951,-0.1053454,-0.49359488,-0.5834586,-0.041330405,-0.0881952,-0.07708009,-0.29094446,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.321509,-0.8111719,-0.43754378,-0.19817995,-0.061940223,-0.62761307,-0.26246104,-0.7943886,-0.50471723,-0.82790667,-0.12651764,0.15289065,0.018399611,-0.19387476,-0.11117378,-0.06664966,-0.6855982,-0.29688358,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.39546436,-0.053536013,-0.05998392,-0.106676035,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.32214263,-0.2595834,-0.32110497,-0.039025616,0.14654402,-0.042500064,-0.4435609,-0.069158584,-0.14112952,-0.039873518,0.041174967,-0.09654722,-0.05008855,0.33306184,-0.24827129,-0.065219104,-0.08720162,-0.05578467,-0.37123922,-0.5763341,-0.32468885,-0.050053358,-0.057666454,-0.26362613,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.27014774,-0.09052681,-0.18030006,-0.41764966,0.19106631,-0.5401317,-0.06825314,-0.41084218,0.2595648,-0.05476381,-0.13250025,-0.18786372,-0.15603057,-0.44110972,-0.2463396,-0.30931777,-0.06867951,-0.1053454,0.19825172,-0.22701406,-0.041330405,-0.51710975,-0.07708009,0.30108172,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.12171241,0.45816505,-0.5437446,-0.17924443,-0.061940223,-0.380562,-0.58637315,-0.27322584,-0.66301185,-0.035108697,0.36840156,-0.5309699,-0.3995421,-0.19387476,-1.1429466,-0.06664966,-0.7289876,-0.18402167,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.2674555,-0.053536013,-0.05998392,0.0069584926,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.021005062,-0.13401663,-0.35174832,-0.039025616,-0.2492066,-0.042500064,0.3174021,-0.069158584,0.81637937,-0.039873518,-0.33586928,-0.09654722,-0.05008855,0.68720794,0.23722836,-0.065219104,-0.08720162,-0.05578467,-0.24536556,1.3621684,-0.24055026,-0.050053358,-0.057666454,-0.09618268,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.58647346,-0.09052681,0.2966877,-0.45129383,-0.39883342,-0.08851736,-0.06825314,-0.32770652,-0.16536695,-0.41690832,-0.13250025,-0.5076611,-0.27745798,0.069304496,-0.4629556,-0.24104373,-0.06867951,-0.1053454,-0.17249265,0.08261321,-0.041330405,-0.110735424,-0.07708009,-0.013452343,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.46138498,0.06653283,-0.45510092,0.0038281432,-0.061940223,0.66604805,-0.3272659,0.08693076,0.22772591,-0.3182485,-0.26368874,0.04600504,-0.4465557,-0.19387476,-0.1635808,-0.06664966,-0.5859653,-0.26368552,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.37011245,-0.053536013,-0.05998392,-0.024415804,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.076452166,-0.25456664,-0.66140723,-0.039025616,-0.2663894,-0.042500064,-0.3576767,-0.069158584,-0.45097765,-0.039873518,-0.084126666,-0.09654722,-0.05008855,-0.27631557,-0.22281492,-0.065219104,-0.08720162,-0.05578467,-0.23147112,0.41529658,0.1078906,-0.050053358,-0.057666454,-0.08340259,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.19334228,-0.09052681,-0.4156907,0.19999816,-0.1579056,-0.041455556,-0.06825314,-0.39287227,-0.2606354,-0.15807751,-0.13250025,0.057167053,-0.2334246,-0.28252196,-0.3793578,-0.2679769,-0.06867951,-0.1053454,0.09292905,-0.33387458,-0.041330405,-0.59644747,-0.07708009,-0.20377412,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-1.0299122,-0.51074487,-0.46171173,-0.1857452,-0.061940223,-0.4640844,-0.31491768,-0.18367986,-0.119148776,-0.02794344,0.30526128,-0.14529715,0.040132705,-0.19387476,-0.55052274,-0.06664966,-0.48404896,-0.29475355,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.24437512,-0.053536013,-0.05998392,-0.24255216,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.3444325,-0.23044157,-0.51589,-0.039025616,-0.14168763,-0.042500064,0.0410413,-0.069158584,-0.2841557,-0.039873518,-0.33457848,-0.09654722,-0.05008855,-0.11055845,-0.2575794,-0.065219104,-0.08720162,-0.05578467,-0.20438392,0.413954,-0.42963454,-0.050053358,-0.057666454,-0.28455096,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.00299318,-0.09052681,-0.28984326,-0.4722777,-0.68731236,0.12970042,-0.06825314,-0.60950303,-0.722236,0.07678597,-0.13250025,-0.71476257,-0.19530986,-0.46261933,-0.3857408,-0.31088793,-0.06867951,-0.1053454,-0.2538602,0.18525937,-0.041330405,-0.07229123,-0.07708009,-0.3082609,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.5090053,0.012405564,-0.22538818,-0.04951562,-0.061940223,-0.49200526,0.21772392,-0.007902812,-0.45039502,-0.6297699,-0.34814656,0.07890373,-0.16098091,-0.19387476,-0.897576,-0.06664966,-0.33905372,-0.03936217,0
