rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_FHOD3,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_IQCC,methylation_gene__GENE_ARL13B,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PXMP3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_RPLP2,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_RFK,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TKT,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_PTH,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_TMEM141,methylation_gene__GENE_RASA1,methylation_gene__GENE_GGCT,methylation_gene__GENE_ACADM,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_ZNF672,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_FOXC1,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_CISD2;UBE2D3,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_LLPH,methylation_gene__GENE_ZHX2,methylation_gene__GENE_NLRX1,methylation_gene__GENE_PHYH,methylation_gene__GENE_LIG4,methylation_gene__GENE_PARVB,methylation_gene__GENE_RAB6B,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_TMEM160,methylation_gene__GENE_ICA1L,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_EIF6,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_LSM12,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_IL4R,methylation_gene__GENE_HIST1H3H,rnaseq_gene__GENE_OR8D4,methylation_gene__GENE_YAP1,target
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.08554608,-0.13584803,0.2215824,0.40879434,0.3501614,0.98412716,0.006756701,0.024388613,-0.2232188,0.39111352,0.09069368,-0.078769214,0.23715393,-0.25099206,-0.05375852,0.6446471,-0.115279995,0.12235895,0.32923594,-0.077757016,0.06958695,0.8228489,0.18170229,0.27640182,-0.1547675,-0.05610869,0.1426412,0.32561365,0.5793785,0.44655526,0.35765126,-0.14925936,0.056880694,-0.108833104,0.6365933,-0.05999517,0.04888144,-0.06817627,0.37890273,-0.010234381,0.8954189,-0.12458608,-0.08630882,-0.105781555,0.34849346,-0.090159975,-0.07671373,-0.15906872,0.5106974,0.009029532,-0.14671578,0.12634338,0.6928898,-0.00089115766,-0.13438453,0.10510191,0.07976182,-0.22925687,0.35392275,-0.08950543,0.040927697,1.1371717,-0.11409981,-0.16934597,0.44944233,0.09146037,0.0322174,0.3095882,0.9844302,0.32556647,0.21215016,-0.025694774,-0.0807927,0.13564609,0.4283426,0.31746122,-0.14486007,0.82445484,-0.64020497,0.25074264,0.014740129,-0.07800698,0.3734606,0.0423214,-0.00041115287,0.5786878,-0.12419063,0.04136386,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.122177444,-0.13104358,0.07330362,0.31116414,0.005868576,-0.076208994,-0.15174286,0.2614693,0.03416675,-0.21383373,-0.023276238,-0.078769214,-0.25684947,0.50347346,-0.05375852,0.282095,-0.115279995,0.4164825,0.21670434,-0.40369433,-0.16924167,-0.05104617,-0.029717961,0.004498963,-0.22832598,-0.05610869,0.3588164,-0.096630044,-0.08358224,-0.4856855,-0.07660014,0.11246048,0.14784549,-0.108833104,-0.012096833,-0.16923614,-0.17334713,-0.06817627,-0.13364081,-0.3571818,-0.18237361,-0.12458608,-0.08630882,-0.105781555,-0.71708244,-0.09484767,-0.07671373,-0.15906872,-0.3821954,0.17431435,-0.14671578,0.12368072,-0.06448016,0.07928656,-0.1230584,-0.0032668936,-0.3810553,-0.38587776,-0.44563797,0.47819066,0.024031878,-0.07531105,-0.11409981,-0.16934597,-0.23830608,0.022587713,-0.63839096,-0.39617348,0.0572314,-0.12361553,-1.7227429,-0.05478668,-0.0807927,-0.90863687,0.27125725,-0.5052797,-0.14486007,0.45303133,-0.40683797,0.91798013,-0.27444836,-0.07800698,-0.44072106,-0.3353232,-0.21557952,-0.6477161,-0.12419063,0.72706586,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02188756,-0.16572298,0.6662859,-0.08164525,-0.3869844,0.0,-0.41162738,-0.18638735,-0.06981312,-0.4482229,-0.17322299,0.0,-0.3674576,-0.3081703,0.0,0.08460842,0.0,-0.06744309,-0.7220002,-0.5229768,0.20847867,-0.03529996,-0.31567344,-0.3591024,-0.7303123,0.0,-0.37229803,-0.54518944,-0.6287989,-0.30625126,-0.38559675,-0.446233,-0.4095231,0.0,-0.51907235,-0.66287893,-0.4513136,0.0,0.0,-0.18117125,-0.4957175,0.0,0.0,0.0,-0.4706251,-0.2243824,0.0,0.0,-0.6339119,0.24672934,0.0,-0.59556776,-0.8803697,-0.24414025,-0.60490036,-0.0009967627,-0.8670251,-0.7118214,-0.81750727,-0.21464936,-0.5470467,-0.63699824,0.0,0.0,-0.82108665,-0.2837496,-0.6783286,-0.8946263,-0.55127454,-0.2545371,0.6478529,-0.17988642,0.0,0.36065075,-0.5821979,-0.054918136,0.0,-0.9166148,-0.74725956,-0.60131735,-0.6276767,0.0,-0.9410275,-0.29451963,-0.85599023,-0.99864,0.0,-1.0210532,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.008728284,-0.17683844,-0.05442686,-0.011054861,-0.2303482,-0.076208994,-0.34006798,-0.15540221,-0.066377826,-0.4670349,-0.35131785,-0.078769214,-0.67503554,-0.34417787,-0.05375852,-0.15356667,-0.115279995,-0.160013,-0.57935625,-0.16836701,-0.19837233,-0.051729366,-0.31609893,-0.5799087,-0.31077057,-0.05610869,-0.7527551,-0.5528092,-0.7500119,-0.3567048,-0.45335975,-0.19743526,-0.44679728,-0.108833104,-0.052932028,-0.5979485,-0.23513475,-0.06817627,0.47062817,-0.15804476,-0.4662967,-0.12458608,-0.08630882,-0.105781555,0.1146759,-0.2558665,-0.07671373,-0.15906872,-0.47456226,-0.1314395,1.5440404,-0.61894464,-0.48130634,-0.7262981,-0.7944843,-0.070175044,-0.22261737,-0.5877822,-0.9865647,-0.5250532,-0.61672175,-0.5731054,-0.11409981,-0.16934597,-0.8176572,-0.22239755,-0.7007716,-0.8948277,-0.8866475,-0.1417624,-0.4933974,-0.12182362,-0.0807927,-0.8513692,-0.77346647,-0.47167584,-0.14486007,-0.12731709,0.35485157,-0.6120516,-0.5066179,-0.07800698,-0.92721784,-0.3413124,-0.30227646,-0.77325356,-0.12419063,-0.8569022,1
-0.044065263,-0.044065263,-0.044065267,22.649546,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.32184914,-0.012429721,-0.22869305,-0.054978088,0.07418775,-0.076208994,0.52243036,0.060216065,-0.1115016,0.24992041,0.21343642,-0.078769214,-0.103259176,0.50401896,-0.05375852,-0.3458491,-0.115279995,-0.18179786,0.44931334,0.06898321,-0.03192963,-0.18766852,1.1740503,0.15432881,1.0964884,-0.05610869,0.26132995,0.41748375,0.45302674,-0.0851096,0.1471946,-0.109798014,0.354342,-0.108833104,0.16481568,0.34391305,0.3476595,-0.06817627,-0.13364081,0.7917771,0.2544976,3.2530065,-0.08630882,-0.105781555,0.87358993,-0.046569735,-0.07671373,1.2172341,0.43217614,-0.15940024,1.9545916,0.41957328,0.38832805,0.32156244,2.2909203,-0.08615068,0.47298416,0.17299666,0.18526214,-0.04429183,0.6936491,0.5562763,1.4967643,-0.16934597,0.4495781,0.14547448,0.29201514,-0.11543891,1.5608634,0.16445328,0.8100875,0.056761716,-0.0807927,0.42972252,0.4492354,1.1756728,0.7432651,1.0137304,-0.37795562,0.47502092,1.4001878,-0.07800698,0.19100067,-0.077983,0.18401796,0.1644391,-0.12419063,0.2073519,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.24265565,-0.36021158,-0.27845147,-0.37212765,-0.38461748,-0.076208994,-0.22934699,-0.24649611,-0.23498432,-0.33852285,-0.5138412,-0.078769214,-0.47118893,-0.39063147,-0.05375852,-0.39159998,-0.115279995,0.035152756,-0.4984531,-0.54485506,-0.2333419,-0.25361997,-0.64708185,-0.6719928,-0.08106833,-0.05610869,-0.9277002,0.09127706,-0.12661591,-0.19380026,-0.30249888,-0.540387,-0.8575103,-0.108833104,-0.72836006,-0.4657681,-0.50718623,-0.06817627,-0.13364081,-0.68088645,-0.31891334,-0.12458608,-0.08630882,-0.105781555,-0.27529398,-0.440837,-0.07671373,-0.15906872,-0.4378866,-0.78485763,-0.14671578,-0.6607702,-0.3760674,-0.4879311,-0.97028947,-0.1299365,-0.68608123,-0.36222488,-0.39168382,0.02865537,-0.47533447,-0.60779595,-0.11409981,-0.16934597,-0.37995532,-0.2585353,-0.111076355,-0.5610324,-0.30262682,-0.139484,-0.3502866,-0.15127939,-0.0807927,0.24004573,-0.15414283,-0.1603861,-0.14486007,-0.7966723,-0.20000152,-0.49120402,-0.3997684,-0.07800698,-0.48000628,0.34003064,-0.6197721,-0.27097312,-0.12419063,-0.58268285,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.06585843,0.03956577,0.007374214,0.117359914,-0.03549658,-0.076208994,-0.21489355,0.00051187584,-0.17759414,-0.10604952,-0.1776236,-0.078769214,0.013042538,-0.09996839,-0.05375852,-0.29146394,-0.115279995,0.77915615,-0.23971258,0.31016856,-0.13609688,0.782181,-0.15690587,-0.12396503,-0.4334992,-0.05610869,-0.053154774,-0.36038184,-0.13870794,-0.63132024,-0.022830866,-0.13034323,-0.6013431,-0.108833104,-0.24843064,0.2392356,-0.08058386,-0.06817627,-0.13364081,-0.22414197,-0.38471764,-0.12458608,-0.08630882,-0.105781555,0.017490093,-0.11612421,-0.07671373,-0.15906872,0.017987683,0.8717898,-0.14671578,-0.38430035,-0.3320505,-0.25037807,-0.41931742,-0.084243864,-0.3998673,0.18139589,0.09607654,-0.35165203,0.019587602,-0.21422192,1.8796668,-0.16934597,-0.2554235,0.090347014,-0.16624434,0.05881058,-0.6397827,-0.18225715,-1.0689058,0.05592605,-0.0807927,-0.08642609,0.31723982,-0.14039429,-0.14486007,-0.13754424,-0.14796275,-0.2414685,-0.12876616,-0.07800698,-0.24165078,-0.0005116547,0.18397973,0.10905359,-0.12419063,-0.22842032,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.062141813,-0.07779036,-0.149063,0.1544708,-0.23566124,-0.076208994,-0.2935768,-0.1799709,-0.12113415,-0.21728617,-0.32303765,1.0833455,-0.06273501,-0.44297248,-0.05375852,0.022029076,-0.115279995,0.50437504,-0.35543925,-0.22261223,0.46267998,1.1363206,0.16337676,-0.00018640205,-0.050484944,-0.05610869,-0.22362609,-0.023827782,20.954342,-0.3685782,-0.122999005,-0.4759955,-0.1520186,-0.108833104,0.044567414,0.11518958,-0.106814414,-0.06817627,-0.13364081,1.7669824,-0.30474472,-0.12458608,-0.08630882,-0.105781555,-0.09688187,-0.35274252,-0.07671373,-0.15906872,-0.41483408,-0.43761086,-0.14671578,-0.43984643,0.2922518,-0.21929844,-0.59190714,-0.021367267,-0.54234946,0.47152555,-0.024075253,-0.062528364,-0.345371,0.06694748,-0.11409981,-0.16934597,0.63732773,-0.042619295,-0.19746554,0.57310647,-0.34651834,-0.013742901,0.630356,-0.2969752,-0.0807927,0.4591112,-0.37058634,-0.42489365,-0.14486007,-0.2616881,-0.47580445,-0.60924107,0.006147578,-0.07800698,-0.36876902,-0.28749198,-0.39679223,0.008727093,-0.12419063,-0.12165779,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.26274183,-0.13249059,0.95676225,1.2366594,0.109969735,-0.076208994,0.5923021,-0.011293291,0.36157408,-0.23699287,0.680281,-0.078769214,0.6403523,0.24422772,-0.05375852,21.614855,-0.115279995,-0.24635415,-0.015494708,0.11032164,-0.271475,0.5021036,0.29963312,-0.11649131,20.901516,-0.05610869,0.19349593,20.829605,1.0327361,-0.052969337,0.39322641,-0.2957806,20.786922,-0.108833104,-0.24302854,0.80226517,0.6630339,-0.06817627,-0.13364081,0.8367234,0.73008156,-0.12458608,-0.08630882,-0.105781555,1.5860201,0.00065538875,-0.07671373,-0.15906872,20.205177,0.39103043,-0.14671578,1.6295128,1.068138,20.352156,0.22868328,-0.11434143,-0.3781636,2.052327,20.128162,0.01626513,9.556941,-0.055909026,-0.11409981,-0.16934597,0.5739193,0.28933528,-0.11363499,-0.25384682,0.8524334,-0.2559482,0.5095394,-0.025344832,-0.0807927,-0.69651616,1.4625257,0.97694737,-0.14486007,19.336277,0.8052562,19.675495,0.07802355,-0.07800698,0.061257925,-0.15634452,1.8335202,0.3444106,-0.12419063,-0.010005505,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.0017900128,-0.14523919,-0.06805756,0.098996736,0.22205842,-0.076208994,0.47846475,-0.008525574,-0.09208167,0.197003,0.1533465,-0.078769214,0.24863681,0.2150293,-0.05375852,-0.38378006,-0.115279995,0.14748491,-0.44710726,0.2196095,0.12187344,0.21945567,0.09367852,0.6572812,1.0758216,-0.05610869,0.3637305,0.040795892,0.82535267,1.7558215,0.10561943,-0.15326555,0.43159896,-0.108833104,0.10743663,1.0227265,0.06553246,-0.06817627,-0.13364081,0.18606849,2.1612048,-0.12458608,-0.08630882,-0.105781555,0.24655955,0.14431337,-0.07671373,-0.15906872,0.072928876,0.08972681,1.8113967,1.4643042,-0.093785994,0.5621087,1.2759217,0.051739845,0.97793865,0.4995328,0.7006706,-0.42659113,0.8494156,0.4249583,-0.11409981,-0.16934597,0.81472474,0.0737087,-0.017409008,0.18966113,0.6743955,0.05566285,0.6414146,-0.030866794,-0.0807927,0.40151346,19.487568,0.08261163,-0.14486007,0.68812656,0.13931245,0.37801605,0.5028265,-0.07800698,0.27733913,1.03337,0.79334027,-0.22521612,-0.12419063,-0.22630723,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.1632523,-0.0815921,-0.25131875,-0.28034872,-0.17049538,-0.076208994,0.58587605,-0.005128886,-0.07061049,0.0847507,0.32725722,-0.078769214,-0.027547756,0.20132002,-0.05375852,-0.37428325,-0.115279995,-0.27833384,0.24366236,-0.10332778,0.33197507,-0.27353016,0.07476988,0.04546465,0.750854,-0.05610869,-0.10357379,0.14886144,0.11599847,-0.13253377,0.21247269,-0.4461487,-0.39257866,-0.108833104,0.3769589,0.26846874,0.17528749,-0.06817627,-0.13364081,-0.016935023,0.61924464,-0.12458608,-0.08630882,-0.105781555,0.25766042,-0.14089279,-0.07671373,-0.15906872,0.008015698,0.3636723,-0.14671578,-0.104589395,-0.09231761,0.4209829,0.24367729,-0.22487418,0.035157133,-0.29512691,0.3564989,0.38580984,0.3586394,-0.0740171,-0.11409981,-0.16934597,-0.083997175,-0.022620423,-0.029688736,-0.40331256,0.29413727,-0.250505,0.34788603,-0.13597146,-0.0807927,0.3049926,0.290283,-0.5863365,-0.14486007,0.3599296,-0.38424072,0.46254528,-0.025126267,-0.07800698,0.670941,-0.32643715,0.008762696,-0.10939385,-0.12419063,0.00955525,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.2200363,-0.019299615,0.19285858,-0.05629075,0.15743144,-0.076208994,-0.12626244,-0.18341331,-0.2696401,-0.13039127,0.42563078,-0.078769214,0.0849853,-0.06974258,-0.05375852,0.45995578,-0.115279995,-0.32843488,0.01808621,0.1819414,-0.2506609,-0.31319526,0.6065692,-0.24286,-0.11772377,-0.05610869,0.105351284,0.2079746,-0.104025975,0.53064156,-0.13389811,-0.33697376,-0.01476445,-0.108833104,-0.38674933,-0.12242731,-0.25910005,-0.06817627,-0.13364081,-0.18501225,0.5742226,-0.12458608,-0.08630882,-0.105781555,-0.16590288,0.11999632,-0.07671373,-0.15906872,-0.104628004,0.12639247,-0.14671578,0.5787105,0.3729547,0.0981508,0.12482952,-0.04377689,0.40438265,-0.6963346,0.034003362,-0.28622055,0.19486438,0.60851663,-0.11409981,-0.16934597,0.15115602,0.28704274,0.39315885,0.33395767,-0.09259215,-0.19233102,0.1397736,-0.23709072,-0.0807927,-0.1977961,0.1305424,-0.027757121,-0.14486007,-0.022280602,0.33555478,-0.30448934,0.0014561806,-0.07800698,0.8810526,-0.30627075,0.25569463,-0.1759276,-0.12419063,-0.14944491,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.12440135,-0.25406602,-0.20499474,-0.25177467,-0.16002575,-0.076208994,-0.19874378,-0.22826597,-0.08829775,0.0597144,0.10841199,-0.078769214,-0.1735587,0.79674447,-0.05375852,-0.34477663,-0.115279995,0.19699973,0.02795074,-0.34010193,0.15583381,-0.084776886,0.07850579,-0.08647521,-0.24872844,-0.05610869,-0.30169857,-0.09434541,-0.16112861,-0.4300187,-0.33555192,-0.53087634,-0.18297109,-0.108833104,0.049793575,-0.08123697,-0.18990147,-0.06817627,-0.13364081,0.5008982,-0.052599307,-0.12458608,-0.08630882,-0.105781555,-0.37724134,-0.33881146,-0.07671373,-0.15906872,-0.0127843665,-0.29454258,-0.14671578,-0.19757281,0.092617966,-0.06463174,-0.2657503,-0.06305539,-0.23850252,-0.3153102,-0.34998408,-0.16508976,-0.17055038,0.11013757,-0.11409981,-0.16934597,-0.41590148,-0.07955027,-0.04983877,-0.23157504,0.090228565,-0.19366945,-0.61231387,-0.09695763,-0.0807927,0.07374429,-0.37474167,0.054206725,-0.14486007,0.2471853,-0.25827694,-0.17847688,-0.028812347,-0.07800698,-0.1286745,-0.43377107,-0.4474684,0.010340849,-0.12419063,-0.14488651,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.061444268,-0.129612,-0.2931114,-0.18178688,-0.13228825,-0.076208994,-0.102142535,0.0075034616,-0.037099097,-0.046494126,0.22054657,-0.078769214,-0.17701519,0.044400737,-0.05375852,-0.041269936,-0.115279995,-0.11229689,0.24300231,0.03143939,0.20107037,-0.18205035,-0.11104898,0.29637158,-0.027453482,-0.05610869,-0.17060444,0.13161324,-0.41838777,0.19202594,-0.2997986,-0.37067738,-0.47950733,-0.108833104,-0.40583462,-0.58347374,-0.4135291,-0.06817627,-0.13364081,-0.51503783,-0.25632942,-0.12458608,-0.08630882,-0.105781555,-0.24421598,-0.30055666,-0.07671373,1.0354908,0.18166797,0.10107529,-0.14671578,-0.66691417,-0.4606229,-0.21785791,-0.11913359,-0.16304669,-0.708617,-0.5011906,-0.30490533,0.5440636,0.061294686,0.32319558,-0.11409981,-0.16934597,-0.2078668,0.070366114,0.050457098,-0.25949603,0.31500563,0.07621958,-0.81305134,-0.08086874,-0.0807927,0.017244274,-0.015530136,-0.33449924,-0.14486007,-0.28699297,-0.6806204,0.14874959,0.1599675,-0.07800698,-0.4169613,-0.46106684,-0.17616537,-0.35242954,-0.12419063,0.04516915,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.042032436,-0.022474539,1.455004,-0.08147413,0.64836353,-0.076208994,0.24264483,-0.07628638,-0.089192815,0.2306499,-0.07206545,0.6455725,0.39854553,0.03751731,-0.05375852,-0.08502891,-0.115279995,-0.19795689,0.25808057,-0.1800485,0.19800985,-0.28179044,0.6397401,0.041199453,0.02504217,-0.05610869,0.20169342,-0.050648697,0.067547105,0.010709023,-0.27347967,0.15856047,0.30814487,-0.108833104,0.52595806,20.645065,0.0532589,-0.06817627,-0.13364081,-0.37066826,0.051351123,-0.12458608,-0.08630882,-0.105781555,1.1567614,-0.0030774493,-0.07671373,-0.15906872,0.11509193,0.42480904,-0.14671578,-0.009781833,0.3151544,0.38593024,0.57615924,0.06683204,0.51290447,-0.32847303,-0.10629982,0.20318708,0.4172883,0.38034993,-0.11409981,-0.16934597,0.8540699,-0.029428458,-0.13770261,-0.0679545,0.13500448,-0.02918654,0.13337763,-0.1426447,-0.0807927,0.6578132,0.6098392,0.008062352,-0.14486007,0.37142044,-0.6542267,0.6689232,0.3373337,-0.07800698,-0.04474868,-0.28813335,0.033155233,0.32008368,-0.12419063,0.368861,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.29585457,-0.0541483,0.3453299,0.1521368,0.24748029,-0.076208994,0.23296613,0.081291035,0.19126564,0.84026736,-0.27796194,-0.078769214,0.56654084,-0.26884285,-0.05375852,0.51042145,-0.115279995,-0.18587178,21.379553,21.31923,-1.1833055,1.1604048,0.4967559,1.2595096,0.69573647,-0.05610869,-0.012336057,1.9413896,0.45057994,0.6492998,-0.041273076,-0.07716039,0.20775764,-0.108833104,0.325598,0.9878662,0.31938323,-0.06817627,0.52282405,0.2407,20.326765,-0.12458608,-0.08630882,-0.105781555,1.0235654,0.018830078,-0.07671373,1.0439893,0.60544586,1.8053923,-0.14671578,0.7813393,-0.12970452,0.7325657,0.61756235,3.2541943,2.5690002,0.15382439,-0.098016724,0.42784968,0.2336303,0.09823842,-0.11409981,-0.16934597,0.2233976,0.00620936,0.13557358,0.044537902,1.2375227,-0.09550057,0.5353889,0.08307774,-0.0807927,-2.2845428,1.9022188,0.54853415,-0.14486007,2.3899717,-0.31790802,0.22446705,2.6566374,-0.07800698,0.6041409,-0.056318365,0.16442339,-0.024780262,-0.12419063,-0.35799095,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,-0.011483768,-0.10228162,-0.026637884,-0.15445559,0.05528948,-0.076208994,0.3595854,0.00592009,-0.18714727,0.13253358,0.34262627,-0.078769214,0.5067529,0.49318027,-0.05375852,-0.4233667,-0.115279995,-0.27086908,0.62987024,-0.16847765,0.2372654,-0.3007013,0.42748314,0.05064632,1.046249,-0.05610869,0.33862966,0.7295811,0.37783164,0.13636316,0.40841988,-0.07426212,0.31463045,-0.108833104,0.7022342,1.2389246,0.29105505,-0.06817627,-0.13364081,0.2681597,1.2373303,-0.12458608,-0.08630882,-0.105781555,0.2743028,0.21857218,-0.07671373,-0.15906872,0.8752613,1.0045993,-0.14671578,0.8540263,0.012181041,0.667086,0.55422425,-0.08197233,0.4975068,0.019837966,0.95459324,-0.18224669,0.2953788,0.06539252,-0.11409981,-0.16934597,0.54502434,0.27635178,0.29140437,0.36779922,0.7974331,0.66569114,0.6523821,0.030161202,-0.0807927,0.543068,0.6884326,0.4203294,0.54756105,0.91457355,-0.056034755,0.24922504,1.1288288,-0.07800698,1.0314723,-0.0028588262,0.4822285,0.3910799,-0.12419063,0.70165956,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.054619074,-0.06121572,-0.06227874,0.026776703,-0.06288219,-0.19173177,-0.10542582,0.06464431,-0.076208994,-0.08383092,0.017550291,-0.20191889,0.24903512,0.6756816,-0.078769214,0.015255955,0.4143452,-0.05375852,-0.3273416,-0.115279995,0.107978664,0.49309316,0.31555858,0.23100634,0.45193577,0.3546492,0.6943196,0.6830533,-0.05610869,-0.303092,0.63197243,0.69596016,0.568722,0.20590486,20.960104,0.7051042,-0.108833104,0.9522979,0.32390887,0.18458666,-0.06817627,-0.13364081,0.807051,1.2790691,-0.12458608,-0.08630882,-0.105781555,-0.027332298,0.13886274,-0.07671373,-0.15906872,0.38860804,0.539549,-0.14671578,1.4703385,0.20178893,0.2211004,0.7624504,-0.03311463,1.4553608,0.32883725,0.1918407,0.27618667,0.007947978,0.15986632,-0.11409981,-0.16934597,-0.10454012,0.10702077,0.7417921,0.97732145,0.21283278,0.17081283,-0.25327432,14.406758,-0.0807927,0.39584297,0.30450872,2.2470205,-0.14486007,0.67653,-0.31273368,0.11066128,1.5499767,-0.07800698,1.1693679,-0.107201554,0.42764077,1.093401,-0.12419063,0.47631848,1
