methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR8B4,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_LCE4A,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR10G7,rnaseq_gene__GENE_PRNT,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_MARCH3,rnaseq_gene__GENE_OR1D2,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR9G9,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_OR5D13,methylation_gene__GENE_ZNF33B,target
0.0033072187,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,0.20202598,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.047364455,-0.056271918,-0.06581708,-0.056040857,-0.06093281,-0.06548551,0.046760682,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.021652468,1
0.050787125,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.023685763,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.0847737,-0.056271918,-0.06581708,-0.056040857,0.0413174,-0.06548551,0.03366678,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.03397402,1
-0.049455352,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,3.1627471,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.11830521,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.034282174,-0.056271918,-0.06581708,-0.056040857,-0.01833635,-0.06548551,-0.17504181,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,2.8108048,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.07934469,1
-0.010782284,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.046422277,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.08418938,-0.056271918,-0.06581708,-0.056040857,0.24372992,-0.06548551,0.02068253,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.11502646,1
0.020589586,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.057209067,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.08434627,-0.056271918,-0.06581708,-0.056040857,-0.06746333,-0.06548551,-0.12087483,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.2645524,1
-0.16027194,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.10001356,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.09444013,-0.056271918,-0.06581708,-0.056040857,-0.33191884,-0.06548551,0.08729919,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.15291786,1
-0.07795543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,10.224635,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.20530277,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.10138588,-0.056271918,-0.06581708,-0.056040857,-0.02399753,-0.06548551,-0.2358082,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.1404294,1
21.929565,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.00031346665,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,0.033312917,-0.056271918,-0.06581708,-0.056040857,0.04992496,-0.06548551,-0.16514903,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.111452736,1
-0.02307584,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.065137826,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.19476783,-0.056271918,-0.06581708,-0.056040857,-0.14784038,-0.06548551,-0.2808393,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.040446352,1
0.1129467,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,0.12186363,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.08467469,-0.056271918,-0.06581708,-0.056040857,0.2584346,-0.06548551,-0.10367026,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.17306218,1
0.059686124,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,0.11690205,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.13425028,-0.056271918,-0.06581708,-0.056040857,0.009234107,3.8029757,0.14066766,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.24346337,1
-0.09316942,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.035200786,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,3.097127,-0.056271918,-0.06581708,-0.056040857,0.12021005,-0.06548551,0.15178236,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.01800654,1
-0.13676064,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.06053223,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.06371332,-0.056271918,-0.06581708,-0.056040857,0.026216501,-0.06548551,-0.12482657,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,5.1402497,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.20330106,1
-0.013850971,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.10568366,-0.06779342,-0.07768564,-0.048834685,5.526922,-0.05606167,-0.087181695,-0.056271918,-0.06581708,-0.056040857,-0.015159808,-0.06548551,-0.35707206,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.18541491,1
-0.012546501,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.015524549,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.09045195,-0.056271918,-0.06581708,-0.056040857,0.14844795,-0.06548551,-0.15122025,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.043971393,0
0.010364009,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,0.061157078,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,0.050646808,-0.056271918,-0.06581708,-0.056040857,0.043648537,-0.06548551,-0.1936703,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.03939139,1
0.026772825,-0.045454547,-0.045454543,-0.045454547,21.954544,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,2.594459,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,0.1356248,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,0.0153588755,-0.056271918,-0.06581708,-0.056040857,0.2564557,-0.06548551,0.17186503,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,2.9103665,-0.05731347,-0.0713572,-0.051879484,0.31182036,0
