rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SNORA30,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR6C68,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR5K3,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_PLAC1L,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR9K2,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_C9ORF27,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_GLT6D1,methylation_gene__GENE_EIF4G1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_LOC100287704,methylation_gene__GENE_WDR6,methylation_gene__GENE_IPPK,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_KRTAP9-8,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_CYLC2,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_OR13C8,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_FKSG73,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZNF764,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_AADACL3,rnaseq_gene__GENE_PRAMEF9,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_POMP,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_RPLP2,methylation_gene__GENE_ISG15,methylation_gene__GENE_LDB1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_PRAC,methylation_gene__GENE_KDM5C,methylation_gene__GENE_PNN,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_CYP11B1,methylation_gene__GENE_E2F1,target
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.3625337,-0.067333296,-0.07150777,-0.32482556,0.04026005,-0.07188792,-0.6714067,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.18162256,-0.2708214,-0.09059734,-0.05596226,-0.0720785,-0.24496229,-0.056167826,-0.09744255,-0.10227383,-0.7033134,-0.05709027,-0.007279861,-0.10833606,-0.042006448,-0.06406813,-0.5514025,0.0076953364,-0.43858606,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.70597285,-0.0843408,-0.09494961,-0.064649016,-0.12245669,0.01506853,-0.12751184,-0.8792771,-0.13319255,-0.35695297,-0.7184521,-0.14566335,-0.20777641,-0.22072577,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,1.6148026,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,3.466978,-0.088819906,-0.09838656,-0.5914869,-0.067333296,-0.07150777,-0.2472519,0.21933903,-0.07188792,-0.46142069,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.08175178,-0.07031819,0.16864584,-0.05596226,-0.0720785,-0.27134475,-0.056167826,-0.09744255,5.854102,-0.98347086,-0.05709027,-0.20285901,-0.10833606,-0.36230054,-0.06406813,-0.7165633,-0.52237266,-0.6814305,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.29319143,-0.0843408,-0.6975876,-0.064649016,0.13022052,0.08281335,-0.0014016618,-0.5183707,-0.13319255,-0.7290245,-0.45557034,-0.14566335,0.85921335,-0.35750714,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.24446224,-0.067333296,-0.07150777,0.39578095,0.310158,-0.07188792,-0.025704928,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.054466195,0.23061627,0.31761724,-0.05596226,-0.0720785,0.5407245,-0.056167826,-0.09744255,-0.10227383,-0.20049202,-0.05709027,0.6365374,-0.10833606,0.21966028,-0.06406813,0.03878249,0.41933325,-0.16400973,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.1785105,-0.0843408,-0.17414574,-0.064649016,0.45416102,0.26762924,0.8905356,-0.6914088,-0.13319255,-0.19313066,0.7457112,-0.14566335,2.6604764,-0.056602992,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,21.10782,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.44765905,-0.067333296,-0.07150777,0.47739097,-0.2569501,-0.07188792,-0.18777417,-0.08072331,10.702338,-0.079479285,-0.085027754,-0.31877103,-0.049525846,-0.29897034,-0.05596226,-0.0720785,-0.25921017,-0.056167826,-0.09744255,-0.10227383,-0.50891894,-0.05709027,-0.5456227,-0.10833606,12.130692,-0.06406813,12.0191,-0.6934344,0.08813931,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.22149271,-0.0843408,-0.4344024,-0.064649016,-0.42525643,-0.68601584,0.08134303,-0.119475715,-0.13319255,0.17310652,-0.23105022,-0.14566335,-0.20777641,-0.42144698,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,19.833279,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.3622687,-0.067333296,-0.07150777,0.40653962,-0.020441202,-0.07188792,0.08712301,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.06765379,0.26603204,0.4171322,-0.05596226,-0.0720785,0.06264697,-0.056167826,-0.09744255,-0.10227383,0.2513076,-0.05709027,0.41525307,-0.10833606,0.22383179,-0.06406813,0.70382226,0.70519125,-0.45633775,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.19895871,-0.0843408,0.27268875,-0.064649016,0.5587891,-0.1265543,0.23680449,1.1034871,-0.13319255,-0.006080396,0.3098407,-0.14566335,-0.20777641,0.62731177,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,9.065871,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.10261963,-0.067333296,-0.07150777,0.21662806,0.09414872,-0.07188792,-0.6199333,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.08132444,0.23771422,0.8742173,-0.05596226,-0.0720785,0.16482982,-0.056167826,-0.09744255,-0.10227383,0.56643844,-0.05709027,0.14669871,-0.10833606,0.3714334,-0.06406813,1.0260906,0.45576108,0.14003256,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.10349408,-0.0843408,0.42133036,-0.064649016,0.82765543,0.7427633,0.01777514,0.32885888,-0.13319255,-0.21647246,-0.5945959,-0.14566335,-0.20777641,-0.319011,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.25313988,-0.067333296,-0.07150777,0.43497854,-0.051032674,-0.07188792,0.1015096,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.025355583,0.5461612,-0.038945876,-0.05596226,-0.0720785,0.074503005,-0.056167826,-0.09744255,-0.10227383,-0.10400373,-0.05709027,0.30503926,-0.10833606,-0.47401303,-0.06406813,-0.11202806,-0.15842465,-0.078450754,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.12550618,-0.0843408,0.22897103,-0.064649016,-0.012009919,-0.023038732,0.54959863,0.12752296,-0.13319255,-0.31929258,-0.6351295,-0.14566335,-0.20777641,0.5777016,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.42532533,-0.067333296,-0.07150777,0.31950673,0.11940338,-0.07188792,0.05091867,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.10623263,-0.22298788,0.15962669,-0.05596226,-0.0720785,-0.056242004,-0.056167826,-0.09744255,-0.10227383,-0.4739578,-0.05709027,-0.42295176,-0.10833606,-0.3840543,-0.06406813,-0.49845433,-0.26178622,-0.27665195,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.3547974,-0.0843408,-0.6728373,-0.064649016,0.0107584195,-0.07081606,0.24149841,0.17594837,-0.13319255,-0.2185204,-0.5148919,-0.14566335,-0.20777641,-0.28009516,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.15815538,-0.067333296,-0.07150777,0.25615153,0.010410549,-0.07188792,0.35982853,-0.08072331,-0.09093261,-0.079479285,9.864206,-0.1618592,-0.1724573,0.056834448,-0.05596226,-0.0720785,0.2507233,-0.056167826,-0.09744255,-0.10227383,0.74811965,-0.05709027,-0.12577367,4.8337007,-0.27086917,-0.06406813,-0.35313952,-0.030796714,-0.3135706,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.2235212,-0.0843408,-0.021701708,-0.064649016,-0.32982883,0.042969756,-0.117364645,-0.18367437,-0.13319255,0.043565083,-0.17524649,-0.14566335,-0.20777641,-0.35758787,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,3.7811053,-0.088819906,-0.09838656,-0.14334948,-0.067333296,-0.07150777,0.218223,-0.0085621765,-0.07188792,0.53820306,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.07541136,-0.09008577,-0.1713027,-0.05596226,-0.0720785,0.058418047,-0.056167826,-0.09744255,-0.10227383,-0.19680949,-0.05709027,0.08262879,-0.10833606,-0.08866536,-0.06406813,-0.14357719,-0.024869556,-0.24003723,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.17935476,-0.0843408,-0.35257855,-0.064649016,0.15213811,-0.024843352,-0.09593572,-0.27397105,1.2527612,-0.044327132,-0.18000966,-0.14566335,-0.20777641,-0.060743295,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.06879801,-0.067333296,-0.07150777,-0.16771159,0.29207864,-0.07188792,0.61418915,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.008400243,0.4711866,0.23251268,-0.05596226,-0.0720785,-0.1846229,-0.056167826,-0.09744255,-0.10227383,0.10402881,-0.05709027,0.18457623,-0.10833606,0.37846917,-0.06406813,0.8168221,0.68170404,-0.10103705,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.11028428,-0.0843408,0.027341332,-0.064649016,0.028508132,0.8329995,0.44678774,1.0351609,-0.13319255,0.074551664,-0.04920471,-0.14566335,-0.20777641,1.2044022,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.050422356,-0.067333296,-0.07150777,0.30722457,-0.009079514,-0.07188792,0.22448456,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.11484588,0.06885049,0.87237203,-0.05596226,-0.0720785,0.22411472,-0.056167826,-0.09744255,-0.10227383,0.6597463,-0.05709027,0.38423893,-0.10833606,-0.059537135,-0.06406813,0.70612866,0.62908137,-0.14143093,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.003369877,-0.0843408,0.14332947,-0.064649016,0.38130516,0.6532947,0.35745236,0.48279318,-0.13319255,-0.43389732,0.07835914,-0.14566335,-0.20777641,0.80750483,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.33985806,-0.067333296,-0.07150777,0.41767985,0.09560796,-0.07188792,0.45895547,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.08384853,0.2860859,0.2979017,-0.05596226,-0.0720785,0.006201849,-0.056167826,-0.09744255,6.41982,-0.088233136,-0.05709027,0.5248512,-0.10833606,0.42870128,-0.06406813,0.9458491,0.662224,-0.15627787,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.078281544,-0.0843408,-0.27686992,-0.064649016,0.3725194,0.78427404,0.1498997,1.5733435,-0.13319255,0.104583584,0.41962633,-0.14566335,-0.20777641,1.2624129,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.29479206,-0.067333296,-0.07150777,0.35158008,0.1588302,-0.07188792,-0.25650913,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.24012797,0.4662307,0.15022601,-0.05596226,-0.0720785,0.13279144,-0.056167826,-0.09744255,-0.10227383,0.12953778,-0.05709027,0.17006049,-0.10833606,0.32676,-0.06406813,0.8348811,0.5107699,0.15962048,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.4385726,-0.0843408,0.8358471,-0.064649016,0.35851932,0.16486976,0.32291758,0.15393011,3.67356,-0.36593974,0.67364603,-0.14566335,-0.20777641,0.6003202,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.5389,22.538898,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.31576794,-0.067333296,-0.07150777,-0.6975864,-1.3310213,-0.07188792,-0.25285387,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.51077986,-0.70954114,-0.9371147,-0.05596226,-0.0720785,-0.42767718,-0.056167826,-0.09744255,-0.10227383,-0.16007085,-0.05709027,-0.7592234,-0.10833606,-0.6048887,-0.06406813,-0.19932157,-0.9023314,-0.38573682,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.47041818,-0.0843408,-0.2051341,-0.064649016,-0.8627646,-1.0360394,-1.1573067,-0.50974315,-0.13319255,-0.017009161,-0.68657446,-0.14566335,-0.20777641,-0.7051978,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.62533695,-0.067333296,-0.07150777,-0.67520624,-1.0251473,-0.07188792,-0.30247077,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.5878497,-0.9753433,-0.8861562,-0.05596226,-0.0720785,-0.5121295,-0.056167826,-0.09744255,-0.10227383,-0.127378,-0.05709027,-0.8663204,-0.10833606,14.111827,-0.06406813,-0.31428197,-0.6338027,-0.38144907,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.54853785,-0.0843408,-0.3838632,-0.064649016,-0.8130583,-0.90302014,-1.1367874,-0.43300036,-0.13319255,-0.41209167,-0.67730904,-0.14566335,-0.20777641,-0.8788484,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.5693162,-0.067333296,-0.07150777,-0.71270525,-0.62510455,-0.07188792,-0.20488726,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.4995002,-0.68333584,-0.6510656,-0.05596226,-0.0720785,-0.55558264,-0.056167826,-0.09744255,-0.10227383,-0.21195441,-0.05709027,-1.1909814,-0.10833606,-0.5554416,20.999052,-0.25363955,-0.82330483,-0.017278597,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.3710213,-0.0843408,-0.56456655,-0.064649016,-0.8450097,-1.099771,-1.1915343,-0.18175128,2.153335,-0.37198827,-0.7262811,-0.14566335,-0.20777641,-0.8143568,0
