rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_GPI,methylation_gene__GENE_LASS5,methylation_gene__GENE_PNN,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_FRY,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_EXT1,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_CASP6,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_CNP,rnaseq_gene__GENE_C8ORF22,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_OR5AC2,methylation_gene__GENE_BID,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_MLN,methylation_gene__GENE_CCNG1,methylation_gene__GENE_B2M,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SLC22A17,rnaseq_gene__GENE_SPANXE,methylation_gene__GENE_PRELID1;RAB24,methylation_gene__GENE_H3F3B,methylation_gene__GENE_PLEKHB2,rnaseq_gene__GENE_SLC6A5,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_CST8,methylation_gene__GENE_PSMG1,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_PRCP,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_OR2W5,rnaseq_gene__GENE_FSHB,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_AADACL3,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_COX6A1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_NDUFB8,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_GSR,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ASAH1,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_NSUN5,methylation_gene__GENE_INPP5A,methylation_gene__GENE_ZMAT2,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_TOR1A,methylation_gene__GENE_SPPL3,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_EXOSC6,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_USP14,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_SPATA13,target
-0.05298958,-0.9997596,-0.07296509,-0.2355832,-0.082319915,0.026409544,-0.18520324,-0.045454543,0.9458067,0.39372364,-0.4507359,-0.1835744,-0.07638666,0.12159353,-0.0796765,-0.16947244,-1.8217522,0.022763744,-0.31136838,-0.1069235,-0.2744887,-0.11307077,-1.6933893,0.40727124,-0.1695456,-0.051053293,0.19283105,-0.06333108,-0.10147048,-0.06267829,0.01380117,-0.20904957,-0.08995304,-1.0969423,-0.40960723,-0.2866896,-1.11199,-0.06304149,-1.3519688,-0.543174,-0.12801029,-0.045454547,0.24889281,-0.087317266,0.048072442,-0.5553974,0.40788165,-1.3611953,-0.09175541,-0.13505135,-0.18693312,0.06525833,-0.285473,-0.064097375,0.22015303,0.22267054,0.6327564,-0.20638959,-0.39818677,-0.15456821,-0.3502034,0.05714905,-0.11158503,-0.23281044,-0.21200395,-0.07888113,-0.6215138,0.24933492,-0.10841153,-0.1220244,-0.72768337,-0.27966487,-0.21834551,0.57500994,-0.96440744,-0.19389953,0.4087856,-0.32794255,0.069082566,0.12207437,-0.005736442,-0.2546159,-0.124283776,-0.54967755,-0.008697603,-0.00048361646,-0.22302568,-0.17883293,-0.48409048,-0.15062712,-0.42215663,-0.015485035,-0.58115095,-0.08386589,0.14891267,0.24718793,-0.38594157,-0.15946706,0.8148281,0.5631854,1
-0.05298958,-0.53562886,-0.07296509,-0.2355832,-0.082319915,0.016907504,-0.18520324,-0.045454543,1.1430333,0.07459102,-0.1998234,-0.040858574,-0.07638666,1.3572912,0.028429704,-0.16947244,-1.158023,0.061578564,-0.31136838,-0.009727776,-0.2744887,-0.11307077,-1.4132535,-0.020477924,-0.1695456,0.46903807,0.6648705,-0.06333108,-0.20760709,-0.06267829,0.41142657,-0.20904957,-0.08995304,-0.5178105,-0.40960723,-0.2866896,-0.60460716,-0.06304149,-0.83926135,-1.0488029,-0.12801029,-0.045454547,2.4381642,-0.087317266,-0.1356539,0.19432832,0.5713226,-1.2482307,-0.09175541,0.032256976,-0.19129701,0.06800367,-0.285473,-0.064097375,0.831774,3.6924973,0.8135897,-0.1858501,-0.24509183,1.139996,-0.3502034,0.2539221,-0.11158503,-0.23281044,-0.3907274,-0.07888113,-0.7856598,1.6726953,-0.10841153,-0.1220244,-0.0019234428,-0.27966487,-0.21834551,-0.63803315,-0.45723546,-0.19389953,0.9339693,-0.2177014,0.27315396,0.1650425,0.47895083,-0.2546159,-0.9812718,-0.7062401,-0.37406805,0.12688467,-0.20659679,0.06492827,-0.34277532,-0.15062712,-0.34281042,0.2706153,-0.3420985,-0.0748877,0.30843905,-0.16241114,-0.38594157,-0.06412188,0.88592327,0.7232043,0
-0.05298958,-1.2302657,-0.07296509,-0.2355832,-0.082319915,0.035539195,-0.18520324,-0.045454543,-0.98324823,-0.20193201,-0.64062214,-0.1151751,-0.07638666,-0.4560743,-0.16425319,-0.16947244,-1.4588766,-0.29746857,-0.31136838,-0.09859487,-0.2744887,-0.11307077,-1.8061296,-0.13951428,-0.1695456,0.04709812,0.39540082,-0.06333108,-0.16309988,-0.06267829,-0.35887742,-0.20904957,-0.08995304,-1.2019546,0.61338544,-0.2866896,-0.20260775,-0.06304149,-1.3429102,-0.8596127,-0.12801029,-0.045454547,-0.648746,-0.087317266,-0.27860585,-0.48820302,-0.5369216,-1.6266202,-0.09175541,0.031643417,-0.20865263,0.01815622,-0.285473,-0.064097375,0.4769798,2.9947698,-0.35858336,-0.35256404,-0.37355354,0.010154633,2.2558167,0.04927813,-0.11158503,-0.23281044,-0.21066935,-0.07888113,-0.57874584,0.8328999,-0.10841153,-0.1220244,-0.3391301,-0.27966487,-0.21834551,-0.078100376,-0.9681122,1.1896611,0.39746448,-0.4587119,0.06091971,0.044423647,0.5595631,-0.2546159,-0.85599756,-1.1023232,-0.035421703,0.019447798,-0.17175539,-0.22393477,-0.3604098,-0.15062712,-0.45795816,-0.3143006,-0.344319,-0.14204082,0.03601181,-0.27744803,-0.38594157,-0.43853697,0.4449677,0.29322088,1
-0.05298958,-1.0706027,-0.07296509,-0.2355832,-0.082319915,-0.07501443,-0.18520324,-0.045454543,0.0037301953,-0.18798181,0.9316937,-0.055397615,-0.07638666,-0.41850922,0.08853189,-0.16947244,-1.6201521,-0.31731394,-0.31136838,-0.17075498,-0.2744887,-0.11307077,-1.6674619,-0.056962274,-0.1695456,-0.33813086,-0.7041609,-0.06333108,-0.2402102,-0.06267829,-0.26344827,3.325177,-0.08995304,-1.1306778,-0.40960723,1.7216132,-0.8425095,-0.06304149,-1.7391561,-0.8302365,-0.12801029,-0.045454547,-0.677173,-0.087317266,-0.11122137,-0.43974185,-0.0030216062,-1.396071,-0.09175541,-0.12940548,-0.2280316,0.2501438,0.76964116,-0.064097375,0.008533658,-0.33593526,-0.35858336,-0.12384399,-0.5952419,0.59247667,-0.3502034,0.07289089,-0.11158503,-0.23281044,-0.18013138,-0.07888113,-0.31063858,0.06978651,-0.10841153,-0.1220244,-0.98424083,0.4323591,-0.21834551,-0.7252174,-1.059284,-0.19389953,-0.4956792,-0.29424492,0.08540828,-0.3231553,0.055163044,-0.2546159,-0.23780507,-0.54343,-0.66136473,-0.13352063,-0.23548467,-0.2642411,-0.30627748,-0.15062712,-1.150204,-0.11655943,-1.0475777,-0.13484013,-0.009712387,2.7154028,-0.38594157,-0.93273,-0.8052186,0.3317754,1
-0.05298958,-0.62968457,-0.07296509,-0.2355832,-0.082319915,0.02288138,-0.18520324,-0.045454543,-0.7823122,-0.43596625,-1.6439072,-0.19118255,-0.07638666,0.73767745,-0.15421656,-0.16947244,-0.977911,-0.1831136,-0.31136838,-0.28919426,-0.2744887,-0.11307077,-1.9965172,-0.15619226,1.1164179,-0.7109266,0.98774797,-0.06333108,-0.15677845,-0.06267829,0.7299219,-0.20904957,-0.08995304,-1.3423121,-0.40960723,-0.2866896,-0.53975505,-0.06304149,-1.091411,-0.81213665,-0.12801029,-0.045454547,-0.043444067,-0.087317266,0.10057469,-0.49772602,-0.65611047,-1.0381093,-0.09175541,-0.082456976,-0.13933061,-0.12349613,-0.285473,-0.064097375,-0.3114881,0.60252935,-0.35858336,-0.27732837,-0.5583736,0.5287139,-0.3502034,-0.13175309,-0.11158503,-0.23281044,-0.32285854,-0.07888113,-0.48778948,0.366679,-0.10841153,-0.1220244,-0.21560171,-0.27966487,-0.21834551,1.5006946,-0.07203494,-0.19389953,-0.4956792,-0.4883692,-0.12682596,0.24683733,-0.2939689,-0.2546159,-1.5416673,0.5737405,-4.2501345,-0.057376865,-0.2369561,-0.3177299,-0.19656737,-0.15062712,0.45062938,-0.21296448,-0.9607252,-0.09702603,-0.045805804,-0.23123792,-0.38594157,-1.0536504,0.044241726,0.1603685,1
-0.05298958,-0.3911424,-0.07296509,-0.2355832,-0.082319915,-0.34322643,-0.18520324,-0.045454543,-1.1522851,-0.7445001,-0.17554222,-0.20692112,-0.07638666,-1.6080489,-0.1463337,-0.16947244,-0.18833342,-0.17716286,-0.31136838,-0.24736331,-0.2744887,-0.11307077,-0.3291089,-0.06819308,-0.1695456,0.035155132,0.23824191,-0.06333108,0.19355966,-0.06267829,0.07497174,-0.20904957,-0.08995304,-0.6818592,0.9051475,-0.2866896,-0.38682237,-0.06304149,0.18707517,-0.50213265,1.0768495,-0.045454547,0.011183049,-0.087317266,-0.6172079,1.8348309,1.6458786,0.23441981,-0.09175541,-0.13170946,1.8864754,-0.5476265,-0.285473,-0.064097375,0.22488318,-0.34078884,-0.35858336,-0.217298,0.42157695,-0.3733401,-0.3502034,-1.7216796,-0.11158503,-0.23281044,0.8640838,-0.07888113,-0.41023317,-0.42241532,-0.10841153,-0.1220244,0.3667322,0.21617089,-0.21834551,0.22663575,-0.5000499,-0.19389953,-0.33629528,0.41669837,-1.7757229,0.88248307,-0.4085437,-0.2546159,0.036190256,0.15562367,0.2757357,-0.42809442,-0.070414774,0.14069366,0.011733324,-0.15062712,0.1009588,-0.14195551,0.53557485,-0.16950457,-0.5085536,-0.513254,0.15196127,-0.4472964,-0.35041076,-0.0015810058,1
-0.05298958,0.6009817,-0.07296509,-0.2355832,-0.082319915,0.19829442,-0.18520324,-0.045454543,1.3882124,0.26223868,-0.5124942,-0.014867948,-0.07638666,0.61445755,-0.14027089,-0.16947244,-0.7174813,0.16977467,-0.31136838,0.05437291,-0.2744887,-0.11307077,0.2185512,0.2012163,-0.1695456,1.9477018,0.40243638,-0.06333108,-0.07873945,-0.06267829,0.49407777,-0.20904957,-0.08995304,1.4058362,-0.40960723,-0.2866896,-0.35481283,-0.06304149,1.0605843,-1.2464225,-0.12801029,-0.045454547,0.012799872,-0.087317266,-0.15512447,-1.5078394,0.5982657,1.1845428,-0.09175541,-0.033710916,-0.027684702,0.07192514,-0.285473,-0.064097375,0.67378557,0.20511673,-0.35858336,-0.44606224,-0.19219764,-0.2321721,-0.3502034,-0.06878571,-0.11158503,-0.23281044,-0.21093306,-0.07888113,-0.8468669,0.17787038,-0.10841153,-0.1220244,0.577352,-0.27966487,-0.21834551,3.107972,-0.7046197,-0.19389953,-0.4956792,-0.27288696,-0.06152312,0.30856192,0.17408606,-0.2546159,-0.34645423,0.25766626,0.18038812,-0.018738907,-0.17520909,-0.09155586,-0.21286716,-0.15062712,-0.77466273,-0.40291202,-0.01790019,-0.14644635,-0.26130176,0.081019334,-0.38594157,0.46030474,-0.15389432,0.5322463,1
-0.05298958,-0.026444426,-0.07296509,-0.2355832,-0.082319915,0.03005122,-0.18520324,-0.045454543,0.5298818,-0.38385978,-1.1220325,-0.008983197,-0.07638666,0.3990617,-0.11906804,-0.16947244,1.6024877,0.14698981,-0.31136838,-0.12045065,-0.2744887,-0.11307077,1.1984613,1.1391765,-0.1695456,-1.1300673,-0.59226847,-0.06333108,-0.0027447827,-0.06267829,-0.14779457,-0.20904957,-0.08995304,0.08994708,-0.40960723,-0.2866896,-1.1068056,-0.06304149,-1.1236109,-0.632481,-0.12801029,-0.045454547,-0.050534915,-0.087317266,-0.73562896,-0.7519783,0.1634273,1.4670278,-0.09175541,-0.103524126,-0.21136309,-0.059441026,-0.285473,-0.064097375,-0.24318211,-0.33467838,-0.35858336,-0.22128466,-0.16643108,-0.14547302,-0.3502034,0.092568204,-0.11158503,-0.23281044,-0.6374734,-0.07888113,-0.8634597,0.30549857,-0.10841153,-0.1220244,-0.21880423,-0.27966487,-0.21834551,-0.48423228,-0.82408655,-0.19389953,-0.4956792,-0.35814893,0.10581542,0.22586219,-0.014504791,0.8767057,-0.15365048,-1.2140752,0.15071394,-0.07165474,-0.24511407,-0.4026127,-0.4877519,-0.15062712,-1.1836643,-0.2240229,0.24980374,-0.16099897,-0.10527884,-0.17245851,-0.38594157,0.046855778,-0.09595313,0.5096463,1
-0.05298958,-0.5823,-0.07296509,-0.2355832,-0.082319915,-0.21729133,-0.18520324,-0.045454543,-1.9342325,0.031320006,-0.012078478,-0.17002302,-0.07638666,-1.4666666,-0.22313054,-0.16947244,-0.5273991,-0.36659697,-0.31136838,-0.55159354,-0.2744887,-0.11307077,-0.4750188,0.17260857,-0.1695456,0.10978323,-0.7235373,-0.06333108,-0.46801367,-0.06267829,-0.23642348,-0.20904957,-0.08995304,-1.3540013,-0.40960723,-0.2866896,-0.039370757,-0.06304149,-0.9703108,1.6416461,-0.12801029,-0.045454547,-1.096187,-0.087317266,-1.6462241,-0.42477593,-1.3913962,-1.4570063,-0.09175541,-0.26980388,-0.11925693,-0.77392113,-0.285473,-0.064097375,-1.4066689,-0.41371623,-0.35858336,-0.33330506,-0.41283578,2.1230483,-0.3502034,-0.16717224,-0.11158503,-0.23281044,6.769128,-0.07888113,-0.28778666,-0.63894635,-0.10841153,-0.1220244,-0.31862882,-0.27966487,-0.21834551,-0.35235292,-0.31623295,-0.19389953,-0.4956792,0.0046928246,-0.16355881,-0.19821577,-0.43281162,-0.2546159,-0.06874898,-0.98023534,-0.017672697,-0.53000337,-0.2555829,-0.056163877,-0.040455475,-0.15062712,-0.26787433,-0.66071707,-0.7347081,-0.17725976,-1.2407696,-0.97302437,-0.38594157,-1.1202966,-1.5680329,-0.36714587,1
-0.05298958,-0.20315006,-0.07296509,-0.2355832,-0.082319915,-0.13237987,-0.18520324,-0.045454543,0.8712668,-1.0287626,-0.62295425,-0.17587565,-0.07638666,0.4586803,-0.1355831,-0.16947244,0.83391947,0.042523127,-0.31136838,-0.051725436,-0.2744887,-0.11307077,2.6030643,0.13425562,-0.1695456,-0.117488526,0.81059676,-0.06333108,-0.48255208,-0.06267829,-1.4609576,-0.20904957,-0.08995304,1.5682932,-0.40960723,-0.2866896,-1.2857999,-0.06304149,-0.8854136,-0.88900715,-0.12801029,-0.045454547,1.9380672,-0.087317266,-0.35754123,-0.24294055,-0.57760537,-0.014734397,-0.09175541,-0.12705094,-0.6090928,0.037038427,-0.285473,-0.064097375,-0.13868065,-0.32195592,-0.35858336,-0.18279088,-0.44578096,0.030650126,-0.3502034,0.29327673,-0.11158503,-0.23281044,0.5073773,-0.07888113,-0.4156752,0.4012519,-0.10841153,-0.1220244,-0.45402873,-0.27966487,-0.21834551,-1.1664501,-0.8557486,-0.19389953,-0.4956792,-0.10415469,0.31396824,0.7868815,0.10380267,-0.2546159,0.17033677,-0.49213278,-0.17234261,-0.04364058,-0.21743883,-0.38676035,-0.12946561,1.5119003,-0.38173994,-0.3193018,-0.50469977,-0.15395015,-1.0898694,0.24877593,-0.38594157,-0.024852838,-0.27368072,0.38561022,1
-0.05298958,-1.1968064,-0.07296509,-0.2355832,-0.082319915,-0.17940363,-0.18520324,-0.045454543,0.87751436,-0.5546178,-1.3745323,-0.06955008,-0.07638666,-1.2112467,-0.18738578,-0.16947244,-0.2985685,0.20750634,-0.31136838,-0.07462951,-0.2744887,-0.11307077,-0.1998152,1.9644785,-0.1695456,-0.33390436,-0.6071875,-0.06333108,-0.20991282,-0.06267829,-2.2032502,-0.20904957,-0.08995304,0.5048456,-0.40960723,-0.2866896,-2.4020205,-0.06304149,-1.2911518,-0.4700404,-0.12801029,-0.045454547,-1.0800363,-0.087317266,-1.306824,-1.6017201,-0.76259124,-0.3888739,-0.09175541,-0.11862307,-1.1767036,-0.56893253,-0.285473,-0.064097375,-0.7523522,-0.36517045,-0.0014209475,-0.2550369,-0.8533221,-1.3425876,-0.3502034,-0.45839638,-0.11158503,-0.23281044,2.7251039,-0.07888113,-1.0349494,-1.2697781,-0.10841153,-0.1220244,-0.20011084,-0.27966487,-0.21834551,-0.9358303,-1.2262155,-0.19389953,0.01100719,-0.3170922,-0.46558446,0.23855028,0.24548148,-0.2546159,-1.2866138,-1.3648868,0.6018776,-0.14595339,-0.21531582,-0.43125558,-0.2334434,-0.15062712,-0.41039905,-0.09225011,-0.5291178,-0.20919001,-1.9110837,-0.39339492,-0.38594157,-0.3798069,-1.4495219,0.25657347,1
-0.05298958,-0.2859254,-0.07296509,-0.2355832,-0.082319915,-0.18543966,-0.18520324,-0.045454543,-0.3540993,-0.63573325,-0.57796514,-0.08241636,-0.07638666,-0.24453732,-0.121391475,-0.16947244,0.3868748,-0.2169773,-0.31136838,-0.05514682,-0.2744887,-0.11307077,-0.8315353,-1.2351972,1.8723153,0.29462796,-0.3926837,-0.06333108,0.16596782,-0.06267829,-0.69708824,-0.20904957,-0.08995304,-0.6751295,-0.40960723,-0.2866896,-0.4851893,-0.06304149,0.1555821,-0.105675854,-0.12801029,-0.045454547,-0.10418164,-0.087317266,-1.3055309,-0.11746032,0.55296767,-0.47687578,-0.09175541,-0.1591533,1.7684733,-0.35020354,-0.285473,-0.064097375,-1.9342363,0.5470406,-0.35858336,-0.2648216,-0.2808844,-0.81046677,-0.3502034,-0.14355949,-0.11158503,-0.23281044,-0.12644097,-0.07888113,-0.23684049,0.02967977,-0.10841153,-0.1220244,0.22257018,-0.27966487,-0.21834551,-0.008277595,0.38849923,-0.19389953,1.8409371,0.20953707,-0.13907026,-0.8084834,0.058888882,-0.2546159,0.010012479,-0.9258347,0.27066457,-0.20862949,-0.21826628,0.05836558,-0.10801903,-0.15062712,-0.08696519,0.02613015,-0.4875355,-0.14049442,-1.0574362,0.15544929,-0.38594157,-0.42651382,-0.4764518,-0.12713058,1
-0.05298958,-0.26245186,-0.07296509,-0.2355832,-0.082319915,-0.07439903,-0.18520324,-0.045454543,-1.7249022,0.49022186,-0.7568148,-0.19016278,-0.07638666,-1.8159366,-0.18655342,-0.16947244,-0.28098622,-0.28996456,-0.31136838,-0.5112382,-0.2744887,-0.11307077,-0.94405174,-0.32691988,2.7179172,-0.35825866,-1.0230447,-0.06333108,-0.03502594,-0.06267829,-1.0242616,-0.20904957,-0.08995304,-1.4674513,-0.40960723,1.0444976,-0.48490688,-0.06304149,0.1359913,0.6734472,-0.12801029,-0.045454547,-0.9397852,-0.087317266,-1.7506056,-1.2430658,0.06876142,-0.8639182,-0.09175541,-0.09268099,-0.78817207,0.14800195,0.67098033,-0.064097375,-0.9954712,-0.417807,-0.35858336,-0.31095996,-0.055766225,-0.7299322,-0.3502034,-0.14749494,-0.11158503,-0.23281044,-0.5693458,-0.07888113,-0.5903793,-1.1607671,-0.10841153,-0.1220244,-0.6999612,-0.27966487,-0.21834551,-1.4654826,-1.0654664,-0.19389953,-0.4956792,0.024360135,-0.14315167,-0.8007682,-0.40242612,-0.2546159,-0.778552,0.08847409,0.6202909,-0.4058357,-0.26957837,0.0694204,-0.25445116,-0.15062712,0.19423728,-0.42171067,-0.8012478,-0.18492678,0.64192766,-0.6893327,-0.38594157,-0.85973126,0.10923418,-0.52687246,0
-0.05298958,0.672834,-0.07296509,-0.2355832,-0.082319915,-0.13438383,-0.18520324,-0.045454543,-1.932367,-0.46026808,-0.6534469,-0.3588289,-0.07638666,-0.44557896,-0.20223372,-0.16947244,-0.1751776,-0.34567764,-0.31136838,-0.26645046,-0.075558454,-0.11307077,-1.4545295,-1.6447828,0.92362267,0.112196006,-1.2542466,-0.06333108,-0.47585863,-0.06267829,-0.8345518,-0.20904957,-0.08995304,-1.2183368,-0.40960723,-0.2866896,-0.37302902,-0.06304149,0.2216643,0.35488158,-0.12801029,-0.045454547,-0.8725279,-0.087317266,-1.518094,-0.9889336,-1.2430518,-0.45605683,-0.09175541,-0.26278362,-0.63934344,-0.036321,0.5771189,-0.064097375,-1.6245471,-0.3199041,-0.35858336,0.1249982,-0.6791806,-0.82485133,-0.3502034,-0.87949073,-0.11158503,-0.23281044,-0.36832932,-0.07888113,0.20233546,-0.11957763,-0.10841153,-0.1220244,-0.3695433,-0.27966487,-0.21834551,-0.050691582,-0.39063784,-0.19389953,0.6899878,-0.5402194,-0.9022972,-0.17515986,-0.25616503,-0.2546159,-1.4600834,-1.0017501,0.6261459,-0.070523575,-0.14242902,-0.05211973,-0.12334109,-0.15062712,-0.7888228,-0.3860742,-1.0400566,-0.1730747,-1.7847292,-0.8839224,-0.38594157,-0.107812464,0.04840111,-0.21726511,0
-0.05298958,-1.6881841,-0.07296509,-0.2355832,-0.082319915,-0.03671389,-0.18520324,-0.045454543,-0.8265793,0.03871687,-0.40776664,-0.29845956,-0.07638666,-1.5026205,-0.2026512,-0.16947244,-0.6767091,-0.3583251,-0.31136838,-0.49698272,-0.2744887,-0.11307077,-0.7935837,-0.8045728,-0.1695456,0.052757774,-0.88215613,-0.06333108,-0.37443063,-0.06267829,-0.5088697,-0.20904957,-0.08995304,-1.3653924,-0.40960723,-0.2866896,-1.375684,-0.06304149,-0.31834847,-0.4683044,1.1053826,-0.045454547,-1.4210353,-0.087317266,-0.50285774,-0.27023885,-0.6232765,-0.66350394,-0.09175541,-0.23111035,0.85169023,-0.8066892,-0.285473,-0.064097375,-2.0633137,-0.22296132,-0.35858336,-0.38472942,-0.27342457,-1.4654143,-0.3502034,-0.06091479,-0.11158503,-0.23281044,0.8271006,-0.07888113,-0.42706946,-0.73368996,-0.10841153,-0.1220244,-0.7477734,-0.27966487,-0.21834551,-0.7226299,-0.04112154,-0.19389953,-0.4956792,-0.2832819,-0.053360265,-0.56424373,-0.3070179,-0.2546159,-0.95920295,-1.1792796,0.33954644,-0.0745691,-0.26989454,-0.1245029,-0.07781317,-0.15062712,-0.77120674,-0.82421935,-0.2732184,-0.21772295,-1.5123371,-0.7090418,-0.38594157,-0.98089224,0.02621235,-0.44935676,1
-0.05298958,-0.12095067,-0.07296509,-0.2355832,-0.082319915,-0.26089862,0.5641229,-0.045454543,-1.5624033,-0.37257755,-0.90347,-0.2671817,-0.07638666,-1.6237577,-0.13236417,-0.16947244,-0.22272865,-0.24301726,-0.31136838,-0.34997484,-0.2744887,-0.11307077,-0.5179662,-1.1716014,-0.1695456,-0.9718008,-1.1810626,-0.06333108,-0.15696302,-0.06267829,-0.6486547,-0.20904957,-0.08995304,-1.2197865,6.7153115,0.13814004,-0.038760286,-0.06304149,0.58178973,0.6224875,-0.12801029,-0.045454547,-0.39613563,-0.087317266,-1.8379258,0.546493,0.48151833,0.8174898,-0.09175541,10.546158,-0.64543843,0.18083279,1.9528872,-0.064097375,0.892682,-0.18228115,-0.35858336,-0.23421401,-0.5168466,-0.5386613,-0.3502034,-0.21833324,-0.11158503,-0.23281044,-0.6283368,-0.07888113,-0.4410229,-0.21759078,-0.10841153,-0.1220244,-1.2191116,-0.27966487,-0.21834551,-0.43610412,-0.06790542,4.29882,-0.4956792,-0.29530597,-0.21661739,-0.7596815,-0.27434555,-0.2546159,1.1273637,-0.34213,0.11744973,-0.3157478,2.9142926,0.12111194,0.23291796,-0.15062712,-0.17128913,-0.35884622,-0.30497038,-0.18352662,-0.5402085,-0.7241341,-0.38594157,-1.3807461,1.38159185e-05,-0.075018615,1
-0.05298958,-0.69381845,-0.07296509,-0.2355832,-0.082319915,-0.13090156,0.58714366,-0.045454543,-1.0166985,-0.07779706,-0.4802781,-0.22105911,10.055251,-1.4624271,-0.17547931,-0.16947244,-0.6975978,-0.14969087,-0.31136838,-0.4208846,-0.2744887,-0.11307077,-1.2034857,-1.9240972,1.5453942,0.010128368,-1.4755973,-0.06333108,0.0965466,-0.06267829,-0.90057623,-0.20904957,-0.08995304,-1.3177729,-0.40960723,-0.2866896,-0.2545226,-0.06304149,0.080934085,0.31785095,-0.12801029,-0.045454547,-1.3530142,-0.087317266,-1.3566121,0.4834192,-1.5750033,-0.7295132,-0.09175541,-0.2549587,0.42860228,1.6158993,-0.285473,-0.064097375,-1.7717203,-0.32978812,-0.35858336,-0.44455495,-0.07582897,-0.4995532,-0.3502034,0.02566536,-0.11158503,2.144678,-0.66627306,-0.07888113,-0.6606155,-0.58499575,-0.10841153,0.87909746,-1.1079897,2.1491268,-0.21834551,-0.49088246,-0.75299656,-0.19389953,-0.4956792,-0.3344364,0.036431145,-0.7202428,-0.27154407,-0.2546159,-1.3209674,-0.039027877,0.70152456,-0.31758797,-0.22682886,-0.023518758,-0.5436932,-0.15062712,-0.30806988,1.8546154,-0.49712214,-0.1753838,-1.326473,-0.88511276,-0.38594157,-1.2735109,-0.7519156,-0.33358926,0
