rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_HES3,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_SKIL,methylation_gene__GENE_UNC84B,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_NPBWR2,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_CNIH,methylation_gene__GENE_TRIB3,methylation_gene__GENE_ZNF619,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_DCI,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_RTP1,methylation_gene__GENE_DDX60,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_ZNF160,methylation_gene__GENE_DUSP4,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_TBC1D28,methylation_gene__GENE_GMFB,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_DDX56,methylation_gene__GENE_CGRRF1,methylation_gene__GENE_OBFC2A,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_FAM59A,rnaseq_gene__GENE_DEFB108B,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.1434852,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.2844009,-0.08606776,-0.062246185,-0.12937407,-0.041330405,-0.06825314,-0.04014396,-0.048288155,-0.083192356,-0.05877857,0.092350625,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.10692506,-0.09926551,-0.13838363,-0.3239432,-0.08408102,-0.066061795,-0.055784423,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.45864293,-0.09939945,-0.07587367,-0.07124835,0.774266,-0.09078212,0.20443413,-0.050521668,-0.08846551,-0.16571301,-0.11980957,0.4076502,0.0074901576,-0.13877614,-0.018217936,-0.078358516,-0.04293071,1.1180938,-0.11066106,0.44677475,-0.43292582,-0.13944355,-0.4345085,0.10820403,-0.14751968,0.17700183,-0.22900079,-0.12163867,-0.079487145,-0.061940223,-0.033813898,-0.065219104,0.2542345,0.19940306,-0.04301151,-0.16144404,-0.14947106,-0.06566865,-0.051617455,-0.084201984,0.7283507,0.11856659,-0.19702119,-0.14199477,-0.3057965,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.0,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.0,-0.08606776,-0.062246185,0.0,-0.041330405,-0.06825314,0.0,-0.048288155,-0.083192356,-0.05877857,0.0,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.0,-0.09926551,-0.13838363,0.0,-0.08408102,-0.066061795,0.0,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.0,-0.09939945,-0.07587367,0.0,0.0,0.0,0.0,-0.050521668,-0.08846551,0.0,-0.11980957,0.0,0.0,0.0,0.0,-0.078358516,-0.04293071,1.6399494,-0.11066106,0.0,0.0,-0.13944355,1.1620024,0.0,0.0,0.0,0.0,0.0,-0.079487145,-0.061940223,0.0,-0.065219104,0.0,0.0,-0.04301151,-0.16144404,0.0,0.0,-0.051617455,-0.084201984,0.0,0.0,0.0,-0.14199477,0.0,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.28058714,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.22264361,-0.08606776,-0.062246185,-0.034916535,-0.041330405,-0.06825314,-0.0170588,-0.048288155,-0.083192356,-0.05877857,0.3354325,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.45365638,-0.09926551,-0.13838363,-0.33980548,-0.08408102,-0.066061795,-0.26763508,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.015603567,-0.09939945,-0.07587367,-0.11127918,0.15108736,-0.04237274,-0.20125845,-0.050521668,-0.08846551,-0.2864106,-0.11980957,0.07267593,0.15057056,-0.08752001,-0.42515302,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.00490047,0.23412088,-0.13944355,-0.4345085,-0.17332721,0.012489559,-0.057539668,0.47682908,-0.39012572,-0.079487145,-0.061940223,-0.6367565,-0.065219104,-0.014474572,-0.24853438,-0.04301151,-0.16144404,-0.36456552,-0.6880743,-0.051617455,-0.084201984,-0.27244723,-0.15331496,-0.18394552,-0.14199477,0.1208949,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.64558065,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.18938975,-0.08606776,-0.062246185,0.08632162,-0.041330405,-0.06825314,0.1664265,-0.048288155,-0.083192356,-0.05877857,0.7360438,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.019629998,-0.09926551,-0.13838363,-0.71565366,-0.08408102,-0.066061795,-0.067841254,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.23833768,-0.09939945,-0.07587367,-0.22186866,0.3256702,-0.20040162,-0.063051306,-0.050521668,-0.08846551,-0.025991626,-0.11980957,-0.06828644,0.06635198,-0.18976843,0.102251865,-0.078358516,-0.04293071,-0.23341642,4.506348,-0.021145463,0.3295217,-0.13944355,-0.4345085,-0.13487712,-0.13532878,-0.10562656,-0.33512,-0.016208762,-0.079487145,-0.061940223,-0.2496956,-0.065219104,0.079138525,-0.26303786,-0.04301151,-0.16144404,-0.4387396,-0.65305436,-0.051617455,-0.084201984,-0.31363884,-0.39370212,-0.38627163,-0.14199477,0.06340136,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.18628347,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.09695345,-0.08606776,-0.062246185,0.19544977,-0.041330405,-0.06825314,-0.15934077,-0.048288155,-0.083192356,-0.05877857,0.6993614,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,1.8579632,-0.09926551,-0.13838363,-0.17188632,-0.08408102,-0.066061795,-0.032041047,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.06401667,-0.09939945,-0.07587367,0.6094521,0.05005062,0.050386842,-0.0841323,-0.050521668,-0.08846551,-0.14268903,-0.11980957,-0.0081248665,0.043815434,-0.058140285,-0.052607954,-0.078358516,-0.04293071,-0.23341642,-0.11066106,0.15244438,0.837339,-0.13944355,-0.4345085,-0.08491785,23.86975,-0.09732508,1.5121667,-0.09946187,-0.079487145,-0.061940223,-0.3150963,-0.065219104,-0.00019656416,0.19160488,-0.04301151,22.158072,-0.39006972,-0.61735165,-0.051617455,-0.084201984,-0.45574927,-0.41018438,-0.18769614,-0.14199477,-0.10995653,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.027449729,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.38354656,-0.08606776,-0.062246185,-0.057519164,-0.041330405,-0.06825314,-0.10237831,-0.048288155,-0.083192356,-0.05877857,0.21570215,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.060783092,-0.09926551,-0.13838363,-0.33020052,-0.08408102,-0.066061795,-0.1110153,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.095786154,-0.09939945,-0.07587367,-0.51118404,0.43419343,0.06033975,-0.12643075,-0.050521668,-0.08846551,-0.17193766,-0.11980957,-0.056175876,-0.08796066,-0.20311883,-0.18831734,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.19229417,0.5321343,-0.13944355,-0.4345085,-0.052610286,0.023583345,-0.1999025,0.407776,-0.1251764,-0.079487145,-0.061940223,-0.55344546,-0.065219104,0.08642681,-0.27686965,-0.04301151,-0.16144404,-0.43633252,-0.5681284,-0.051617455,-0.084201984,-0.50498796,-0.3621761,-0.1475497,-0.14199477,-0.1256454,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,29.978216,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.4559784,-0.061702468,-0.050053358,-0.09654722,29.674759,-0.06925289,-0.07285323,28.833208,-0.062246185,-0.0811109,-0.041330405,-0.06825314,0.21500237,-0.048288155,27.454437,-0.05877857,0.46063027,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.042236853,-0.09926551,-0.13838363,0.13211189,-0.08408102,-0.066061795,0.032461427,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.10478623,-0.09939945,-0.07587367,-0.073756196,0.35752198,-0.027532272,0.03810157,-0.050521668,-0.08846551,-0.14951828,-0.11980957,0.12066852,-0.06367206,0.05602471,0.2183369,-0.078358516,-0.04293071,-0.23341642,22.393738,-0.00068932824,0.90490854,-0.13944355,2.0386515,-0.26290718,0.09390358,-0.16504192,-0.02373852,-0.16060276,-0.079487145,-0.061940223,-0.6336274,-0.065219104,0.06485623,-0.10227996,-0.04301151,-0.16144404,0.5769117,-0.41757798,-0.051617455,-0.084201984,-0.45562693,-0.012959521,-0.20982485,-0.14199477,0.07285491,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.5858626,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.22888729,-0.08606776,-0.062246185,0.15624112,-0.041330405,-0.06825314,0.122141145,-0.048288155,-0.083192356,-0.05877857,0.6574967,-0.059162382,-0.071920976,0.8255022,-0.06418999,-0.089100406,0.24265493,-0.09926551,-0.13838363,-0.08507484,-0.08408102,-0.066061795,0.28745592,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.061495643,-0.09939945,-0.07587367,0.18694316,0.14119728,0.06691707,-0.14136942,-0.050521668,-0.08846551,-0.20365891,-0.11980957,0.09451553,0.17241305,-0.18382262,0.3692705,-0.078358516,-0.04293071,-0.23341642,-0.11066106,0.053400014,0.52116823,-0.13944355,-0.4345085,-0.13864312,0.20068297,-0.0959755,0.965533,-0.012307219,-0.079487145,-0.061940223,-0.5945502,-0.065219104,0.13538845,-0.09595634,-0.04301151,-0.16144404,-0.09501835,-0.41854778,-0.051617455,-0.084201984,-0.48320177,-0.36011887,-0.14972167,-0.14199477,0.12839375,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,0.4552776,-0.061702468,-0.050053358,-0.09654722,-0.07234395,1.0910516,-0.17318824,1.3692472,-0.062246185,0.015576643,-0.041330405,-0.06825314,-0.21876353,-0.048288155,-0.083192356,-0.05877857,0.8518273,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,0.10645857,-0.09926551,-0.13838363,-0.2291692,-0.08408102,-0.066061795,0.15261595,-0.09467098,-0.09391567,-0.08561648,-0.19387476,0.09919804,-0.09939945,-0.07587367,0.25141442,0.6039751,-0.027774964,-0.17164494,-0.050521668,-0.08846551,-0.12300969,-0.11980957,0.11550603,0.0069988715,-0.11898717,0.16572301,-0.078358516,-0.04293071,2.1572888,-0.11066106,0.36533165,0.66647434,-0.13944355,0.22307982,0.20218761,0.21107972,-0.1698944,0.13500744,-0.18817379,-0.079487145,-0.061940223,-0.2276901,-0.065219104,-0.031358223,-0.35130852,-0.04301151,1.394383,-0.19861044,-0.48920336,-0.051617455,-0.084201984,0.24832635,-0.15347089,-0.21564189,-0.14199477,0.37438035,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.616469,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.9747768,-0.08606776,-0.062246185,-0.18156946,-0.041330405,-0.06825314,-0.32506633,-0.048288155,-0.083192356,-0.05877857,-0.7434675,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.57425624,-0.09926551,-0.13838363,0.6571882,-0.08408102,-0.066061795,-0.30915105,-0.09467098,-0.09391567,-0.08561648,24.829235,-0.20367517,-0.09939945,-0.07587367,-0.5115237,-0.9005042,-0.28931868,0.31308576,-0.050521668,-0.08846551,-0.23236166,-0.11980957,-0.13357349,-0.28007737,-0.050664973,0.23815618,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.55457366,-0.9717089,-0.13944355,-0.4345085,-0.45437667,-0.10079197,-0.44068837,-0.32212505,-0.23767273,-0.079487145,-0.061940223,-0.23313875,-0.065219104,-0.21249366,-0.8873183,-0.04301151,-0.16144404,-0.37852836,-0.18909034,-0.051617455,-0.084201984,-0.08843505,0.30031025,0.82373303,-0.14199477,-0.55067396,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.7312457,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.30195194,-0.08606776,-0.062246185,-0.06492069,-0.041330405,-0.06825314,-0.12338219,-0.048288155,-0.083192356,-0.05877857,-0.6978688,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.3866783,-0.09926551,-0.13838363,1.2918766,-0.08408102,-0.066061795,-0.22114432,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.16097085,-0.09939945,-0.07587367,-0.21705079,-0.5891484,-0.29878637,-0.3329701,-0.050521668,-0.08846551,-0.35611558,-0.11980957,-0.34091106,-0.03375798,-0.051226787,0.1956015,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.60467696,-0.8225919,-0.13944355,-0.4345085,-0.2031926,-0.07831902,-0.36327496,-0.557668,0.07325467,-0.079487145,-0.061940223,0.03270031,-0.065219104,-0.48830515,-0.0052292766,-0.04301151,-0.16144404,-0.24794218,0.010028672,-0.051617455,-0.084201984,0.45357412,0.28978014,1.3191681,-0.14199477,-0.42019594,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.49667794,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.0006599664,-0.08606776,-0.062246185,-0.13870499,-0.041330405,-0.06825314,-0.39210108,-0.048288155,-0.083192356,-0.05877857,-0.4705117,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.5515995,-0.09926551,-0.13838363,-0.00787343,-0.08408102,-0.066061795,-0.5507441,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.10073773,-0.09939945,-0.07587367,-0.27317587,-1.3231882,-0.36729628,-0.249728,-0.050521668,-0.08846551,-0.30859137,-0.11980957,-0.5377736,-0.19803816,-0.08975385,0.53609097,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.5285792,-0.711307,-0.13944355,0.22153634,-0.4195367,-0.029809155,-0.29574043,-0.62133974,-0.2000537,-0.079487145,-0.061940223,-0.39007807,-0.065219104,-0.8703596,-1.1916459,-0.04301151,-0.16144404,-0.1386966,-0.18608834,-0.051617455,-0.084201984,-1.0535059,0.20054434,0.019038606,-0.14199477,-0.38529867,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.4211594,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,0.21179162,-0.08606776,-0.062246185,-0.18462682,-0.041330405,-0.06825314,-0.37474245,-0.048288155,-0.083192356,19.922794,-0.4195336,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.21850759,-0.09926551,-0.13838363,0.61819834,-0.08408102,-0.066061795,-0.54327625,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.27110374,-0.09939945,6.510512,-0.28064948,-0.3911779,-0.28322077,-0.26867464,-0.050521668,-0.08846551,-0.21177277,-0.11980957,-0.5635409,-0.14072308,-0.2517718,-0.46738604,-0.078358516,-0.04293071,22.64112,-0.11066106,-0.574314,-0.351418,-0.13944355,1.2445787,-0.19725202,-0.14947934,-0.33751273,-0.20378505,0.17074972,-0.079487145,-0.061940223,-0.25903612,-0.065219104,-0.4359912,-0.74267507,-0.04301151,-0.16144404,0.08884316,0.32909104,-0.051617455,-0.084201984,1.2258868,0.1274244,-0.16544674,-0.14199477,0.45903787,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.011355152,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.40416834,-0.08606776,-0.062246185,-0.011892867,-0.041330405,-0.06825314,-0.1844835,-0.048288155,-0.083192356,-0.05877857,-0.7673051,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.43754378,-0.09926551,-0.13838363,0.5169347,-0.08408102,-0.066061795,-0.321509,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.7943886,-0.09939945,-0.07587367,-0.06725184,-0.47591385,-0.31678388,-0.35626566,-0.050521668,-0.08846551,0.01912068,-0.11980957,-0.26246104,-0.21486416,-0.21668898,0.2580346,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.7365125,-0.27386066,-0.13944355,-0.4345085,-0.316583,-0.07859289,-0.1572408,-0.28587648,-0.3476519,-0.079487145,-0.061940223,0.04629957,-0.065219104,-0.57434,-0.8556412,-0.04301151,-0.16144404,-0.28762165,-0.5191081,-0.051617455,-0.084201984,0.732781,-0.5914203,-0.21191965,-0.14199477,-0.41968724,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,30.791517,-0.067629814,-0.0679732,-0.2835445,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.36930743,-0.08606776,-0.062246185,-0.20436741,-0.041330405,-0.06825314,-0.049941774,-0.048288155,-0.083192356,-0.05877857,-0.58878267,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.48390377,-0.09926551,-0.13838363,-0.094776966,-0.08408102,-0.066061795,-0.17320995,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.4373916,-0.09939945,-0.07587367,-0.6464939,-0.019205257,-0.21149437,-0.055299804,-0.050521668,-0.08846551,-0.26591206,-0.11980957,0.2189699,-0.14556403,-0.4326759,-0.23774515,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.23821922,-0.121570356,-0.13944355,-0.4345085,-0.46111333,-0.25245506,-0.36014205,-0.3125942,-0.32016882,-0.079487145,-0.061940223,0.14046952,-0.065219104,-0.5106659,-0.40639797,-0.04301151,-0.16144404,0.03799531,0.5146863,-0.051617455,-0.084201984,-0.36105904,-0.053697582,0.19281767,-0.14199477,-0.2300531,-0.05221101,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.66140723,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.27631557,-0.08606776,-0.062246185,-0.084126666,-0.041330405,-0.06825314,0.19999816,-0.048288155,-0.083192356,-0.05877857,-0.3793578,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.46171173,-0.09926551,-0.13838363,-0.23301722,-0.08408102,-0.066061795,-1.0299122,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.18367986,-0.09939945,-0.07587367,-0.12810686,-0.3688419,-0.3118671,-0.2334246,-0.050521668,-0.08846551,-0.2679769,-0.11980957,-0.31491768,-0.17508344,-0.03176023,0.4683113,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.36800167,-0.65333897,-0.13944355,-0.4345085,-0.2704983,-0.102037005,-0.38110274,-0.37249416,-0.20567708,-0.079487145,-0.061940223,-0.08484487,-0.065219104,-0.41750443,0.63153726,-0.04301151,-0.16144404,0.230542,0.0762314,-0.051617455,-0.084201984,0.74115586,0.33003652,0.5222784,-0.14199477,-0.62137735,-0.05221101,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.0679732,-0.8371746,-0.061702468,-0.050053358,-0.09654722,-0.07234395,-0.06925289,-0.29113105,3.99323,-0.062246185,-0.2493079,-0.041330405,-0.06825314,-0.34839538,-0.048288155,-0.083192356,-0.05877857,-0.53511345,-0.059162382,-0.071920976,-0.14370757,-0.06418999,-0.089100406,-0.58698833,-0.09926551,-0.13838363,-0.14178894,-0.08408102,-0.066061795,-0.46754777,-0.09467098,-0.09391567,-0.08561648,-0.19387476,-0.29305136,-0.09939945,-0.07587367,-0.23445465,-0.2931697,-0.34729388,-0.3598189,-0.050521668,-0.08846551,-0.14631714,-0.11980957,-0.19462682,-0.21995036,-0.30048645,-0.20615314,-0.078358516,-0.04293071,-0.23341642,-0.11066106,-0.5195204,-0.8602301,-0.13944355,-0.4345085,-0.0023603744,-0.22282821,-0.25245798,-0.50253785,-0.4068386,-0.079487145,-0.061940223,-0.088644296,-0.065219104,0.27529475,-0.50205123,-0.04301151,-0.16144404,-0.1706656,-0.08044768,-0.051617455,-0.084201984,0.39319354,0.10611573,0.1933511,-0.14199477,-0.57116383,-0.05221101,0
