methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_C20ORF71,methylation_gene__GENE_DERL1,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_GALE,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_NR4A2,rnaseq_gene__GENE_NPS,methylation_gene__GENE_FBXL2,methylation_gene__GENE_EPN2,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_GCC1,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_UBE2B,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_PLK4,methylation_gene__GENE_EMP1,methylation_gene__GENE_CCPG1,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_PRC1,methylation_gene__GENE_TARS,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_RSAD2,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_FUK,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_TRIB3,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_GPT2,methylation_gene__GENE_WDR5B,methylation_gene__GENE_YWHAG,methylation_gene__GENE_KDM1A,methylation_gene__GENE_IQCC,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_YIF1A,methylation_gene__GENE_FBXW8,methylation_gene__GENE_TMED10,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_ARPC2,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_RAB8B,methylation_gene__GENE_FAM53B,methylation_gene__GENE_UCKL1AS;ZNF512B;UCKL1,methylation_gene__GENE_ARL13B,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PFKFB2,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_VAMP2,methylation_gene__GENE_VCP,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_TOR1A,methylation_gene__GENE_AZIN1,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_POLL;RP11-529I10.4,methylation_gene__GENE_PHPT1,methylation_gene__GENE_SREBF2,methylation_gene__GENE_SEMA3F,methylation_gene__GENE_PRIM2,methylation_gene__GENE_CDKN2AIP,methylation_gene__GENE_KAT2B,methylation_gene__GENE_NRCAM,target
-0.12926757,-0.05510936,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.11330295,0.13211203,-0.41355437,-0.17362186,-0.11535795,0.31490037,-0.34175846,-0.2817548,-0.2796302,-0.078769214,0.24900635,-0.39009947,-0.0700337,-0.44149932,-0.09159165,-0.59086514,-0.15855217,-0.036192816,0.019082857,-0.34473816,-0.07671373,0.01757882,-0.21773177,-0.12582289,-0.40906113,-0.27446377,-0.2608907,-0.56180084,-0.16921012,0.69273776,-0.057719048,-0.17428976,-0.5207061,0.06709116,-0.11076234,-0.2594816,-0.2707329,0.058598578,-0.097999565,0.5051067,-0.27121538,-0.046768505,-0.11398426,-0.054619074,-0.63969934,0.36084527,-0.47413248,14.51802,-0.4329504,0.39549038,-0.13171144,-0.09790814,-0.4663349,0.21620578,4.191589,0.10967062,-0.38455546,-0.2575898,-0.60317224,-0.7929751,-0.048388183,-0.4702929,-0.14267959,0.13117564,0.3156719,-0.14321959,-0.22878097,0.26775953,-0.26382038,-0.1934106,-0.12635553,-0.31728068,-0.46898597,0.5967255,1
-0.028875003,-0.058065515,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.6780109,0.23567465,0.10511661,-0.12608528,0.03105456,-0.1229053,-0.12292131,-0.13754368,0.077801764,-0.078769214,0.010728655,-0.066781916,-0.12715544,0.06957543,-0.09159165,-0.20709495,0.023874262,-0.06575982,-0.11048166,-0.070796475,-0.07671373,0.5253455,0.22999947,-0.15734307,-0.020180866,-0.055638175,0.086221844,0.37207654,0.02697074,0.58448946,0.07133175,0.17126279,-0.098281786,-0.12621161,0.19295955,-0.012950599,-0.19515237,0.44203058,-0.16498864,0.5930649,0.03264142,0.5198644,-0.011603538,-0.054619074,-0.19897035,0.21705419,0.14333414,0.3523141,-0.32766593,0.27174273,0.4144085,-0.09790814,-0.4368404,0.15938862,0.66787535,-0.0709981,0.0025973232,-0.031406924,-0.18729916,-0.2802236,-0.31328258,-0.024222296,1.5996983,-0.40838146,0.8640873,-0.08331987,-0.36956984,0.25263625,-0.041235622,0.4280774,0.4048298,0.03804627,-0.2348684,0.30349213,1
0.07703122,-0.040504843,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.19136468,-0.24140128,0.12863472,-0.10024871,-0.13343056,-0.09413996,-0.16145073,0.07190197,0.2049013,-0.078769214,-0.084259085,-0.21405149,0.21256283,-0.31504142,-0.09159165,0.010337723,-0.01746013,-0.11977432,-0.18523706,0.5438419,-0.07671373,-0.13216454,0.022572454,-0.041930407,-0.23867516,-0.5724959,0.17063214,-0.30142668,-0.049343903,-0.06105887,0.35632908,-0.014478948,-0.52897507,0.27921423,-0.2638732,-0.21201126,0.37433067,-0.14901276,0.47761974,0.0021073958,0.59144646,-0.14700833,0.06382057,-0.054619074,0.67785424,-0.28066635,0.11599713,-0.17242192,0.16961282,0.28614947,0.011571648,-0.09790814,0.7741386,-0.351712,0.69986033,-0.09159743,0.21970195,0.648088,-0.45318154,-0.28051758,-0.032844234,0.19207695,-0.4144363,0.14199422,-0.17671154,-0.2511144,-0.10872874,-0.26527235,0.8234096,-0.34443277,-0.0755746,-0.048317634,-0.12430413,-0.17395298,1
0.14618528,0.09450352,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.0074266777,22.216608,0.30969477,-0.2954718,-0.15493223,0.44969004,-0.3044729,0.7042235,0.0066239615,-0.078769214,0.15108286,0.08493501,-0.19307224,0.6091482,-0.09159165,-0.42613053,21.707054,-0.4462236,0.6625727,1.2409499,-0.07671373,-0.1639715,-0.22722046,0.024742348,0.3098104,0.017609078,15.281434,-0.00036377794,-0.30216047,0.7259946,-0.34330103,1.9431396,0.2144744,-0.19511168,-0.22151507,0.078699894,1.2248045,0.06256712,-0.28684843,2.747732,0.71758866,0.05725084,0.31979644,-0.054619074,0.80946314,0.55146575,3.0513632,-0.5708352,-0.46371806,-0.4455381,0.6322856,-0.09790814,-0.2523459,0.40323365,-0.22497052,-0.27385244,0.13717382,0.51568013,-0.53817344,-0.08349517,1.1905153,20.625162,-0.11495423,-0.5616406,-0.017718399,0.11430493,0.483296,-0.06057835,0.19973862,0.19059822,-0.24667972,14.664187,0.087412,-0.032326505,1
0.0071059186,0.13661544,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649548,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.47894788,-0.14137614,-0.09508123,-0.19599426,-0.13739088,0.3839523,0.16235843,-0.27342293,0.13704306,-0.078769214,-0.064919785,-0.11985402,-0.14287482,0.013844098,-0.09159165,-0.030292422,-0.26655373,-0.27013928,-0.35442933,0.63414675,-0.07671373,0.15658592,-0.23134252,-0.04764176,-0.11553143,-0.0423961,-0.08363797,0.06074194,0.095538184,0.7293309,0.3496336,-0.14957672,-0.11467902,0.6854726,-0.33040273,-0.24500945,-0.051011994,0.25311843,-0.12855184,-0.14318253,-0.02284883,0.40970966,-0.30061325,-0.054619074,-0.22704192,-0.016098954,0.07085455,0.3158462,0.19754934,0.37892726,0.21905291,-0.09790814,-0.462676,0.3036758,0.2970945,0.113846175,-0.23886509,-0.04275408,0.06974975,0.13423464,-0.18956655,-0.18672252,0.47311413,0.69402677,0.049456917,-0.11578573,-0.08455075,0.041032456,-0.17628896,0.08082047,0.22012067,0.048939485,-0.07678948,0.23328434,1
-0.053495217,0.2600292,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.1333591,-0.12202302,-0.27937412,-0.124684535,-0.08012671,-0.16914041,0.09599264,-0.12688778,-0.3365177,-0.078769214,-0.2936324,-0.32394496,-0.2589166,-0.3695806,-0.09159165,-0.0034726164,-0.20317616,0.13811073,-0.25581607,-0.07242913,-0.07671373,0.050495464,-0.17615038,-0.16665676,-0.30493,0.17133605,0.0317847,-0.38856903,-0.63636976,0.24404225,0.10625759,-0.07056137,-0.0482187,-0.124281436,-0.12386869,-0.43562916,0.13382249,-0.12269028,-0.09005186,-0.1825045,-0.17862281,0.49495804,-0.32354715,-0.054619074,-0.7111581,0.25515038,0.034319375,0.53379637,0.28027177,0.10845529,-0.24642405,-0.09790814,-0.45378006,0.2941569,-0.12440622,-0.7778197,-0.166595,0.22404014,0.33341938,-0.27706894,-0.6650734,-0.31143212,0.2660281,0.023859307,-0.27616996,0.2362009,-0.5236457,-0.10104812,-0.42667156,0.23399346,0.6625658,0.50556004,0.00026268692,-0.29964042,1
-0.2805171,-0.026249845,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.16706187,-0.31839246,-0.42747432,-0.19676061,0.027909152,-0.28333056,0.07076168,-0.3268645,-0.34154496,-0.078769214,-0.15872897,-0.28294486,-0.23672926,-0.22108793,-0.09159165,-0.0077403984,-0.17656595,-0.31909075,-0.33869866,-0.48892984,-0.07671373,-0.0031020974,0.6243905,-0.16525353,0.14360125,0.17028959,-0.3100514,-0.6374078,0.0637379,0.17275764,-0.007173033,-0.22828543,-0.56404316,-0.33007395,0.40115222,-0.5220376,0.11826437,0.20894352,0.35582054,-0.021595426,-0.27018452,0.10108421,-0.37494096,-0.054619074,-0.53048396,-0.036766745,-0.44676128,-0.06602494,-0.47675288,0.23630562,-0.4108704,-0.09790814,-0.5299485,0.1838054,-0.048128545,-0.30815345,-0.24590416,-0.643837,-0.15579802,-0.44669515,-0.29563507,-0.08359629,-0.006270815,-0.23832288,-0.24432003,-0.18064731,-0.33724397,-0.2044652,-0.31925,-0.5139932,-0.08711002,-0.17408995,0.017830105,0.20523645,1
-0.08885054,-0.0017921405,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.102328904,-0.105887525,-0.15834,-0.31493872,0.14443436,-0.2181979,-0.09618427,-0.01646494,-0.26291162,-0.078769214,-0.070458114,0.0018061157,-0.14866365,-0.1571102,-0.09159165,-0.4561453,-0.19491819,0.11535512,-0.25225562,-0.17227781,-0.07671373,-0.05392426,-0.09509049,-0.1497283,-0.20092312,0.060770582,0.041475758,-0.36780518,-0.4694929,0.49498355,-0.6202137,-0.11683452,-0.32756162,-0.0775533,0.7365701,0.010499987,0.4957478,0.021141544,-0.32190514,-0.26458734,0.23292854,0.6324129,-0.25612798,-0.054619074,-0.5454512,0.20976664,-0.23570742,0.33107713,-0.15803595,-0.051475022,0.4432408,-0.09790814,-0.5162126,0.30361187,-0.11240571,-0.00782231,-0.1586568,-0.07822379,-0.28262365,-0.18341981,-0.5517857,-0.03725771,0.69780105,-0.16523425,0.0029908102,-0.1494085,-0.4324285,0.82135165,-0.27043104,0.043114264,0.81385744,0.087152325,0.16818453,-0.20055525,1
-0.0812672,0.11590243,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.0012867685,0.030503212,0.11811026,-0.04528927,0.16189995,-0.17750576,-0.14883341,-0.09491032,0.093306996,-0.078769214,0.04762799,0.016032914,-0.115150444,0.033703215,-0.09159165,0.09051222,-0.25023553,0.018465338,0.08345603,0.18530858,-0.07671373,0.15998948,0.030953517,-0.075291626,-0.0754636,0.19417031,-0.059304334,-0.23689337,-0.19775513,-0.13969114,0.19297524,-0.44096622,0.018805774,-0.31398606,0.27185026,-0.16391249,0.0353836,-0.08096434,0.82238513,-0.16527386,-0.17148177,-0.15876977,0.0032422598,-0.054619074,0.06833227,-0.0064963805,-0.17287213,0.21324944,0.102351025,0.11818062,0.16556782,-0.09790814,-0.03626936,-0.115367316,0.16537213,0.07546882,0.15609983,0.20562957,0.110889345,0.12976773,0.34044352,-0.08976049,-0.1519376,-0.1400626,0.3948239,-0.12063314,-0.3765373,-0.15731815,0.7323535,0.11837193,-0.2585274,0.040296245,-0.29386654,-0.11346683,0
-0.18039535,0.0125608435,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.28809223,-0.14038771,0.08402467,-0.32231668,0.10922776,0.02834318,-0.17270151,-0.33849567,-0.28280398,-0.078769214,-0.14530523,-0.2698364,-0.25090376,-0.37178367,-0.09159165,-0.07106474,-0.6185928,-0.44934517,-0.5217212,-0.45011243,-0.07671373,-0.270755,0.106684275,-0.12528595,-0.41133353,-0.10100056,-0.10877707,-0.42642763,0.17335619,-0.51018363,-0.0029252565,-0.21431872,-0.3520618,-0.39962593,-0.46011397,-0.03425096,-0.5835737,-0.5692895,-0.2872249,-0.51426154,-0.2249288,-0.23817818,-0.113083996,-0.054619074,-0.2166386,-0.2478021,-0.36265254,-0.23232858,-0.19423151,0.27639738,-0.18734543,-0.09790814,-0.37807274,0.17201437,-0.19441935,-0.23684484,-0.52254283,0.3008512,-0.14417072,-0.72413886,-0.40745124,-0.1344589,20.541128,-0.5426285,-0.30064467,-0.043863297,-0.27737626,-0.3976559,0.002523987,-0.5390718,-0.31710967,-0.2859299,-0.1785459,-0.3506877,1
-0.16540289,-0.054791056,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.074516214,0.10074132,-0.0115175955,-0.19260396,0.009076942,0.2129055,0.008772131,0.72978216,-0.18388987,-0.078769214,-0.283866,0.12754457,-0.13117175,-0.2651961,-0.09159165,0.51039356,0.09614599,0.34184518,0.15773638,0.17720057,-0.07671373,0.54922867,-0.06007756,-0.14244375,-0.03068874,-0.014273903,0.25116482,-0.52600265,-0.15488052,0.18029709,-0.26374614,-0.05630273,0.19328602,0.5053416,0.33766562,0.113015905,0.39914888,0.36832637,0.1349205,-0.16413654,0.47770122,0.24992795,-0.08000599,-0.054619074,-0.27958545,0.03542515,0.14826973,0.3213041,0.19715795,0.06835326,0.12795882,-0.09790814,-0.4884012,-0.07387106,0.021671187,0.45193568,0.09028828,-0.16517763,0.055077374,-0.002116857,-0.24361558,0.58227456,-0.45760724,0.1384416,0.1797479,0.1119826,0.07377349,0.29295042,0.18534693,-0.4097125,-0.09347599,0.43458903,0.6324529,0.52863353,1
-0.11639981,-0.14201859,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.07078644,-0.33931905,-0.46303374,-0.3166902,-0.029175885,-0.27213806,-0.15946732,0.84531873,-0.42456308,-0.078769214,-0.36723265,-0.3411237,-0.23207268,-0.043415252,-0.09159165,-0.08203223,-0.021500206,-0.2505905,-0.36896107,-0.18851183,-0.07671373,-0.59006435,-0.3368125,-0.23388746,-0.43563783,-0.23357122,-0.11933135,-0.104731716,-0.059960652,-0.28831747,-0.46661678,-0.4427122,0.14835614,0.31295764,-0.13543117,-0.2838631,-0.1849565,-0.30282897,-0.09324172,-0.02873905,-0.3031306,-0.11302227,-0.06506663,-0.054619074,-0.58505744,-0.06444051,-0.15176964,-0.36066434,-0.27539724,0.22885202,-0.09772844,-0.09790814,-0.13249531,0.01942605,-0.33031484,-0.60915685,-0.26412424,-0.41452965,0.20991907,-0.5048221,0.22219019,-0.46068838,-0.26197714,-0.75442886,0.059425827,-0.2597374,-0.39239043,-0.41230127,-0.31544498,-0.31246483,-0.5238781,-0.4386551,-0.38508242,-0.77735895,1
-0.20486549,0.14806823,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.268778,-0.26598307,-0.42850515,-0.21073556,-0.3981173,-0.4453517,-0.32810757,-0.4030102,-0.45907548,-0.078769214,-0.11819163,-0.28605697,-0.30364406,-0.17742541,-0.09159165,-0.338342,-0.25472224,-0.430938,0.010628424,-0.46708003,-0.07671373,-0.2914261,-0.32977015,-0.1859104,-0.09530655,-0.4410985,-0.2645214,-0.17083217,-0.07035816,-0.2864976,-0.3129957,1.0280886,-0.40024754,-0.61107814,-0.398684,-0.24040966,-0.3576797,-0.12470639,-0.46713972,-0.53726935,-0.46067187,-0.42018983,-0.5738911,-0.054619074,-0.43951643,-0.32020703,-0.79897064,-0.34561515,-0.5083916,0.2907423,-0.48827386,-0.09790814,-0.40678215,0.2881454,-0.36357108,-0.18834446,-0.6667493,-0.66285187,-0.42962712,-0.70894885,-0.47676215,-0.58867615,-0.64677507,-0.5160118,-0.4920885,-0.28886634,-0.18195094,-0.60215193,-0.32690504,-0.6317644,-0.33089903,-0.21881054,-0.6915444,-0.41369957,0
-0.17171746,-0.23192492,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.21073215,-0.30759025,-0.09453109,-0.19549216,-0.1970449,-0.3854835,-0.33238542,-0.14765571,-0.23016116,-0.078769214,0.030662106,-0.3357247,-0.16955957,-0.29848653,-0.09159165,-0.037888747,-0.28010097,-0.5008025,-0.30687943,-0.218029,-0.07671373,-0.50070024,0.08857118,-0.2006196,-0.43731728,-0.32510898,-0.25294054,-0.15731224,-0.4419839,-0.30453378,-0.55500805,-0.36332464,-0.5338841,0.011730313,-0.59587026,-0.26946506,-0.27245125,-0.31370127,-0.1316896,-0.35829046,-0.56804854,-0.35223746,-0.394801,-0.054619074,-0.5075577,-0.40033036,-0.2868832,-0.36415678,0.16420794,0.23748782,-0.4539066,-0.09790814,-0.33242482,-0.369319,-0.15839343,0.16381426,-0.5977488,-0.4792437,0.0060389466,-0.5511895,-0.043411795,0.4007257,-0.2799893,0.036038816,-0.20160711,-0.21212575,-0.13216856,-0.57212627,-0.14937809,0.00040149793,-0.32284668,-0.38821468,-0.7710701,-0.3764014,0
-0.19311786,-0.25512016,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.1769725,-0.1604353,-0.2391426,-0.15453841,-0.37695098,-0.37220052,-0.04072123,-0.32158142,-0.23197937,-0.078769214,-0.12808548,-0.20414068,-0.29165173,0.27878097,-0.09159165,-0.37939104,-0.56149644,-0.1321191,-0.5268551,-0.23795006,-0.07671373,-0.07972032,-0.32672057,-0.098094754,-0.41239792,-0.5326811,-0.17079833,-0.22708035,0.07221419,-0.20482321,-0.3451885,-0.37605056,-0.5193582,-0.41211447,-0.59427273,-0.0029648498,-0.25220636,-0.9263205,-0.3148156,-0.055931855,-0.41863573,-0.11471887,-0.042428073,-0.054619074,-0.29927838,-0.0014351346,-0.5847768,0.26664728,-0.45130026,0.33488524,-0.5230658,-0.09790814,-0.3007421,-0.14379318,-0.19996126,-0.36770025,-0.35047603,-0.35754362,0.007782513,-0.067900024,-0.5264227,-0.19958633,-0.37855926,-0.41643056,-0.6374997,-0.17899634,-0.21035539,-0.13611041,-0.5329052,-0.5379713,0.27753505,-0.4043373,-0.12363634,-1.0129361,0
-0.136716,-0.06569451,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.34137017,-0.26957992,-0.37877223,-0.04720269,-0.33728084,-0.23979047,-0.43413827,-0.39328015,-0.37088478,-0.078769214,-0.19902904,-0.5645857,-0.19517325,-0.45621833,-0.09159165,-0.34845915,-0.22721693,-0.4522664,-0.38704437,-0.035056587,-0.07671373,-0.33022127,-0.37755677,-0.12251378,-0.3105614,0.220049,-0.06759374,-0.37493163,-0.24417517,-0.05215484,-0.5446081,-0.33049187,-0.5743468,-0.19879925,-0.17480056,-0.37614748,-0.49056706,-0.41546646,-0.29982802,-0.4090044,-0.24621437,-0.30072495,-0.46654335,-0.054619074,-0.30795234,-0.2710355,-0.41473994,-0.2748038,-0.5547117,0.15058807,-0.41251782,-0.09790814,-0.49923027,0.2894154,0.11246451,-0.2972922,-0.3791946,-0.59423536,-0.33396497,-0.47257495,-0.5280949,-0.17503318,-0.39597058,-0.34172374,-0.25821403,-0.058486868,-0.42103082,-0.36018792,-0.28962928,-0.71582973,-0.08820573,-0.6664932,-0.8167547,-0.35341945,1
-0.08642759,-0.006491446,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.28662473,-0.10135858,-0.20903453,-0.12498803,-0.18072996,-0.28764185,-0.21711996,-0.049054485,-0.2861826,-0.078769214,-0.08137823,-0.43817124,-0.18112269,-0.03898852,-0.09159165,-0.4169217,-0.11342335,-0.36993134,-0.13859189,-0.3387302,-0.07671373,-0.27484038,-0.43501532,-0.1523305,-0.34506977,-0.30446416,-0.19824886,-0.342181,0.22603449,-0.39411092,-0.1335673,-0.45235205,-0.4228228,-0.09048271,-0.5238789,-0.1556783,-0.04001664,-0.35253584,-0.23381941,0.18478543,-0.10909533,-0.058516018,-0.50722,-0.054619074,-0.120476894,-0.17316061,-0.65966105,-0.3631651,0.0004032958,0.36872205,-0.30450004,-0.09790814,-0.22687869,-0.040698487,-0.26180136,-0.58086866,-0.20456122,-0.24706808,-0.6070835,-0.4539472,-0.29720238,-0.40025076,0.08030798,-0.15838137,-0.09823445,-0.18547787,-0.4691422,-0.025145013,-0.49677053,-0.39047956,0.29562292,0.31680503,-0.5546664,-0.18746722,1
