rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_GPI,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_SPACA1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_MLN,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_ZNF672,methylation_gene__GENE_PRCP,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_LRRC20,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_COASY,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_ADAR,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_DUSP4,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_SPATA13,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_UNC84B,methylation_gene__GENE_RSAD2,cnv_log2__GENE_IL36G,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_VCY,cnv_log2__GENE_DDX18,methylation_gene__GENE_TRAF6,cnv_log2__GENE_LOC101927709,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF619,cnv_log2__GENE_STEAP3,rnaseq_gene__GENE_SRY,methylation_gene__GENE_KCNIP3,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PARP4,methylation_gene__GENE_CCNG1,methylation_gene__GENE_ITPA,cnv_log2__GENE_TMEM37,cnv_log2__GENE_MARCO,cnv_log2__GENE_C2ORF76,cnv_log2__GENE_DBI,cnv_log2__GENE_INSIG2,cnv_log2__GENE_EN1,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_SCARNA4,cnv_log2__GENE_HIPK3,cnv_log2__GENE_C1QL2,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_ANXA5,cnv_log2__GENE_CKAP2L,cnv_log2__GENE_IL1A,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_ZNF160,target
1.5037886,-0.13030465,3.507807,-0.022591483,-0.81102365,-0.15768613,-0.22432098,-0.150959,-0.08742843,-0.38862753,-0.5831508,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.07692193,-0.044065267,-0.23921211,4.4965262,-0.33377588,-0.5829264,-0.108690664,-0.4674652,5.0834513,-0.43690404,2.0544193,-0.09159165,-0.41238424,-0.096747,-0.18638481,6.930173,-0.044065267,-0.6701904,-0.3006726,-0.29867154,6.877951,-0.26136374,-0.6164598,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.12006759,0.14312325,0.13300486,-0.044065263,-0.3712098,-0.064056516,-0.21171293,4.2048526,-0.25359923,-0.34758604,-0.7271246,-0.15462574,0.16217162,1.1620704,-0.22932267,0.2324294,-0.8180547,-1.9661686,-0.22139496,-0.01411109,-0.18404575,-0.33832327,0.16688268,-0.41267183,-0.14801936,-0.15827926,-0.1258738,-0.16689616,-0.28550258,-0.17288144,6.6660357,-0.41554415,-0.1698631,0.07384646,-0.63299686,0.080591425,-0.22569226,0.48587465,-0.22726159,0.743022,-0.1699895,-0.17221878,-0.1699895,-0.1699895,-0.17244153,-0.17211352,4.7442484,-0.08571723,-0.085214995,-0.1698631,-0.19822429,-0.106338896,-0.15194882,-0.15194882,0.042213503,-0.29696983,-0.69613886,1
-0.337182,-0.13030465,-0.14535764,0.8711129,-0.040036455,-0.15768613,-0.04678356,-0.150959,-0.08742843,-0.38862753,0.49571836,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.20532398,-0.044065267,-0.12641695,-0.3057074,-0.53994644,-0.5829264,-0.108690664,-1.1251198,-0.27537942,1.046129,-0.21502694,-0.09159165,0.6828684,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.6701904,4.7606974,-0.29867154,-0.11101367,0.46259838,-0.04345309,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.07467303,0.011187728,0.0015359264,-0.044065263,-0.37780195,0.24640238,-0.21171293,-0.1253615,-0.25359923,-0.34758604,-0.6752715,-0.15462574,0.07594806,-0.42119688,-0.12669289,-0.6347992,0.15199775,-1.1837641,-0.32318297,0.20074005,-0.22889216,-0.13548501,0.8492981,0.22215447,0.016384346,-0.15827926,-0.1258738,-0.01526507,0.13102868,-0.025892604,-0.21980801,0.05817932,-0.021107016,-0.7891583,2.0275176,1.2604235,0.09111324,0.52408826,-0.038827706,0.8241929,-0.021272685,-0.025026845,-0.021272685,-0.021272685,-0.024960516,-0.024889829,-0.3560074,-0.08571723,0.27088493,-0.021107016,-0.5342127,0.33660126,0.012816053,0.012816053,-0.07634186,0.110634364,-0.6846923,1
-0.337182,-0.13030465,-0.14535764,1.1229287,0.3970266,-0.15768613,-0.49549276,-0.150959,-0.08742843,-0.38862753,-0.6890135,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,0.03628658,-0.044065267,-0.0807822,-0.3057074,-0.47182363,-0.38416123,-0.108690664,0.04894702,-0.27537942,-0.43690404,-0.21502694,-0.09159165,1.1431569,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.092174456,-0.3006726,-0.29867154,-0.11101367,0.230188,0.06857321,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.4037138,-0.7645932,-0.77150136,-0.044065263,-0.34156463,0.2650037,-0.21171293,-0.1253615,-0.25359923,0.5459751,-0.6341316,-0.15462574,0.46164587,-0.42119688,-0.1282324,-0.7126769,0.015090827,-0.39638457,-0.32332602,-0.5957756,-0.3097705,0.07186385,1.2360026,-0.02464966,-0.22239247,-0.15827926,-0.1258738,-0.23549119,-0.26325738,-0.23937637,-0.21980801,-0.3739004,-0.23715751,0.06979797,-0.5671186,-0.529518,0.22373988,-0.014528106,-0.21078455,2.4490292,-0.23726614,-0.2388056,-0.23726614,-0.23726614,-0.23915912,-0.23871471,-0.3560074,-0.08571723,-1.979139,-0.23715751,-0.5342127,-0.34032613,-0.22648533,-0.22648533,0.90802497,0.048716698,-0.686983,1
-0.337182,-0.13030465,-0.14535764,-0.3390946,-1.0529435,-0.15768613,0.38616607,-0.150959,-0.08742843,-0.38862753,1.0808985,-0.11135208,-0.16180748,-0.121390484,0.029552171,-0.12621255,-0.026885323,-0.044065267,-0.10851152,-0.3057074,-0.15269782,-0.5829264,-0.108690664,-0.4030818,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-0.08147058,-0.096747,-0.18638481,-0.22987415,-0.044065267,5.42782,-0.3006726,0.55178803,-0.11101367,0.121961296,-0.53967255,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.53398293,0.16423295,0.15403989,-0.044065263,-0.4239472,0.8975346,-0.21171293,-0.1253615,-0.25359923,-0.34758604,2.830359,-0.15462574,0.2139615,-0.42119688,-0.13631001,0.056626577,0.47471493,-0.19131306,-0.3170364,1.5601391,-0.03236127,-0.11869422,0.20308822,0.20349489,-0.18716308,-0.15827926,-0.1258738,-0.20299882,0.7087067,-0.20787878,-0.21980801,-0.24033172,-0.20528121,-0.7891583,5.319946,-0.005618016,-0.011240215,0.32217145,-0.093519896,-0.103020415,-0.20539826,-0.20726448,-0.20539826,-0.20539826,-0.20755607,-0.20716679,-0.3560074,-0.08571723,0.1917516,-0.20528121,-0.028449887,0.26615986,-0.19117858,-0.19117858,-0.5353659,-0.015402593,2.0555286,1
-0.337182,-0.13030465,-0.14535764,0.60768163,-0.5016518,-0.15768613,-0.2798653,-0.150959,-0.08742843,-0.38862753,0.9599028,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,0.4781548,-0.044065267,-0.17808072,-0.3057074,0.5754964,-0.5829264,-0.108690664,0.5367641,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-0.5084653,-0.096747,-0.18638481,-0.22987415,-0.044065267,0.01836027,-0.3006726,-0.29867154,-0.11101367,-0.37362725,0.2776149,-0.11405895,-0.119572654,-0.13495575,-0.16097459,-0.5646918,-2.8122327,-2.8118994,-0.044065263,-0.38811943,-0.5558305,-0.21171293,-0.1253615,-0.25359923,-0.34758604,0.7645984,-0.15462574,0.1801035,-0.42119688,-0.07962025,-0.48586044,0.61636424,-0.680869,-0.22156034,-0.5957756,0.14933331,0.0038641905,1.5687457,-0.25844392,2.3532655,-0.15827926,-0.1258738,2.1400628,-0.58120185,2.0634484,-0.21980801,-0.39929825,1.5549992,-0.16019836,-0.47209862,-0.529518,0.04459071,-0.1443181,-0.043596074,-0.11506342,1.5544175,1.5345069,1.5544175,1.5544175,2.0713768,1.5349804,-0.3560074,-0.08571723,-0.09840389,1.5549992,-0.5342127,0.3685211,2.3548312,2.3548312,0.21021909,0.11716708,-0.66193974,1
-0.337182,-0.13030465,-0.14535764,0.3662166,0.6146099,-0.15768613,-0.4493322,-0.150959,-0.08742843,-0.38862753,-0.17875975,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.13687965,-0.044065267,0.453661,-0.3057074,-0.13651656,-0.5829264,-0.108690664,-0.5783945,-0.27537942,0.33124346,-0.21502694,-0.09159165,1.3887403,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.6701904,-0.3006726,-0.29867154,-0.11101367,0.63648736,0.001635417,-0.11405895,-0.119572654,-0.13495575,-0.16097459,1.0489134,-0.5851609,-0.59270364,-0.044065263,-0.3501531,0.5166229,-0.21171293,-0.1253615,-0.25359923,-0.34758604,-0.6785517,-0.15462574,0.52311933,-0.42119688,-0.22130941,1.4064299,0.19254622,-0.017319167,-0.30890277,-0.03672193,-0.23317938,-0.17058097,0.3814001,0.3222978,-0.1401906,-0.15827926,-0.1258738,-0.15967564,0.81953716,-0.16588196,-0.21980801,-0.09415339,-0.16277948,-0.7891583,0.17913757,-0.529518,-0.1827027,0.6544994,-0.23215531,-0.166813,-0.16290773,-0.16520964,-0.16290773,-0.16290773,-0.16541862,-0.16510287,-0.3560074,-0.08571723,0.07041385,-0.16277948,-0.5342127,0.058370307,-0.14410289,-0.14410289,-0.5353659,0.3361816,-0.67729646,1
-0.337182,-0.13030465,-0.14535764,-0.49896958,-0.56924886,-0.15768613,0.1777974,-0.150959,-0.08742843,-0.38862753,-1.0752122,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.12341663,-0.044065267,-0.39079434,-0.3057074,-0.5787135,0.12404958,-0.108690664,-0.628068,-0.27537942,0.13181965,-0.21502694,-0.09159165,-0.6932896,-0.096747,-0.18638481,-0.22987415,-0.044065267,0.09344067,-0.3006726,-0.29867154,-0.11101367,-0.67538184,0.0817039,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.1436454,0.0,0.0,-0.044065263,-0.4160019,-0.89128804,-0.21171293,-0.1253615,-0.25359923,-0.34758604,-0.46671373,-0.15462574,-0.14372016,-0.42119688,-0.2568371,-0.19253689,-0.51131,-0.07850716,-0.34334224,-0.5957756,-0.18384482,-0.18690139,-1.4214389,-0.2584008,0.0,-0.15827926,-0.1258738,0.0,-0.4763964,0.0,-0.21980801,-0.086432986,0.0,-0.7891583,-0.10312333,-0.095362455,-0.45860067,-0.74118125,-0.3287459,-0.6203595,0.0,0.0,0.0,0.0,0.0,0.0,-0.3560074,-0.08571723,0.0,0.0,3.5340362,-0.30131456,0.0,0.0,-0.5353659,-0.65748817,-0.7276184,1
-0.337182,-0.13030465,-0.14535764,-0.61704135,-0.10471313,2.928654,-0.26330444,-0.150959,-0.08742843,-0.38862753,-1.3777301,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.16149122,-0.044065267,-0.13639787,-0.3057074,-0.61606556,0.97584707,-0.108690664,-0.34430766,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-0.9394944,-0.096747,-0.18638481,-0.22987415,-0.044065267,0.32964945,-0.3006726,-0.29867154,-0.11101367,0.21776552,-0.25606346,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.62805974,-0.057418752,-0.06682792,-0.044065263,-0.33092624,-0.64969885,-0.21171293,-0.1253615,-0.25359923,-0.34758604,-0.7180269,-0.15462574,-0.23057476,-0.06070372,-0.28348464,0.339409,-0.48273557,0.5066778,-0.2320008,0.4377087,-0.27192408,-0.3027915,0.28317994,-0.17204586,-1.4515058,-0.15827926,-0.1258738,-1.3691142,-0.27050078,-1.3382928,-0.21980801,-0.15986764,-1.3492863,1.1791167,-0.45883375,-0.529518,-0.39191163,-0.026371548,-0.11202949,-0.9014782,-1.3491013,-1.3392406,-1.3491013,-1.3491013,-1.3417553,-1.339387,-0.3560074,-0.08571723,-0.937217,-1.3492863,-0.5342127,-0.313862,-1.4582989,-1.4582989,0.9430089,-0.62838393,-0.7314355,0
-0.337182,-0.13030465,-0.14535764,-0.7271802,0.69583666,-0.15768613,0.412357,-0.150959,-0.08742843,-0.38862753,-1.1245718,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.2262016,-0.044065267,-0.41093194,-0.3057074,-1.3314805,1.6498184,-0.108690664,-0.94424397,-0.27537942,0.5247779,-0.21502694,-0.09159165,-0.1669071,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.6701904,-0.3006726,-0.29867154,-0.11101367,-0.46756503,-0.77632254,-0.11405895,-0.119572654,-0.13495575,-0.16097459,-1.0212345,0.005910305,-0.0037228318,-0.044065263,0.48288456,-1.3219914,-0.21171293,-0.1253615,-0.25359923,-0.34758604,1.6608456,-0.15462574,-0.6727928,-0.42119688,-0.1628507,-0.42541847,-0.70050585,0.9097542,-0.3437902,-0.5957756,-0.32789025,-0.30205598,-1.5711167,-0.3827484,-0.21847808,-0.15827926,-0.1258738,-0.23188093,-0.8125557,-0.23587666,-0.21980801,-0.4645812,-0.23361571,-0.7891583,-0.60124856,-0.529518,0.10216169,-1.9279808,-0.2122086,-1.4686366,-0.23372528,-0.23530105,-0.23372528,-0.23372528,-0.2356477,-0.2352094,-0.3560074,-0.08571723,-0.032459456,-0.23361571,-0.5342127,-0.7829404,-0.22256236,-0.22256236,0.6654099,-0.30669457,1.859504,1
-0.337182,-0.13030465,-0.14535764,-0.18633503,0.58121526,-0.15768613,0.7725206,-0.150959,-0.08742843,-0.38862753,-0.78653693,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.27791873,-0.044065267,-0.38846213,-0.3057074,-0.8859765,1.0704155,-0.108690664,-0.47562072,-0.27537942,-0.43690404,-0.21502694,3.7127361,-0.5551339,-0.096747,-0.18638481,-0.22987415,-0.044065267,0.13567911,-0.3006726,-0.29867154,-0.11101367,-0.37486443,-0.7772054,-0.11405895,-0.119572654,-0.13495575,-0.16097459,-0.6971149,1.6894077,1.6738209,-0.044065263,0.024659444,-0.9712718,-0.21171293,-0.1253615,-0.25359923,-0.34758604,1.2454858,-0.15462574,-0.6265693,-0.42119688,-0.11443128,-0.6522253,-0.45314357,1.3689716,-0.34487048,-0.5957756,-0.38839033,-0.1826441,-0.28886908,-0.38467237,0.2042743,-0.15827926,-0.1258738,0.15802762,-0.5847181,0.14209463,-0.21980801,-0.16092184,0.14889994,2.4358678,-0.5464772,2.978964,0.049850225,-0.89254886,-0.122133814,-1.2150207,0.14868939,0.14319251,0.14868939,0.14868939,0.14358923,0.14336582,1.5450307,-0.08571723,-0.032459456,0.14889994,0.5086413,-0.5767029,0.20111878,0.20111878,-0.5353659,-0.34259674,-0.77113503,1
-0.337182,-0.13030465,-0.14535764,2.0357912,0.16033132,-0.15768613,0.18509302,-0.150959,-0.08742843,-0.38862753,1.256183,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,-0.10122392,-0.044065267,-0.3155303,-0.3057074,0.03200754,3.1181903,-0.108690664,-0.04026115,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-0.982252,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.33091846,-0.3006726,-0.29867154,-0.11101367,-0.48257804,0.5797742,-0.11405895,-0.119572654,-0.13495575,-0.16097459,-0.086598344,1.203885,1.1900151,-0.044065263,-0.3881665,-0.003434126,-0.21171293,-0.1253615,-0.25359923,4.8855534,-0.6461814,-0.15462574,-0.34586242,-0.42119688,-0.06210389,1.7178701,0.49548164,1.5494922,-0.3010647,-0.5957756,-0.012263397,0.03017724,-2.0549004,0.27820593,1.0576079,-0.15827926,-0.1258738,0.94506526,-0.18325643,0.9050366,-0.21980801,0.1452343,0.92101496,1.8242451,-0.3676735,0.13913877,-0.32820722,0.96935964,0.10262518,-0.15892205,0.92060053,0.9071888,0.92060053,0.92060053,0.909086,0.90752697,-0.3560074,-0.08571723,0.104704954,0.92101496,-0.16598216,0.40864784,1.056327,1.056327,-0.16799124,0.32495704,-0.68759096,1
3.236159,-0.13030465,-0.14535764,1.0972544,-0.28294414,-0.15768613,-0.0055501545,-0.150959,-0.08742843,-0.38862753,2.2742128,-0.11135208,-0.16180748,-0.121390484,0.22711588,-0.12621255,0.29185787,-0.044065267,-0.3627237,-0.3057074,0.29856548,-0.5829264,-0.108690664,-0.36710164,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-0.5656514,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.31561562,-0.3006726,-0.29867154,-0.11101367,0.3191836,0.53844225,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.3322887,-0.015199374,-0.024757855,-0.044065263,-0.15491128,-0.70657635,-0.21171293,-0.1253615,-0.25359923,2.5807579,-0.623075,-0.15462574,-0.05781897,-0.022362467,-0.19151422,0.96583426,0.12546921,-0.98358345,-0.3012461,-0.5957756,0.221637,-0.06792445,1.8207023,0.46842194,-0.21456371,9.582579,-0.1258738,-0.22827066,0.06811521,-0.23237692,-0.21980801,-0.17882098,-0.2300739,0.9735373,-0.095986195,-0.529518,-0.20204817,-0.0030502074,-0.035784557,-0.6116826,-0.23018439,-0.23179647,-0.23018439,-0.23018439,-0.23213623,-0.23170407,-0.3560074,-0.08571723,-0.024546126,-0.2300739,0.117943965,0.28348193,-0.21863939,-0.21863939,0.48589638,0.086637646,-0.63441426,1
-0.337182,-0.13030465,-0.14535764,-0.08327671,-1.3071969,-0.15768613,0.065131314,-0.150959,-0.08742843,0.54328185,1.158208,-0.11135208,-0.16180748,-0.121390484,3.343591,-0.12621255,0.24851494,-0.044065267,-0.22789015,-0.3057074,-0.3355613,2.5407424,-0.108690664,0.595139,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-1.1986078,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.6701904,-0.3006726,-0.29867154,-0.11101367,-0.6905912,0.100108154,-0.11405895,-0.119572654,-0.13495575,-0.16097459,-0.8224375,0.19589749,0.18559243,-0.044065263,-0.39112878,-0.89081556,-0.21171293,-0.1253615,-0.25359923,-0.34758604,2.077142,-0.15462574,-0.24683157,-0.42119688,-0.17145546,-0.02721607,0.23008841,0.93115914,-0.31705952,-0.5957756,-0.016358877,-0.31511086,-0.8545936,-0.11056821,-0.36330992,-0.15827926,-0.1258738,1.6562872,-0.20091048,1.5944841,-0.21980801,-0.5307738,1.6187518,-0.7891583,-0.66690654,-0.529518,-0.02156923,-0.8037284,-0.10426885,-0.32504845,1.6181531,1.597589,1.6181531,1.6181531,1.6008421,1.5980761,-0.3560074,-0.08571723,-0.056199454,1.6187518,-0.5342127,-0.2918298,-0.36771235,-0.36771235,-0.5353659,0.040867448,1.9038156,1
1.9168987,12.88042,-0.14535764,-0.40704,0.22502331,-0.15768613,-0.10229301,-0.150959,-0.08742843,0.4364266,-0.07936824,-0.11135208,-0.16180748,-0.121390484,-0.5621795,10.830035,-0.09995675,-0.044065267,-0.126025,-0.3057074,-0.6618807,-0.27033105,-0.108690664,0.21129042,-0.27537942,-0.43690404,-0.21502694,-0.09159165,-0.5463479,-0.096747,-0.18638481,-0.22987415,-0.044065267,0.5655245,-0.3006726,-0.29867154,-0.11101367,-0.06564183,-0.52192754,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.4187643,-0.104915544,-0.11415674,-0.044065263,-0.39410454,0.083697155,-0.21171293,-0.1253615,-0.25359923,-0.34758604,-0.66158336,-0.15462574,-0.05454889,0.6924169,-0.17375319,-0.26980504,0.34963652,0.38310388,-0.21488525,0.11641328,-0.20399946,-0.20592846,-0.8413604,-0.044460177,-0.30067992,-0.15827926,-0.1258738,-0.38351202,-0.20633478,-0.3828655,-0.21980801,-0.53887266,-0.38237178,1.2126268,-0.52491176,2.5792139,0.28405133,-0.03803204,-0.09283662,-0.7649138,-0.3824421,-0.382493,-0.3824421,-0.3824421,-0.3831287,-0.3824331,-0.3560074,-0.08571723,-0.008719463,-0.38237178,-0.5342127,-0.13264579,-0.3049448,-0.3049448,-0.12493854,-0.41020995,-0.64417225,1
-0.337182,-0.13030465,-0.14535764,1.9286437,2.127478,-0.15768613,-0.1981372,-0.150959,-0.08742843,-0.38862753,2.16694,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,0.71934015,-0.044065267,-0.04415893,4.1094894,1.7676175,-0.5829264,-0.108690664,0.5482433,3.2433493,-0.43690404,-0.21502694,-0.09159165,0.8449957,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.19271727,-0.3006726,-0.29867154,-0.11101367,0.1909558,0.09006634,-0.11405895,-0.119572654,-0.13495575,-0.16097459,1.3702955,-0.025754225,-0.035275377,-0.044065263,-0.30766562,0.8662289,-0.21171293,-0.1253615,14.644456,-0.34758604,-0.082136914,-0.15462574,0.68083066,-0.42119688,-0.17818238,0.46008494,0.9153991,0.668914,-0.16115667,1.2740488,-0.093992114,0.0032749681,-0.11331466,0.23985814,-0.2302212,-0.15827926,-0.1258738,-0.24271172,0.95486623,-0.24637586,-0.21980801,0.94861406,-0.24424115,-0.7891583,0.19330215,0.008940885,0.29738262,0.7651957,0.06489656,0.21927652,-0.2443479,-0.24581476,-0.2443479,-0.2443479,-0.24618205,-0.24572538,-0.3560074,-0.08571723,0.0044694236,-0.24424115,-0.23768237,0.6159528,-0.23433127,-0.23433127,-0.5353659,0.31953552,-0.444308,1
-0.337182,-0.13030465,-0.14535764,0.32642663,-0.8264318,-0.15768613,-0.4898603,-0.150959,-0.08742843,-0.38862753,1.2260573,-0.11135208,-0.16180748,-0.121390484,-0.5621795,-0.12621255,0.33898717,-0.044065267,-0.047218673,-0.3057074,0.32086816,-0.5829264,-0.108690664,0.6255807,-0.27537942,-0.43690404,-0.21502694,-0.09159165,1.2153593,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.6701904,-0.3006726,-0.29867154,-0.11101367,0.5813664,-0.5945326,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.6178214,1.5838592,1.5686456,-0.044065263,-0.07740476,-0.5476489,-0.21171293,-0.1253615,-0.25359923,-0.34758604,0.8055851,-0.15462574,0.5035259,-0.42119688,-0.2292255,-0.6378415,0.014238802,-0.35197496,-0.29728845,-0.5957756,-0.17045826,-0.07560631,0.69027555,0.30944347,1.6917365,-0.15827926,-0.1258738,1.5299281,0.27322027,1.4719936,-0.21980801,0.08377876,1.4947884,-0.7891583,-0.53577447,-0.529518,0.2737924,1.551761,-0.082033545,0.17867702,1.5827444,1.4749291,1.5827444,1.5827444,1.4779414,1.4753898,-0.3560074,-0.08571723,-1.127137,1.4947884,-0.5342127,0.41801426,1.6918488,1.6918488,-0.5353659,0.10636958,2.1490824,1
-0.337182,-0.13030465,-0.14535764,0.71274143,0.9236352,-0.15768613,0.13445748,-0.150959,-0.08742843,-0.38862753,1.1529139,-0.11135208,-0.16180748,-0.121390484,-0.17520352,-0.12621255,0.1677587,-0.044065267,0.06442113,-0.3057074,1.1516814,-0.13364105,-0.108690664,0.1526107,-0.27537942,-0.43690404,-0.21502694,-0.09159165,1.85166,-0.096747,-0.18638481,-0.22987415,-0.044065267,-0.03165421,-0.3006726,-0.29867154,-0.11101367,0.11641683,0.3136223,-0.11405895,-0.119572654,-0.13495575,-0.16097459,1.4262735,0.66031057,0.64836305,-0.044065263,-0.34339625,1.2945572,-0.21171293,-0.1253615,-0.25359923,-0.34758604,1.771419,-0.15462574,0.80661047,-0.42119688,0.05535655,2.0400054,0.43057215,-0.9498135,1.9689893,-0.5957756,2.1296248,0.022798903,1.1057199,0.5890436,-0.25762182,-0.15827926,-0.1258738,-0.2679836,0.6777868,-0.270874,-0.21980801,0.44983172,-0.26903382,-0.12594715,-0.4089066,0.54415023,0.32207346,1.564612,0.013440002,1.5907476,-0.26913404,-0.27034676,-0.26913404,-0.26913404,-0.2707622,-0.27026266,-0.3560074,-0.08571723,-0.03773501,-0.26903382,-0.34553343,0.46749493,-0.2617921,-0.2617921,-0.5353659,0.1450027,1.1741217,1
-0.337182,-0.13030465,-0.14535764,-0.705023,-0.6114189,-0.15768613,-0.4492323,-0.150959,-0.08742843,-0.38862753,-1.0594652,-0.11135208,-0.16180748,-0.121390484,1.6111969,-0.12621255,-0.3914823,-0.044065267,-0.44252843,-0.3057074,-0.98568666,1.7763095,-0.108690664,-0.17239402,-0.27537942,0.5230428,-0.21502694,-0.09159165,-1.1992848,-0.096747,-0.18638481,-0.22987415,-0.044065267,0.3061543,2.3820677,-0.29867154,-0.11101367,0.040424265,-1.0956012,-0.11405895,-0.119572654,-0.13495575,-0.16097459,0.29935402,0.14312325,0.13300486,-0.044065263,-0.39645162,-0.50576824,-0.21171293,-0.1253615,-0.25359923,-0.34758604,-0.74740386,-0.15462574,-0.21276446,2.6410115,-0.23763709,-0.83549464,-0.524583,1.7611216,-0.3360065,0.9448579,-0.27870837,-0.32614338,-0.01971695,-0.24110815,-0.19890621,-0.15827926,-0.1258738,-0.2138296,-0.5038409,-0.21837798,-0.21980801,0.084924266,-0.21590665,0.6967222,-0.5348593,-0.529518,-0.14142138,-0.53726375,-0.047306295,-0.9338769,-0.21602088,-0.21777819,-0.21602088,-0.21602088,-0.21809042,-0.21768276,-0.3560074,-0.08571723,1.5950491,-0.21590665,2.2397563,-0.48190778,-0.20294748,-0.20294748,0.14279734,-0.5567529,-0.7412221,1
