rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_SCRIB,methylation_gene__GENE_ENO2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_FRY,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_MDK,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_MOS,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_TPP1,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_SKIL,methylation_gene__GENE_QTRT1,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ITPA,methylation_gene__GENE_ZNF619,methylation_gene__GENE_TRIB3,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_DCI,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_ZNF160,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_LYZL6,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_AP2B1,methylation_gene__GENE_DUSP4,methylation_gene__GENE_FGF22,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_SART3,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.27520624,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.20130739,-0.01754523,-0.026363598,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.022498649,-0.06940588,-0.048288155,0.48608565,-0.051954675,-0.14564495,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.07871951,-0.08408102,-0.066061795,-0.14749585,-0.19387476,-0.17443423,-0.12537418,-0.21354017,-0.06427042,-0.050053358,-0.11514374,0.107637614,-0.074890144,-0.09467098,-0.20187001,-0.18560715,-0.14094758,-0.09939945,0.09969291,-0.11980957,-0.5010146,0.037375484,-0.8320244,0.011596559,-0.19195308,-0.06859739,-0.43057767,-0.057198193,-0.017960029,-0.5823034,-0.078358516,-0.04293071,-0.027409405,-0.0583981,-0.16990395,0.4726624,-0.11066106,-0.079487145,-0.16218084,-0.07620168,-0.4817416,-0.10483764,-0.15536214,-0.29257548,0.09953686,0.008525064,-0.065219104,0.0058300383,-0.24980786,-0.23545338,-0.07587367,-0.4784607,-0.04301151,-0.084201984,-0.18555234,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.027449729,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.38354656,-0.057519164,-0.2513299,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.10237831,-0.06940588,-0.048288155,0.21570215,-0.33020052,0.06601705,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.1504287,-0.08408102,-0.066061795,-0.12358958,-0.19387476,-0.060783092,-0.1110153,-0.12301788,-0.06427042,-0.050053358,-0.07933658,0.095786154,-0.15009764,-0.09467098,-0.12643075,-0.3783632,-0.14094758,-0.09939945,0.43419343,-0.11980957,-0.11355883,0.06033975,-0.51118404,-0.17193766,-0.056175876,-0.06859739,-0.18831734,-0.20311883,-0.08796066,-0.55344546,-0.078358516,-0.04293071,-0.19229417,-0.0583981,-0.1251764,0.5321343,-0.11066106,-0.079487145,-0.16218084,-0.1999025,-0.43633252,-0.10483764,-0.15536214,-0.39673862,0.407776,-0.0954615,-0.065219104,0.08642681,-1.0588683,-0.27686965,-0.07587367,-0.3621761,-0.04301151,-0.084201984,0.090300374,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,29.978216,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.4559784,-0.061702468,29.674759,-0.09654722,28.833208,-0.07285323,-0.0811109,-0.27787414,27.454437,-0.041330405,-0.06825314,-0.14370757,0.21500237,-0.06940588,-0.048288155,0.46063027,0.13211189,-0.1870167,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.24923569,-0.08408102,-0.066061795,-0.016185736,-0.19387476,0.042236853,0.032461427,-0.111612864,-0.06427042,-0.050053358,-0.18304577,0.10478623,-0.098723225,-0.09467098,0.03810157,-0.3330987,-0.14094758,-0.09939945,0.35752198,-0.11980957,-0.105614305,-0.027532272,-0.073756196,-0.14951828,0.12066852,-0.06859739,0.2183369,0.05602471,-0.06367206,-0.6336274,-0.078358516,-0.04293071,-0.00068932824,-0.0583981,-0.16060276,0.90490854,22.393738,-0.079487145,1.4658105,-0.16504192,0.5769117,-0.10483764,-0.15536214,-0.41022062,-0.02373852,-0.027352743,-0.065219104,0.06485623,-0.069418125,-0.10227996,-0.07587367,-0.012959521,-0.04301151,-0.084201984,0.22060946,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.4552776,-0.061702468,-0.07234395,-0.09654722,1.3692472,-0.17318824,0.015576643,-0.21700618,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.21876353,-0.06940588,-0.048288155,0.8518273,-0.2291692,-0.050561674,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.02282122,-0.08408102,-0.066061795,-0.13252239,-0.19387476,0.10645857,0.15261595,-0.040943146,-0.06427042,-0.050053358,0.014709253,0.09919804,-0.022459645,-0.09467098,-0.17164494,-0.22721563,-0.14094758,-0.09939945,0.6039751,-0.11980957,-0.043243762,-0.027774964,0.25141442,-0.12300969,0.11550603,-0.06859739,0.16572301,-0.11898717,0.0069988715,-0.2276901,-0.078358516,-0.04293071,0.36533165,-0.0583981,-0.18817379,0.66647434,-0.11066106,-0.079487145,-0.16218084,-0.1698944,-0.19861044,-0.10483764,1.6216913,-0.31848252,0.13500744,-0.097741544,-0.065219104,-0.031358223,-0.593565,-0.35130852,-0.07587367,-0.15347089,-0.04301151,-0.084201984,0.07571595,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.69624174,-0.061702468,-0.07234395,-0.09654722,1.7243005,-0.117154084,0.4123485,0.054506056,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.7238347,-0.06940588,-0.048288155,-0.6781656,0.120570615,-0.17670111,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.24839233,-0.08408102,-0.066061795,-0.37815022,-0.19387476,-0.7528562,-0.12565383,1.5407443,-0.06427042,-0.050053358,-0.6734198,-0.9196597,-0.22672862,-0.09467098,-0.36620945,-0.23085217,-0.14094758,-0.09939945,-0.734446,-0.11980957,0.58180934,-0.21176551,-0.44843146,-0.5245812,-0.42465207,-0.06859739,-0.13492633,-0.114022285,-0.2642127,0.023076313,-0.078358516,-0.04293071,-0.83706355,-0.0583981,-0.25828975,-0.5064466,-0.11066106,5.6574817,-0.16218084,-0.33741698,0.33351853,-0.10483764,-0.15536214,-1.2574182,-0.6717514,-0.23068233,-0.065219104,-1.1564403,0.6290395,-0.75166637,-0.07587367,0.32456383,-0.04301151,-0.084201984,-0.5581887,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.616469,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.9747768,-0.18156946,0.13167642,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.32506633,-0.06940588,-0.048288155,-0.7434675,0.6571882,0.701356,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.39220828,-0.08408102,-0.066061795,-0.71009487,24.829235,-0.57425624,-0.30915105,-0.061367854,-0.06427042,-0.050053358,-0.43456632,-0.20367517,-0.38553616,-0.09467098,0.31308576,-0.008830031,2.7516284,-0.09939945,-0.9005042,-0.11980957,0.1626084,-0.28931868,-0.5115237,-0.23236166,-0.13357349,-0.06859739,0.23815618,-0.050664973,-0.28007737,-0.23313875,-0.078358516,-0.04293071,-0.55457366,-0.0583981,-0.23767273,-0.9717089,-0.11066106,-0.079487145,-0.16218084,-0.44068837,-0.37852836,-0.10483764,-0.15536214,0.12591006,-0.32212505,-0.070665024,-0.065219104,-0.21249366,-0.58285105,-0.8873183,-0.07587367,0.30031025,-0.04301151,-0.084201984,-0.5551775,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.7312457,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.30195194,-0.06492069,0.46803826,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.12338219,-0.06940588,-0.048288155,-0.6978688,1.2918766,-0.2583954,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.2981026,-0.08408102,-0.066061795,-0.5216047,-0.19387476,-0.3866783,-0.22114432,-0.12259866,-0.06427042,-0.050053358,-0.40109837,-0.16097085,-0.29524878,-0.09467098,-0.3329701,-0.20705743,-0.14094758,-0.09939945,-0.5891484,-0.11980957,-0.29232782,-0.29878637,-0.21705079,-0.35611558,-0.34091106,-0.06859739,0.1956015,-0.051226787,-0.03375798,0.03270031,-0.078358516,-0.04293071,-0.60467696,-0.0583981,0.07325467,-0.8225919,-0.11066106,-0.079487145,-0.16218084,-0.36327496,-0.24794218,-0.10483764,-0.15536214,-0.7009505,-0.557668,-0.13407208,-0.065219104,-0.48830515,-0.8147839,-0.0052292766,-0.07587367,0.28978014,-0.04301151,-0.084201984,-0.3084401,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.49667794,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.0006599664,-0.13870499,0.08934017,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.39210108,-0.06940588,-0.048288155,-0.4705117,-0.00787343,-0.20730563,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.61950094,-0.08408102,-0.066061795,-1.0807861,-0.19387476,-0.5515995,-0.5507441,0.2727791,-0.06427042,-0.050053358,-0.5746963,-0.10073773,-0.23806785,-0.09467098,-0.249728,-0.22945598,-0.14094758,-0.09939945,-1.3231882,-0.11980957,-0.21822776,-0.36729628,-0.27317587,-0.30859137,-0.5377736,-0.06859739,0.53609097,-0.08975385,-0.19803816,-0.39007807,-0.078358516,-0.04293071,-0.5285792,-0.0583981,-0.2000537,-0.711307,-0.11066106,-0.079487145,-0.16218084,-0.29574043,-0.1386966,-0.10483764,-0.15536214,-0.60893804,-0.62133974,-0.12928516,-0.065219104,-0.8703596,-0.58426607,-1.1916459,-0.07587367,0.20054434,-0.04301151,-0.084201984,0.08433918,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.19116382,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.52632767,-0.17919897,0.14323047,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.28946128,-0.06940588,-0.048288155,-0.29598677,0.73213536,-0.08145254,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.14899963,-0.08408102,-0.066061795,-0.5488223,-0.19387476,-0.41531637,-0.6145362,-0.16743726,-0.06427042,-0.050053358,-0.3113726,-0.54835266,-0.11240619,3.124655,-0.118906416,-0.2530983,-0.14094758,-0.09939945,-0.77955997,-0.11980957,-0.07897388,-0.45838904,0.028952938,-0.26204562,0.0046103513,-0.06859739,-0.09668772,-0.16589771,-0.22266424,-0.3159998,-0.078358516,-0.04293071,-0.478913,-0.0583981,-0.1349477,-0.31136382,-0.11066106,-0.079487145,-0.16218084,-0.2752295,-0.15763721,-0.10483764,-0.15536214,0.33203715,-0.20746435,-0.026923874,-0.065219104,-0.41473362,0.7078768,-0.32263878,-0.07587367,-0.51999396,-0.04301151,-0.084201984,-0.2329687,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.011355152,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.40416834,-0.011892867,-0.0711947,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.1844835,-0.06940588,-0.048288155,-0.7673051,0.5169347,-0.19817995,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.15195651,-0.08408102,-0.066061795,-0.3459951,-0.19387476,-0.43754378,-0.321509,-0.4007337,-0.06427042,-0.050053358,-0.12651764,-0.7943886,-0.26322982,-0.09467098,-0.35626566,-0.20810026,-0.14094758,-0.09939945,-0.47591385,-0.11980957,-0.31805998,-0.31678388,-0.06725184,0.01912068,-0.26246104,-0.06859739,0.2580346,-0.21668898,-0.21486416,0.04629957,-0.078358516,-0.04293071,-0.7365125,-0.0583981,-0.3476519,-0.27386066,-0.11066106,-0.079487145,-0.16218084,-0.1572408,-0.28762165,-0.10483764,-0.15536214,-0.63616437,-0.28587648,-0.056521494,-0.065219104,-0.57434,0.33908492,-0.8556412,-0.07587367,-0.5914203,-0.04301151,-0.084201984,-0.8530565,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,30.791517,-0.067629814,-0.042500064,-0.0679732,-0.2835445,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.36930743,-0.20436741,-0.2552392,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.049941774,-0.06940588,-0.048288155,-0.58878267,-0.094776966,-0.16678005,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.31216842,-0.08408102,-0.066061795,-0.8020945,-0.19387476,-0.48390377,-0.17320995,-0.27287298,-0.06427042,-0.050053358,-0.19370101,-0.4373916,-0.28712586,-0.09467098,-0.055299804,0.040574227,-0.14094758,-0.09939945,-0.019205257,-0.11980957,-0.053848162,-0.21149437,-0.6464939,-0.26591206,0.2189699,-0.06859739,-0.23774515,-0.4326759,-0.14556403,0.14046952,-0.078358516,-0.04293071,-0.23821922,-0.0583981,-0.32016882,-0.121570356,-0.11066106,-0.079487145,-0.16218084,-0.36014205,0.03799531,-0.10483764,-0.15536214,-0.9674151,-0.3125942,-0.17922743,-0.065219104,-0.5106659,-0.50061333,-0.40639797,-0.07587367,-0.053697582,-0.04301151,-0.084201984,-0.11478318,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.46044168,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.28050226,-0.1526478,0.1597774,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.18642889,-0.06940588,-0.048288155,-0.30080217,-0.25856403,-0.31121677,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.35621804,-0.08408102,2.7190127,-0.6907706,-0.19387476,-0.34276685,-1.4326156,0.033063397,-0.06427042,-0.050053358,-0.5549873,-0.45063657,-0.2635421,-0.09467098,-0.33286825,-0.095889315,-0.14094758,-0.09939945,-0.2844281,-0.11980957,0.07535743,-0.09449738,-0.61545885,-0.122248605,-0.08773234,-0.06859739,-0.3425395,-0.2917814,-0.24096833,0.17051232,-0.078358516,-0.04293071,-0.5207707,-0.0583981,-0.23091416,-0.5047319,-0.11066106,-0.079487145,-0.16218084,-0.29736114,-0.017030733,-0.10483764,-0.15536214,-0.8523782,-0.58845747,-0.20842175,-0.065219104,-0.052410673,-0.7238938,-0.42130506,-0.07587367,0.24470083,-0.04301151,-0.084201984,-0.15238173,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.52292365,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.39273122,-0.09662105,0.18913549,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.26858047,-0.06940588,-0.048288155,-0.17910326,0.17146432,-0.18944263,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.17329161,-0.08408102,-0.066061795,-0.3879346,-0.19387476,-0.3663011,0.54460955,0.6198103,-0.06427042,-0.050053358,-0.2106665,-0.07293161,-0.2801169,-0.09467098,-0.06366003,-0.21756051,-0.14094758,-0.09939945,-0.64657754,-0.11980957,-0.30533704,0.16957478,-0.6059157,-0.18851359,0.42275977,-0.06859739,0.5698472,-0.21306434,-0.11814558,-0.13143143,-0.078358516,-0.04293071,-0.24997973,-0.0583981,-0.09093375,-0.49412304,-0.11066106,-0.079487145,-0.16218084,0.11459104,0.42278472,-0.10483764,-0.15536214,-0.3605526,-0.06121124,-0.039317437,3.3189056,1.129493,-0.16678552,-0.47331142,-0.07587367,0.25087678,-0.04301151,-0.084201984,-0.32547718,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.08870731,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.17084461,0.37121755,-0.18294407,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.31726763,-0.06940588,-0.048288155,-0.39384255,0.5079758,-0.14353313,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.18376279,-0.08408102,-0.066061795,-0.7020398,-0.19387476,-0.057999402,0.10675645,-0.16889963,-0.06427042,-0.050053358,-0.0953413,-0.37370864,-0.09436765,-0.09467098,-0.056606047,-0.15419166,0.74591315,4.9495864,-0.25977272,-0.11980957,0.23897073,-0.17833664,-0.5641824,-0.14066793,0.0061368863,-0.06859739,-0.086075604,-0.10783624,-0.12192949,0.07017329,-0.078358516,-0.04293071,0.46926883,-0.0583981,0.9070549,-0.56915414,-0.11066106,-0.079487145,-0.16218084,-0.17200704,0.15183768,-0.10483764,-0.15536214,0.2404562,-0.18255967,-0.079905584,-0.065219104,-0.22715738,-0.12737726,-0.7944533,-0.07587367,0.008183053,-0.04301151,-0.084201984,-0.45951676,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.19032535,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.21172088,-0.44870314,0.36098096,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.80012923,-0.06940588,-0.048288155,-0.39901873,-0.24755538,-0.22250567,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.53142744,-0.08408102,-0.066061795,0.016660955,-0.19387476,-0.21102078,-0.33053613,-0.46602014,-0.06427042,-0.050053358,-0.6258174,-0.635326,-0.23161002,-0.09467098,-0.3389902,-0.34916666,-0.14094758,-0.09939945,-1.2967798,-0.11980957,-0.1513524,-0.31904405,-0.293088,-0.34877902,-0.23118283,-0.06859739,0.32095647,-0.45946857,-0.08716926,-0.11557711,-0.078358516,-0.04293071,-0.35854322,-0.0583981,-0.087990195,-0.16279846,-0.11066106,-0.079487145,-0.16218084,-0.304695,-0.1134967,-0.10483764,-0.15536214,-0.49290305,-0.43401122,-0.08830931,-0.065219104,-0.61275834,0.03529847,-0.34779644,-0.07587367,-0.21779147,-0.04301151,-0.084201984,-0.5822423,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.14086811,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.016973238,-0.3354813,0.72175765,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.4104009,-0.06940588,-0.048288155,-0.21887025,-0.1750494,-0.2706053,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.1344058,-0.08408102,-0.066061795,-0.26189348,-0.19387476,-0.25089213,-0.9556628,-0.45260116,-0.06427042,-0.050053358,25.342949,2.3524656,-0.21323751,-0.09467098,-0.13182442,-0.17377068,-0.14094758,-0.09939945,-0.7767739,-0.11980957,-0.28739262,-0.49803838,-0.47431168,-0.4904723,0.9562425,-0.06859739,0.09052935,-0.30734602,-0.20562407,-0.14871523,-0.078358516,-0.04293071,-0.42243177,-0.0583981,-0.14323926,-0.89402014,-0.11066106,-0.079487145,-0.16218084,-0.24878038,0.017737685,-0.10483764,-0.15536214,14.8808775,-0.04115714,-0.09749199,-0.065219104,0.27754587,21.483706,0.13161756,-0.07587367,0.1182699,-0.04301151,-0.084201984,2.2762644,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.36659,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.2549716,-0.0756821,-0.24952833,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.005874064,-0.06940588,-0.048288155,-0.23771061,-0.4704011,-0.21851751,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.43654433,-0.08408102,-0.066061795,0.49250445,-0.19387476,0.09349105,0.97607166,0.064421125,-0.06427042,-0.050053358,0.63186646,0.69524205,0.22526623,-0.09467098,0.11147745,0.0606436,-0.14094758,-0.09939945,0.9770458,-0.11980957,-0.42518765,-0.28385466,-0.14621493,0.2177956,0.13290001,-0.06859739,1.875184,-0.030572303,-0.047161095,-0.055612568,-0.078358516,-0.04293071,0.3003583,-0.0583981,0.080219,-0.1836257,-0.11066106,-0.079487145,-0.16218084,0.11680776,-0.19675238,-0.10483764,-0.15536214,0.83526975,-0.4433086,-0.1761387,-0.065219104,0.40413904,-0.75919914,0.19195768,-0.07587367,-0.11731046,-0.04301151,-0.084201984,1.1497536,0
