rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_GPI,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_USP14,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_SYPL1,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR4D9,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR2T29,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR5A2,methylation_gene__GENE_FRY,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4L1,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_ZNF579,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_SRY,methylation_gene__GENE_NRXN2,methylation_gene__GENE_TPCN2,rnaseq_gene__GENE_NPPB,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_CT47A7,methylation_gene__GENE_ATP5J2,rnaseq_gene__GENE_SNORA64,rnaseq_gene__GENE_MT4,target
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.4250333,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,3.2915006,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,1.8446544,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.8620781,-0.13495575,-0.85260963,-0.08737291,-0.119572654,1.2953991,-0.24896449,-0.11409981,-0.11405895,-0.131838,-0.121390484,0.1543185,-0.38862753,-0.48112154,-0.15988438,2.2047281,6.4935083,0.2803222,0.58892274,-0.14422321,0.57104933,0.056230683,-0.16655166,-0.104665786,-0.12378662,0.28850883,-0.13640918,-0.61912185,-0.14767553,-0.55484587,-0.115679696,-0.34819162,-0.34765887,-1.1214731,1.4857801,-0.35207376,-0.12551017,-0.48255423,1.8085707,-0.08499493,-0.1298997,-0.13243002,-0.16942891,0.0,-0.2937509,-0.13460612,-0.10942103,-0.13323282,-0.098367736,-0.094459645,-0.014240348,1.0581423,-0.06817627,-0.066214204,-0.16941364,-0.08727538,-0.33377987,-0.7891583,-0.2394032,-0.6041911,0.59013134,-0.16906908,-0.18638481,4.399608,-0.15827926,-0.044065267,-0.06479746,-0.20746867,-0.4004301,0
2.5672803,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,2.3191483,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-1.5638529,-0.13495575,-0.7582236,-0.08737291,-0.119572654,-0.5957756,-0.25493577,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.69801676,-0.38862753,-0.68938136,-0.15988438,-0.42024064,-0.16102707,2.4127932,-0.2916298,-0.14422321,-0.0976569,0.061648484,-0.16655166,-0.104665786,-0.12378662,15.3379545,-0.13640918,-1.6802605,-0.14767553,-0.4529326,-0.115679696,-0.34819162,-0.8119592,-0.95762205,-0.28720993,-0.31481665,-0.12551017,-0.37057164,-0.22987415,8.491133,-0.1298997,-0.13243002,-0.16942891,0.0,-0.11379204,-0.13460612,-0.10942103,0.08883593,-0.098367736,-0.094459645,-0.42968214,-0.31067857,-0.06817627,-0.066214204,-0.12179839,-0.08727538,-0.33377987,-0.7891583,-0.28342432,-0.41437718,-0.29867154,0.5177236,-0.18638481,-0.20907678,-0.15827926,-0.044065267,-0.4570146,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.43743125,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-1.4701835,-0.13495575,-2.0216942,-0.08737291,-0.119572654,2.8072374,-0.25715935,-0.11409981,-0.11405895,-0.131838,-0.121390484,0.07989269,0.098592155,-0.42436215,-0.15988438,0.018849118,-0.16102707,-0.43690404,-0.2916298,-0.14422321,0.102008775,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.4284564,-0.13640918,-1.2169607,-0.14767553,-0.73869675,-0.115679696,-0.34819162,-0.61291325,-0.77156824,-0.28720993,0.29461268,-0.12551017,-0.4325614,-0.22987415,-0.66261953,-0.1298997,-0.13243002,-0.16942891,0.0,-0.19128509,-0.13460612,-0.10942103,-0.12575313,-0.098367736,-0.094459645,-0.44545844,-0.31067857,-0.06817627,-0.066214204,-0.30918866,-0.08727538,-0.33377987,-0.7891583,-0.101431705,-0.13176145,1.4403554,0.15691125,-0.18638481,-0.20907678,-0.15827926,-0.044065267,-0.4924354,-0.20746867,-0.4004301,1
0.83309567,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.37972358,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.7963077,-0.13495575,-1.4424971,-0.08737291,-0.119572654,-0.2260201,-0.30203265,-0.11409981,-0.11405895,-0.131838,-0.121390484,-1.328051,-0.38862753,-0.6989516,-0.15988438,0.027487053,-0.16102707,0.07114517,-0.2916298,-0.14422321,-0.15428758,-0.124126926,-0.16655166,-0.104665786,-0.12378662,-0.38261,-0.13640918,-0.84582543,-0.14767553,-0.46124196,-0.115679696,-0.34819162,-0.018630007,-1.0839249,-0.28720993,-0.95956737,-0.12551017,-0.40981677,-0.22987415,-0.398575,-0.1298997,-0.13243002,-0.16942891,0.0,-0.091476925,-0.13460612,-0.10942103,-0.5178789,-0.098367736,-0.094459645,0.98492354,-0.31067857,-0.06817627,-0.066214204,-0.4828617,-0.08727538,-0.33377987,-0.7891583,-0.31113684,-0.23924135,-0.29867154,-0.4515573,-0.18638481,-0.20907678,-0.15827926,-0.044065267,0.04946728,-0.20746867,-0.022701984,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.3734045,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.7020941,-0.13495575,-0.044959277,-0.08737291,-0.119572654,-0.5957756,-0.1650433,-0.11409981,-0.11405895,-0.131838,-0.121390484,0.5971399,-0.38862753,0.02467235,-0.15988438,-0.43604338,-0.16102707,-0.43690404,-0.2916298,-0.14422321,-0.18011527,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.29451495,-0.13640918,-0.9575219,-0.14767553,-0.05360794,-0.115679696,-0.34819162,-0.18142211,-1.0480103,-0.28720993,-0.19274934,-0.12551017,-0.06858349,-0.22987415,0.15601714,-0.1298997,-0.13243002,-0.16942891,0.0,-0.2479972,-0.13460612,-0.10942103,-0.17880625,-0.098367736,-0.094459645,0.9691473,-0.31067857,-0.06817627,-0.066214204,-0.42910945,-0.08727538,-0.33377987,-0.7891583,-0.0932252,-0.1793671,-0.29867154,0.4128422,-0.18638481,-0.20907678,-0.15827926,-0.044065267,0.08884402,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.41706127,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.06457475,-0.13495575,-0.80355585,-0.08737291,-0.119572654,-0.12388085,-0.21714881,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.32209036,-0.38862753,-0.28118706,-0.15988438,1.1212381,-0.16102707,-0.43690404,2.6860416,-0.14422321,-0.049866814,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.24513008,-0.13640918,-0.6887691,-0.14767553,-0.058579493,-0.115679696,-0.34819162,-0.12599905,0.31085142,-0.28720993,0.42804575,-0.12551017,-0.18816938,-0.22987415,0.15230386,-0.1298997,-0.13243002,-0.16942891,0.0,-0.27054983,-0.13460612,-0.10942103,-0.21576197,-0.098367736,-0.094459645,-0.55063355,-0.31067857,-0.06817627,-0.066214204,-0.14344575,-0.08727538,-0.33377987,-0.7891583,-0.0905974,0.25125712,-0.29867154,0.21212284,-0.18638481,-0.20907678,-0.15827926,-0.044065267,0.3283777,-0.20746867,0.08163957,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.38780332,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,0.70489436,-0.13495575,-0.21818253,-0.08737291,-0.119572654,-0.5957756,-0.04421559,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.5628253,0.6266123,0.35468176,-0.15988438,-0.47820213,-0.16102707,-0.43690404,3.992353,-0.14422321,0.09911243,0.47604918,-0.16655166,-0.104665786,-0.12378662,0.22830473,-0.13640918,-0.96590936,-0.14767553,-0.46501386,-0.115679696,-0.34819162,0.0244825,-0.75825787,-0.28720993,-0.52100456,-0.12551017,-0.015715782,-0.22987415,-0.1291876,-0.1298997,-0.13243002,-0.16942891,0.0,-0.40760428,-0.13460612,-0.10942103,-0.008349502,-0.098367736,-0.094459645,-0.6242562,-0.31067857,-0.06817627,-0.066214204,0.2237671,-0.08727538,-0.33377987,-0.7891583,0.1818213,0.47558498,-0.29867154,-0.013757782,-0.18638481,-0.20907678,-0.15827926,-0.044065267,0.28390113,-0.20746867,2.6843789,1
1.0787238,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.42543197,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,0.1779682,-0.13495575,0.155308,-0.08737291,-0.119572654,-0.14841259,-0.25413924,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.4741795,-0.38862753,-0.38263905,-0.15988438,-0.6212926,-0.16102707,1.6506044,-0.2916298,-0.14422321,-0.068442605,-0.03218462,-0.16655166,-0.104665786,-0.12378662,-0.21327814,-0.13640918,-0.6996503,-0.14767553,-0.058622647,-0.115679696,0.8319455,-0.11062625,-0.74901927,-0.28720993,-0.32446223,-0.12551017,-0.34109467,-0.22987415,-0.088365614,3.9836483,-0.13243002,-0.16942891,0.0,-0.14601904,-0.13460612,-0.10942103,-0.059912413,-0.098367736,-0.094459645,1.1426862,-0.31067857,-0.06817627,-0.066214204,-0.26613894,-0.08727538,-0.33377987,-0.7891583,-0.30516547,-0.15375932,4.1054177,-0.06819668,-0.18638481,-0.20907678,-0.15827926,-0.044065267,1.6322274,-0.20746867,1.1516058,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.3987654,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,3.657334,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-1.5861492,-0.13495575,-0.85537916,-0.08737291,-0.119572654,0.3013827,-0.21789679,1.2066584,-0.11405895,-0.131838,-0.121390484,-1.363986,-0.38862753,-0.5343419,0.24239945,0.2352059,3.5901954,-0.43690404,0.57434976,2.3449554,-0.29780757,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.21165033,-0.13640918,-1.9913374,-0.14767553,-0.75228244,-0.115679696,-0.34819162,-0.14074522,-1.2823554,7.162414,0.681187,5.6155353,-0.22668552,1.7748349,0.024563925,-0.1298997,-0.13243002,5.031199,0.0,0.56190896,-0.13460612,-0.10942103,-0.4533711,-0.098367736,-0.094459645,-0.866159,7.491904,-0.06817627,-0.066214204,-0.33418912,-0.08727538,3.7187855,1.2460798,-0.25139445,0.7554585,-0.29867154,-0.35547215,-0.18638481,-0.20907678,4.2708097,-0.044065267,-0.16869336,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.34391516,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-1.0443453,5.1236715,-1.1634876,-0.08737291,-0.119572654,-0.5957756,6.8664665,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.6534656,-0.38862753,-0.49950078,-0.15988438,0.023367973,-0.16102707,-0.43690404,-0.2916298,-0.14422321,-0.1605625,0.26574066,-0.16655166,-0.104665786,-0.12378662,-0.47447088,-0.13640918,-0.7729245,-0.14767553,-0.09726278,-0.115679696,-0.34819162,0.07160767,-1.2279135,-0.28720993,-0.8901585,-0.12551017,-0.3453363,1.6768254,-0.36877146,-0.1298997,-0.13243002,-0.16942891,0.0,-0.009476983,-0.13460612,-0.10942103,-0.2558602,-0.098367736,-0.094459645,6.1963525,0.96967494,-0.06817627,-0.066214204,-0.32949597,-0.08727538,2.5543306,-0.7891583,-0.27639636,-0.2463187,-0.29867154,0.5998669,-0.18638481,-0.20907678,-0.15827926,-0.044065267,10.339129,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.34684604,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,0.8711129,-0.13495575,0.49571836,-0.08737291,-0.119572654,0.20074005,-0.11861904,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.7903292,-0.38862753,-0.22321549,-0.15988438,0.3418283,-0.16102707,1.046129,0.4665024,-0.14422321,-0.20532398,-0.5621795,-0.16655166,-0.104665786,-0.12378662,0.05817932,-0.13640918,1.0141752,-0.14767553,0.13103963,-0.115679696,-0.34819162,0.15199775,-0.53994644,-0.28720993,-1.1251198,-0.12551017,0.37980145,-0.22987415,0.07467303,-0.1298997,-0.13243002,-0.16942891,0.0,0.023541398,-0.13460612,-0.10942103,-0.12641695,-0.098367736,-0.094459645,0.0015359264,-0.31067857,-0.06817627,-0.066214204,-0.4349542,-0.08727538,-0.33377987,-0.7891583,0.016562002,0.1235581,-0.29867154,0.46259838,-0.18638481,-0.20907678,-0.15827926,-0.044065267,-0.117543936,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.3892089,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.14215846,-0.13495575,1.4345877,-0.08737291,-0.119572654,-0.09464223,-0.14835544,-0.11409981,-0.11405895,-0.131838,-0.121390484,0.9009304,-0.38862753,-0.2191599,-0.15988438,-0.3788871,-0.16102707,0.25166017,-0.2916298,-0.14422321,-0.11780462,0.03151759,-0.16655166,-0.104665786,-0.12378662,0.34905878,-0.13640918,0.40277812,-0.14767553,0.2716666,-0.115679696,-0.34819162,-0.17840664,-0.27086678,-0.28720993,0.007238517,-0.12551017,-0.10001168,-0.22987415,0.053844277,-0.1298997,-0.13243002,-0.16942891,0.0,-0.048402965,-0.13460612,-0.10942103,-0.025138175,-0.098367736,-0.094459645,-0.04579289,-0.31067857,-0.06817627,-0.066214204,-0.12337497,-0.08727538,-0.33377987,-0.46446732,-0.031092977,0.07060521,0.5546128,0.48652565,-0.18638481,-0.20907678,-0.15827926,-0.044065267,1.184774,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.40573072,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.3390946,-0.13495575,1.0808985,-0.08737291,-0.119572654,1.5601391,-0.16006112,-0.11409981,-0.11405895,-0.131838,-0.121390484,0.027681138,-0.38862753,-0.7025916,-0.15988438,1.216813,-0.16102707,-0.43690404,-0.2916298,-0.14422321,-0.026885323,0.029552171,-0.16655166,-0.104665786,-0.12378662,-0.24033172,-0.13640918,-0.6490659,-0.14767553,0.15559934,-0.115679696,0.9694145,0.47471493,-0.15269782,-0.28720993,-0.4030818,-0.12551017,-0.057319686,-0.22987415,0.53398293,-0.1298997,-0.13243002,-0.16942891,0.0,-0.09895659,-0.13460612,-0.10942103,-0.10851152,-0.098367736,-0.094459645,0.15403989,-0.31067857,-0.06817627,-0.066214204,0.0061980337,-0.08727538,-0.33377987,-0.7891583,0.2737121,0.21165456,0.55178803,0.121961296,-0.18638481,-0.20907678,-0.15827926,-0.044065267,-0.7196528,-0.20746867,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.2766733,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,0.3662166,-0.13495575,-0.17875975,-0.08737291,-0.119572654,-0.03672193,-0.13783054,-0.11409981,-0.11405895,-0.131838,-0.121390484,0.43116534,-0.38862753,0.16380532,-0.15988438,0.50062865,-0.16102707,0.33124346,-0.2916298,-0.14422321,-0.13687965,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.09415339,-0.13640918,-0.17312506,-0.14767553,-0.068675436,-0.115679696,-0.34819162,0.19254622,-0.13651656,-0.28720993,-0.5783945,-0.12551017,-0.019893738,-0.22987415,1.0489134,-0.1298997,-0.13243002,-0.16942891,0.0,0.041847464,3.263632,-0.10942103,0.453661,-0.098367736,-0.094459645,-0.59270364,-0.31067857,-0.06817627,-0.066214204,-0.23373678,-0.08727538,-0.33377987,-0.7891583,0.093962744,-0.23768131,-0.29867154,0.63648736,-0.18638481,-0.20907678,-0.15827926,-0.044065267,-0.310387,3.7438097,-0.4004301,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.47387412,-0.110807516,-0.14535764,-0.13659069,8.84886,-0.09159165,-0.11106749,-0.087279424,-0.19949844,8.760426,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,2.8523448,0.81229544,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-2.2460594,8.855793,-1.857458,-0.08737291,-0.119572654,-0.5957756,-0.26627326,-0.11409981,-0.11405895,-0.131838,-0.121390484,-1.8102037,-0.38862753,-0.29104543,-0.15988438,0.5611433,-0.16102707,0.21365212,0.5070706,-0.14422321,0.05143047,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.27031073,-0.13640918,-2.042747,-0.14767553,-0.7339908,-0.115679696,-0.34819162,-0.6744859,-1.0641339,-0.28720993,-0.78131485,-0.12551017,-0.56656027,3.0300364,-0.776991,-0.1298997,-0.13243002,-0.16942891,0.0,-0.52350074,-0.13460612,-0.10942103,-0.071809866,-0.098367736,-0.094459645,0.0,-0.31067857,-0.06817627,-0.066214204,-0.776054,-0.08727538,-0.33377987,0.5613384,-0.3630303,-0.57179207,-0.29867154,0.30582863,-0.18638481,-0.20907678,-0.15827926,-0.044065267,-1.3310317,-0.20746867,0.45234877,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.4065662,-0.110807516,-0.14535764,-0.13659069,-0.15768613,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.49896958,-0.13495575,-1.0752122,-0.08737291,-0.119572654,-0.5957756,-0.22136575,0.950818,-0.11405895,-0.131838,-0.121390484,-0.50639766,-0.38862753,-0.3296034,-0.15988438,-0.641851,-0.16102707,0.13181965,-0.2916298,-0.14422321,-0.12341663,-0.5621795,-0.16655166,-0.104665786,5.8707824,-0.086432986,-0.13640918,-0.5341089,-0.14767553,-0.55889046,-0.115679696,-0.34819162,-0.51131,-0.5787135,-0.28720993,-0.628068,-0.12551017,-0.081272945,-0.22987415,0.1436454,-0.1298997,-0.13243002,-0.16942891,0.0,-0.328929,-0.13460612,-0.10942103,-0.39079434,-0.098367736,-0.094459645,0.0,-0.31067857,-0.06817627,-0.066214204,-0.033429455,-0.08727538,-0.33377987,-0.7891583,-0.12016243,0.07146414,-0.29867154,-0.67538184,-0.18638481,2.0968144,-0.15827926,-0.044065267,-0.019254738,0.039266046,0.355007,1
-0.337182,-0.150959,-0.108690664,-0.06227874,-0.0848961,-0.15462574,-0.08742843,-0.27229503,-0.110807516,-0.14535764,-0.13659069,2.928654,-0.09159165,-0.11106749,-0.087279424,-0.19949844,-0.27537942,-0.1253615,-0.07560215,-0.16912934,-0.08857027,-0.1730762,-0.16999336,-0.3057074,-0.06981002,-0.12621255,-0.076208994,-0.13030465,-0.22852921,-0.090650626,-0.12302327,-0.61704135,-0.13495575,-1.3777301,-0.08737291,-0.119572654,0.4377087,-0.20825167,-0.11409981,-0.11405895,-0.131838,-0.121390484,-0.8165421,-0.38862753,0.41418308,-0.15988438,-0.38759065,-0.16102707,-0.43690404,0.7242039,-0.14422321,-0.16149122,-0.5621795,-0.16655166,-0.104665786,-0.12378662,-0.15986764,-0.13640918,0.87067086,-0.14767553,0.21655694,-0.115679696,3.9917133,-0.48273557,-0.61606556,-0.28720993,-0.34430766,-0.12551017,-0.056564108,-0.22987415,0.62805974,-0.1298997,-0.13243002,-0.16942891,0.0,-0.23939902,-0.13460612,-0.10942103,-0.13639787,-0.098367736,-0.094459645,-0.06682792,-0.31067857,-0.06817627,-0.066214204,-0.062212907,-0.08727538,-0.33377987,1.1791167,-0.08767782,0.24178869,-0.29867154,0.21776552,-0.18638481,-0.20907678,-0.15827926,-0.044065267,0.02982479,-0.20746867,-0.4004301,0
