rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_GPI,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_VEGFA,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZNF619,methylation_gene__GENE_INPP5A,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_DDX11,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_FRY,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_C10ORF4,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ATP5E,cnv_log2__GENE_PRKG1,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR1S1,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_OR2M7,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_LINC00442,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_RNASE8,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_SCARNA21,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_PRCP,rnaseq_gene__GENE_DUSP21,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_FAM99B,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_MOCS2,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_PRAMEF14,target
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,1.5411581,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.47580686,-0.13495575,-0.18524316,1.3471681,0.4924775,-0.34819162,-0.14422321,-0.131838,0.42555523,-0.5621795,0.17996864,1.0512596,-0.07800698,-0.2816816,-0.009265801,-0.22974059,-0.13640918,0.9583453,1.5522487,-0.119572654,0.54205245,-0.15329744,-0.14767553,-0.15674396,-0.19397843,0.004190715,-0.12378662,0.34978127,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.11667469,-0.22987415,0.14085704,-0.061759405,0.36834586,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.046546057,-0.17697707,1.4058042,0.025746047,-0.08737291,-0.12994859,0.7855897,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.5463176,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.41398343,-0.18198231,-0.1354869,-0.16942891,-0.19284782,0.06191566,-0.05137616,-0.06817627,1.7335628,2.0494757,-0.06798073,-0.06738575,-0.1061877,-0.2202085,0
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.27852014,-0.13495575,-0.18524316,-0.87230533,-0.16718028,1.7087535,-0.14422321,-0.131838,0.11239544,2.9633129,21.452406,0.071579084,-0.07800698,-0.255025,17.034266,-0.22974059,-0.13640918,0.0018367888,-1.0031531,-0.119572654,-0.11844549,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.047609907,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.12034227,-0.22987415,0.023700131,-3.4364338,-0.38514957,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,0.041901197,-0.17697707,-0.6953826,0.6983868,-0.08737291,-0.12994859,-0.76932716,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.07644877,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.27009338,-0.18198231,-0.23190631,-0.16942891,-0.19284782,-0.13908218,-0.05137616,-0.06817627,-0.3044717,0.3541872,-3.5314891,-3.527891,-0.1061877,-0.2202085,0
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.07610552,-0.13495575,-0.18524316,-0.714231,0.35457036,-0.34819162,-0.14422321,-0.131838,0.08639394,0.14595874,0.119972736,0.67489856,-0.07800698,0.2228045,0.26344308,-0.22974059,-0.13640918,1.5924605,-0.4773641,-0.119572654,-0.15421697,-0.15329744,-0.14767553,-0.15674396,-0.19397843,1.2142419,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.015962932,-0.22987415,0.17625503,-0.30001357,-0.092281684,-0.27898297,-0.098367736,3.498945,0.0,-0.33377987,-0.1075813,-0.07241487,-0.17697707,0.14229973,0.7657429,-0.08737291,-0.12994859,-0.13141443,-0.24310914,0.7166863,-0.20311522,-0.044065267,-0.25359923,-0.15827926,0.55824643,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.9464535,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.21555465,-0.18198231,-0.10778495,-0.16942891,-0.19284782,0.18453565,-0.05137616,-0.06817627,-0.3044717,-0.05271318,-0.31250662,-0.31169963,-0.1061877,-0.2202085,0
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-0.32619467,-0.13495575,-0.18524316,-0.61152744,0.20558245,-0.34819162,-0.14422321,-0.131838,0.29094934,-0.5621795,0.08812776,1.0794436,-0.07800698,0.78049135,0.7487406,-0.22974059,-0.13640918,0.8217888,-0.16809896,-0.119572654,-0.13472666,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.016235735,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,0.37459922,-0.22987415,0.3268763,0.091149986,0.29227465,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.14639807,-0.17697707,1.8079981,-0.5957756,-0.08737291,-0.12994859,-0.13385585,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,1.6643871,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.6899661,-0.18198231,0.076319285,-0.16942891,-0.19284782,-0.060339104,-0.05137616,-0.06817627,2.0497854,0.32619497,0.088953786,0.089412704,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-0.15270115,-0.13495575,-0.18524316,-0.37649998,-0.10030558,1.452301,-0.14422321,-0.131838,0.038657017,1.2298187,0.20132983,0.12028233,-0.07800698,0.5863022,-0.25896502,-0.22974059,-0.13640918,0.46373367,0.909073,-0.119572654,-0.13791038,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.11675277,-0.12378662,3.0188577,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.46456605,-0.22987415,0.20247482,0.10537411,0.79070204,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.123622954,-0.17697707,0.5961295,1.2078226,-0.08737291,-0.12994859,-0.19744834,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.19297959,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.26405084,-0.18198231,-0.1123641,-0.16942891,-0.19284782,0.31990454,-0.05137616,-0.06817627,-0.3044717,-1.0382264,0.10355235,0.10399861,-0.1061877,-0.2202085,0
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-0.38864675,-0.13495575,-0.18524316,-1.024829,-0.14511742,-0.34819162,-0.14422321,-0.131838,0.006542538,-0.5621795,-0.59738207,-0.0759562,-0.07800698,-0.51296484,0.05925561,-0.22974059,-0.13640918,-0.17522487,-1.6262892,-0.119572654,-0.44567305,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.4172744,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,0.784217,-0.22987415,-0.21563315,-0.12576798,0.09751564,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,0.062415,-0.17697707,0.9161585,0.31684226,-0.08737291,-0.12994859,0.5637222,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.95885783,-0.43690404,-0.07671373,2.791342,-0.19428782,-0.115679696,0.9681286,-0.18198231,-0.020331314,-0.16942891,-0.19284782,-0.5908117,-0.05137616,-0.06817627,-0.3044717,-0.53269917,-0.13367425,-0.1330223,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,1.0633533,0.67699724,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.1611578,-0.13495575,-0.18524316,-0.61983347,-0.00842927,-0.34819162,-0.14422321,-0.131838,-0.061515577,-0.5621795,-0.17194916,0.732033,-0.07800698,-0.09131259,-0.01596958,-0.22974059,-0.13640918,0.13611154,-0.050150424,-0.119572654,0.579238,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.25261915,-0.12378662,-0.5829264,1.0658785,-0.1997621,-0.16655166,-0.061869785,0.24825999,1.3668274,-0.27080274,0.091149986,0.65010256,1.1761693,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,0.017947974,-0.17697707,-0.0057940464,-0.5957756,-0.08737291,-0.12994859,0.14868936,1.2783861,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,3.3992403,-0.193711,-0.11569497,-0.094459645,-0.1127338,1.1956267,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.86146355,1.5773399,-0.16063184,2.2007248,-0.19284782,0.26393178,-0.05137616,-0.06817627,1.0362699,-0.22867277,0.088953786,0.089412704,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,2.1177335,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-1.3723809,-0.13495575,-0.18524316,-1.5977396,-0.45517543,-0.34819162,-0.14422321,-0.131838,-0.32122862,-0.5621795,-0.32471108,-0.601068,-0.07800698,-0.3357997,-0.48533115,-0.22974059,-0.13640918,-0.2669928,-1.0987633,-0.119572654,-0.14806257,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.27877703,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.7545888,-0.22987415,-0.41594553,0.756128,-0.616977,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.16246319,-0.17697707,-1.0141392,-0.5957756,-0.08737291,-0.12994859,0.09749206,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,2.7927306,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.083913855,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.12349516,-0.18198231,-0.30266315,-0.16942891,-0.19284782,0.04035575,-0.05137616,-0.06817627,2.194014,-0.80046946,0.77143645,0.77130365,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.11448095,-0.13495575,-0.18524316,-0.67502445,-0.9103353,-0.34819162,-0.14422321,-0.131838,-0.34175846,-0.5621795,-0.3411457,0.20893417,-0.07800698,-0.34670714,0.03282493,-0.22974059,-0.13640918,-0.81016237,-0.8227757,-0.119572654,-0.1565425,-0.15329744,-0.14767553,-0.15674396,-0.19397843,3.6319747,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,0.9453985,-0.22987415,-0.110575,0.13737841,-0.13653466,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.05510936,-0.17697707,-1.7921364,0.22273476,-0.08737291,-0.12994859,-0.3097361,-0.24310914,-0.2916298,-0.20311522,-0.044065267,3.6414497,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.26943582,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.27616233,-0.18198231,5.6850295,-0.16942891,-0.19284782,0.07411969,-0.05137616,-0.06817627,-0.3044717,-0.6078547,0.1363991,0.13681689,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-0.0834459,-0.13495575,-0.18524316,-0.06127065,1.2131073,-0.34819162,-0.14422321,-0.131838,-0.07821274,-0.5621795,-0.16051176,-0.17989816,-0.07800698,-0.116216846,0.1208393,-0.22974059,-0.13640918,-0.026139533,-0.7408145,-0.119572654,-0.2754322,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.015090625,-0.12378662,0.7122407,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.311099,-0.22987415,0.051044732,-1.669086,-0.03966958,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,0.010210685,-0.17697707,-0.24188985,-0.5957756,-0.08737291,-0.12994859,0.27702704,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.09373635,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.18791924,-0.18198231,-0.16010271,-0.16942891,-0.19284782,0.4713098,-0.05137616,-0.06817627,-0.3044717,0.24912971,-1.717618,-1.7155927,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,3.6138613,-0.076317295,-0.15768613,-0.13030465,-0.09159165,4.4926825,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,1.9580945,-0.16912934,0.06895526,-0.13495575,-0.18524316,-0.016529532,0.25376254,-0.34819162,-0.14422321,-0.131838,-0.30977452,-0.5621795,-0.013183888,-0.71914095,-0.07800698,-0.18222536,-0.16888982,7.2647853,-0.13640918,-1.5437245,0.33682,-0.119572654,-0.011057755,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.30249956,-0.12378662,-0.5829264,-0.20907678,-0.1997621,-0.16655166,-0.061869785,0.06435945,6.4915032,-0.128861,0.062701724,-0.6738734,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.09498224,-0.17697707,-0.27777097,4.023137,-0.08737291,-0.12994859,-0.39144394,-0.24310914,-0.2916298,-0.20311522,-0.044065267,1.5465106,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.40734646,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.7138099,9.673595,-0.2934862,-0.16942891,-0.19284782,-0.13462757,-0.05137616,-0.06817627,2.3365977,-0.77372164,0.059756666,0.060240902,-0.1061877,-0.2202085,0
0.9976075,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-0.9375487,-0.13495575,-0.18524316,2.9567628,-0.1490876,-0.34819162,-0.14422321,-0.131838,-0.3044729,-0.5621795,-0.5194599,-0.26262748,-0.07800698,0.65004975,0.511029,-0.22974059,-0.13640918,0.22187452,-0.01631072,-0.119572654,-0.18809359,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.10897281,-0.12378662,-0.03238178,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.20122987,-0.22987415,-0.24408863,0.13026634,1.6999209,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,0.09450352,-0.17697707,-0.50973815,0.65853536,-0.08737291,-0.12994859,-0.031030964,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.14018154,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.26961473,-0.18198231,-0.11328574,-0.16942891,-0.19284782,-0.18935907,-0.05137616,-0.06817627,-0.3044717,-0.050288312,0.12909982,0.12952393,-0.1061877,-0.2202085,1
0.8509776,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.86444837,-0.13495575,-0.18524316,-0.7929742,0.56770355,-0.34819162,-0.14422321,-0.131838,0.09599264,0.23942061,-0.46818236,0.07249706,-0.07800698,0.17592014,-0.12508287,-0.22974059,-0.13640918,-0.7903253,-1.2647926,-0.119572654,-0.22803192,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.24537171,-0.12378662,-0.41815275,-0.20907678,-0.1997621,-0.16655166,-0.061869785,0.6054639,-0.22987415,-0.18368678,-0.8405304,-0.113153696,3.0249126,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,0.2600292,-0.17697707,0.30266482,-0.5957756,-0.08737291,-0.12994859,-0.069118254,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.84191924,0.078908175,-0.07671373,-0.22937751,-0.19428782,-0.115679696,0.7246309,-0.18198231,-0.2083073,-0.16942891,-0.19284782,-0.096562006,-0.05137616,-0.06817627,-0.3044717,0.23152128,-0.8672519,-0.86596394,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.17887604,-0.13495575,-0.18524316,-0.37816975,0.32953957,-0.34819162,-0.14422321,-0.131838,-0.09618427,0.082904875,-0.3185632,1.234927,-0.07800698,-0.16820993,-0.07352991,-0.22974059,-0.13640918,-0.80765015,-0.30058575,-0.119572654,-0.19008234,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.13224536,-0.12378662,2.6842258,-0.20907678,-0.1997621,3.7664886,-0.061869785,0.5042942,-0.22987415,0.30364233,0.10893014,-0.09036083,1.6588821,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.0017921405,-0.17697707,-0.7858951,1.1543955,-0.08737291,-0.12994859,0.22719468,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.42119688,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.76486385,0.31125867,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.052673545,-0.18198231,-0.18883818,-0.16942891,-0.19284782,-0.43072024,-0.05137616,-0.06817627,-0.3044717,-0.23048517,0.107201986,0.10764509,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,-1.0736854,-0.13495575,-0.18524316,-1.1520803,-0.53858626,-0.34819162,-0.14422321,-0.131838,-0.14531538,-0.5621795,-0.20697625,-0.77364445,-0.07800698,-0.3104254,-0.48935464,-0.22974059,-0.13640918,-0.28273013,-0.6456775,-0.119572654,-0.11087765,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.3098645,-0.12378662,1.9685209,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.49238306,-0.22987415,-0.38123176,0.09826204,-0.4230962,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.1309943,-0.17697707,-0.43252766,0.08890901,-0.08737291,-0.12994859,-0.46600884,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,0.27096137,-0.193711,-0.11569497,-0.094459645,-0.1127338,-0.26090956,-0.43690404,-0.07671373,10.208182,-0.19428782,-0.115679696,-0.40348917,-0.18198231,2.7608066,3.799536,-0.19284782,-0.2336771,-0.05137616,-0.06817627,-0.3044717,-0.94024354,0.09625307,0.09670566,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,-0.27537942,-0.076317295,-0.15768613,-0.13030465,-0.09159165,-0.3057074,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.6607771,-0.13495575,-0.18524316,0.75697225,-0.57660955,-0.34819162,-0.14422321,-0.131838,-0.15946732,-0.018671697,-0.3381562,-0.06527414,-0.07800698,0.025865663,-0.45546532,-0.22974059,-0.13640918,-0.9087185,-0.8452499,-0.119572654,-0.13822298,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.3399869,-0.12378662,0.24881499,-0.20907678,-0.1997621,-0.16655166,-0.061869785,-0.20719971,-0.22987415,-0.19629698,0.1480465,0.1436746,3.628551,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.14201859,-0.17697707,-0.14241095,-0.5957756,-0.08737291,-0.12994859,-0.26998612,-0.24310914,-0.2916298,-0.20311522,-0.044065267,-0.25359923,-0.15827926,-0.14656,-0.193711,-0.11569497,-0.094459645,-0.1127338,0.7632985,0.6780872,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.40528786,-0.18198231,-0.20750104,-0.16942891,-0.19284782,0.28286278,-0.05137616,-0.06817627,-0.3044717,-0.96851987,0.14734802,0.14775632,-0.1061877,-0.2202085,1
-0.337182,-0.08742843,-0.06227874,-0.108690664,-0.14535764,-0.15462574,1.3044353,-0.076317295,-0.15768613,-0.13030465,-0.09159165,0.9706352,-0.11106749,-0.11405895,-0.07560215,-0.12621255,-0.076208994,-0.11409981,-0.16912934,0.9228915,-0.13495575,-0.18524316,0.19128245,0.065832205,1.0777128,-0.14422321,-0.131838,-0.030295063,-0.5621795,-0.15861319,0.09509808,-0.07800698,-0.13806519,-0.105103396,-0.22974059,-0.13640918,0.20519277,-0.72432935,-0.119572654,-0.24833189,-0.15329744,-0.14767553,-0.15674396,-0.19397843,-0.28107798,-0.12378662,-0.03181806,-0.20907678,-0.1997621,-0.16655166,-0.061869785,0.5819429,-0.22987415,0.22782311,-1.6513058,-0.827927,-0.27898297,-0.098367736,-0.13243002,0.0,-0.33377987,-0.1075813,-0.13999607,-0.17697707,0.06460004,-0.5957756,-0.08737291,-0.12994859,0.12515262,1.7682927,-0.2916298,-0.20311522,-0.044065267,0.9544719,-0.15827926,-0.42119688,15.237772,-0.11569497,-0.094459645,-0.1127338,0.40254158,-0.43690404,-0.07671373,-0.22937751,-0.19428782,-0.115679696,-0.24253744,-0.18198231,-0.20741467,-0.16942891,-0.19284782,-0.37673587,-0.05137616,-0.06817627,-0.3044717,0.48422804,-1.6993698,-1.6973604,-0.1061877,-0.2202085,1
