rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_GPI,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_USP14,methylation_gene__GENE_FRY,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_LCE3E,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_SART3,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_ZNF672,methylation_gene__GENE_ASCC1;C10ORF104,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_ACCSL,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_GMCL1,methylation_gene__GENE_KTELC1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_AP2B1,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_AKT1,methylation_gene__GENE_MOCS2,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_LYZL1,methylation_gene__GENE_SIX5;DMPK,rnaseq_gene__GENE_NPBWR2,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_C1ORF85,rnaseq_gene__GENE_SNORA64,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_MT4,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_CNOT10,methylation_gene__GENE_NDUFB8,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,methylation_gene__GENE_NLK,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_DEFB103A,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_SPATA13,methylation_gene__GENE_UBE3C,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_LHX4,methylation_gene__GENE_TCFL5,rnaseq_gene__GENE_OR8H1,target
-0.06227874,-0.37891102,-0.337182,-0.1725115,-0.15768613,-0.13030465,1.7074643,-0.22852921,-0.38862753,-0.10594925,-0.036536053,-0.119572654,-0.0916722,-0.19319291,-0.121390484,-0.12621255,-0.076208994,-0.15462574,-0.39149508,-0.26989865,-0.059143573,-0.34819162,-0.11106749,-0.5829264,-0.22380032,-0.115679696,2.1246433,-0.05074731,-0.18638481,0.4648559,-0.32704502,-0.11135208,-0.07387203,-0.087188326,0.0,-0.08731264,-0.44692934,-0.25860757,-0.62985903,-0.14422321,-0.21502694,0.052300785,-0.1258738,-0.42119688,-0.13460612,-0.29113036,-0.7666782,-0.5621795,-0.21171293,0.88961554,-0.07560215,0.13216297,0.72320545,0.89913946,-0.044065263,-0.15955636,-0.16532485,-0.09609405,-0.10147255,0.33925772,-0.27947307,0.89387363,-0.14641158,-0.10481271,0.21343094,-0.15674396,-0.072657906,-0.03292495,-0.34758604,-0.7891583,1.7471052,-0.08742843,0.6767345,-0.20746867,-0.13640918,-0.35917723,1.3405383,0.12719333,-0.16999336,-0.8236731,-0.051962454,0.008661706,0.009190242,-0.33075085,-0.009530032,-0.32014462,-0.1486085,-0.8594263,1.5519297,-0.07574311,-0.112473436,-0.26870358,0.26896724,-0.1581353,-0.18474157,-0.6296027,-0.7650855,0.11829331,-0.14212717,-0.08857027,1
-0.06227874,-0.2886209,-0.337182,-0.1725115,-0.15768613,-0.13030465,1.0185649,-0.22852921,2.6319404,-0.10594925,-0.1419152,-0.119572654,-0.15183894,0.05416503,-0.121390484,-0.12621255,-0.076208994,-0.15462574,-0.2535253,-0.18971585,0.14946665,-0.34819162,-0.11106749,-0.5829264,-0.22380032,-0.115679696,-0.3006726,-0.008638263,-0.18638481,-0.31227684,0.7672371,-0.11135208,-0.05538946,-0.087188326,0.0,-0.08731264,0.1056386,-0.25860757,1.8349055,-0.14422321,4.2783833,-0.049313515,-0.1258738,-0.42119688,-0.13460612,-0.39293885,0.04297752,-0.5621795,-0.21171293,1.4850413,-0.07560215,0.4736695,0.42178681,0.9744147,-0.044065263,0.39254653,7.399683,-0.09609405,-0.5085769,-0.66477937,-0.6347772,-0.4516595,-0.14641158,-0.10481271,1.3846929,-0.15674396,0.05863995,-0.64242834,-0.34758604,1.5993912,1.5688126,-0.08742843,-0.3076939,-0.20746867,-0.13640918,1.6880727,0.7760738,0.22166821,-0.16999336,-0.2663053,-0.05670673,-0.3745505,-0.3736897,-0.45888487,-0.5228374,-0.32014462,-0.1486085,1.8880407,-0.5957756,-0.07574311,-0.112473436,-0.26870358,-0.7179249,10.108843,-0.24613532,-0.618422,-0.6927796,-0.7594993,-0.29487368,-0.08857027,1
16.880362,-0.39424917,-0.337182,-0.1725115,-0.15768613,-0.13030465,-0.9134166,-0.22852921,2.7645974,-0.10594925,0.04508756,-0.119572654,-0.14700447,0.12922488,-0.121390484,-0.12621255,2.3485315,-0.15462574,-0.21084222,0.3380033,-1.0556458,-0.34819162,7.0688844,-0.5829264,-0.22380032,-0.115679696,-0.3006726,-0.15265466,-0.18638481,-0.04609146,0.58861554,-0.11135208,-0.11822164,-0.087188326,0.0,-0.08731264,0.44862637,-0.25860757,-0.64226776,-0.14422321,-0.21502694,-0.11227734,-0.1258738,-0.42119688,-0.13460612,-0.19236146,-0.22378086,-0.5621795,-0.21171293,-0.11741155,13.454399,-0.7453154,-0.8707376,-0.062663674,-0.044065263,-0.5560028,-0.16532485,-0.09609405,0.1224665,0.95279455,-0.24340448,-1.2586383,-0.14641158,-0.10481271,0.5499652,2.0558505,-0.12011993,-0.76915187,0.7674872,-0.4230168,-0.6701904,-0.08742843,-0.2382452,-0.20746867,-0.13640918,0.5283063,-0.4004301,-0.52592546,-0.16999336,0.13737038,-0.236771,-0.7358649,-0.73469085,1.0472543,-0.4532303,-0.32014462,-0.1486085,0.022199532,-0.5957756,-0.07574311,-0.112473436,-0.26870358,1.588944,-0.1581353,0.05501397,-0.5678222,0.597173,-0.3878672,0.09279318,-0.08857027,1
-0.06227874,-0.38592163,-0.337182,-0.1725115,-0.15768613,-0.13030465,-1.5265794,-0.22852921,2.215256,-0.10594925,-0.1229067,-0.119572654,-0.15255173,0.06228744,-0.121390484,-0.12621255,-0.076208994,-0.15462574,0.079177044,-0.54201007,-0.64452976,-0.34819162,-0.11106749,-0.23922622,7.601163,-0.115679696,-0.3006726,-0.18728954,-0.18638481,-0.7174131,0.38884622,-0.11135208,-0.13857865,-0.087188326,0.0,-0.08731264,-1.2978127,10.81384,-0.71011907,-0.14422321,-0.21502694,-0.06669296,-0.1258738,-0.42119688,-0.13460612,-0.4765448,-1.0390784,0.36551303,-0.21171293,-0.21031594,-0.07560215,-1.2664216,-0.7870984,-0.06704103,-0.044065263,-0.069613926,-0.16532485,4.95196,-0.98228467,-1.3518679,-0.6860743,-0.4865255,-0.14641158,-0.10481271,-1.0688436,-0.15674396,-0.072619006,-1.6634736,-0.34758604,-0.7891583,-0.6701904,-0.08742843,-0.4140561,-0.20746867,-0.13640918,0.020870192,-0.4004301,-0.030796863,-0.16999336,-0.4600857,-0.54261506,-0.035133973,-0.034567468,-0.65152663,-0.5513854,-0.32014462,-0.1486085,0.07049652,-0.5957756,-0.07574311,-0.112473436,-0.26870358,-0.7774476,-0.1581353,-0.47898495,-2.2975779,-0.8537114,-1.0692968,-0.98969156,-0.08857027,0
-0.06227874,-0.43202838,-0.337182,-0.1725115,-0.15768613,-0.13030465,0.7258105,6.0207067,-0.38862753,-0.10594925,-0.050462782,-0.119572654,-0.10905811,-0.4528942,-0.121390484,-0.12621255,1.9830674,-0.15462574,0.58215976,-0.20095457,0.24395522,-0.34819162,-0.11106749,2.763956,-0.22380032,-0.115679696,-0.3006726,0.053010155,-0.18638481,0.038585585,1.21016,-0.11135208,-0.07422502,-0.087188326,0.0,11.988334,-0.82456046,3.4660175,-0.6358417,-0.14422321,-0.21502694,-0.09641481,-0.1258738,0.07560195,-0.13460612,-0.18622358,-0.17254402,3.6798604,-0.21171293,1.2146916,-0.07560215,1.0070374,1.1236408,0.9227731,-0.044065263,2.5371358,-0.16532485,-0.09609405,-1.3532581,0.9720047,-0.1668235,0.12626915,-0.14641158,-0.10481271,0.05542459,-0.15674396,-0.114624776,-0.31111872,-0.34758604,0.5557648,0.056429192,-0.08742843,-0.21521011,-0.20746867,-0.13640918,0.10034044,2.4127808,-0.3078883,-0.16999336,0.03671802,0.2405309,3.2312937,3.2290285,-0.10483758,-0.77613515,-0.32014462,-0.1486085,1.978636,-0.5957756,-0.07574311,-0.112473436,-0.26870358,0.6094551,7.240129,-0.2515967,-1.0228266,-0.97866553,-1.1211562,-0.32003993,-0.08857027,1
-0.06227874,-0.37209123,-0.337182,6.0387063,-0.15768613,-0.13030465,0.7012211,-0.22852921,-0.38862753,-0.10594925,0.043124396,-0.119572654,-0.044903137,0.273302,-0.121390484,-0.12621255,-0.076208994,-0.15462574,0.7381071,0.013855927,-0.8055763,1.0126781,-0.11106749,-0.5829264,-0.22380032,-0.115679696,-0.3006726,-0.13165355,-0.18638481,0.45799145,0.17432448,-0.11135208,-0.046732854,9.311452,0.0,-0.08731264,-0.3496348,-0.25860757,1.4879587,-0.14422321,-0.21502694,0.03158091,-0.1258738,-0.42119688,-0.13460612,-0.50615036,-0.9728702,0.04898172,-0.21171293,0.92088944,-0.07560215,2.5572643,-0.39311495,0.20985055,-0.044065263,0.5793471,-0.16532485,-0.09609405,-1.0038881,-0.7220387,-0.7626847,0.8156703,-0.14641158,-0.10481271,0.7491154,-0.15674396,0.12400373,-0.40403557,-0.34758604,-0.7891583,-0.6701904,-0.08742843,0.12831607,-0.20746867,-0.13640918,0.9126619,-0.4004301,0.18345687,-0.16999336,0.07612132,-0.10774718,-0.13002461,-0.12937582,0.22729677,0.0010288864,-0.32014462,-0.1486085,-0.017993689,0.86918545,-0.07574311,-0.112473436,-0.26870358,1.3635986,-0.1581353,-0.24563146,-1.0343984,-0.21669662,-0.15614584,-0.54070544,-0.08857027,1
15.068631,-0.32546556,-0.337182,-0.1725115,-0.15768613,-0.13030465,-0.23000841,6.185748,-0.38862753,-0.10594925,-0.18946387,-0.119572654,-0.19519502,-0.34913677,-0.121390484,1.0451946,-0.076208994,14.966408,0.6017957,-0.35537374,-0.62679976,-0.34819162,-0.11106749,0.03215896,-0.22380032,17.632002,-0.3006726,0.1875533,-0.18638481,0.11114058,-0.37309375,-0.11135208,-0.07047458,-0.087188326,0.0,-0.08731264,-0.9077074,-0.25860757,-0.5286727,-0.14422321,-0.21502694,-0.16080135,-0.1258738,0.8484959,12.757811,-0.2484305,0.7062419,1.0980178,6.6562357,-0.4182319,-0.07560215,-0.13864194,2.554508,-0.14834416,-0.044065263,0.93526727,9.03978,-0.09609405,-0.18973468,-0.18181431,-0.512402,0.17856146,3.1647692,-0.10481271,0.62748474,10.057445,-0.06133382,-0.62689114,-0.34758604,-0.7891583,-0.6701904,-0.08742843,-0.11478536,-0.20746867,18.169378,-0.18155365,-0.4004301,0.10394688,13.368907,-0.040495906,-0.42452002,0.52326095,0.5233433,-0.48713169,0.77363354,8.616943,-0.1486085,0.23859742,-0.5957756,-0.07574311,-0.112473436,-0.26870358,0.4995175,-0.1581353,-0.03536307,-0.8713267,-0.46439192,-0.48465088,-0.77725065,19.748577,1
-0.06227874,1.5569133,-0.337182,-0.1725115,-0.15768613,0.47826162,0.36210558,-0.22852921,-0.38862753,-0.10594925,-0.13012648,-0.119572654,-0.123158574,0.5430961,-0.121390484,-0.12621255,-0.076208994,-0.15462574,-0.13011278,-0.14751849,-1.3889314,-0.34819162,12.0357065,2.5586395,-0.22380032,-0.115679696,-0.3006726,-0.19851245,-0.18638481,-0.31474966,1.1343671,-0.11135208,-0.07074833,-0.087188326,0.0,-0.08731264,-1.2434237,-0.25860757,-0.5822702,-0.14422321,-0.21502694,0.03606636,-0.1258738,-0.42119688,-0.13460612,-0.26082394,-0.45547295,-0.5621795,-0.21171293,-0.7504647,-0.07560215,-0.09710014,0.026302388,0.17116599,-0.044065263,-0.47227138,-0.16532485,-0.09609405,-0.8691394,-1.0943651,-0.98085874,0.19121891,-0.14641158,-0.10481271,-0.6565308,2.0020611,0.13810584,-0.42262113,-0.34758604,-0.7891583,4.357874,11.29238,-0.26165313,-0.20746867,-0.13640918,-0.64285624,1.1731356,-0.0901024,-0.16999336,-0.7743168,1.7687936,0.22399047,0.22433232,-0.49345028,0.017315226,-0.32014462,-0.1486085,0.7508099,1.8390807,-0.07574311,-0.112473436,-0.26870358,0.2538001,-0.1581353,-0.4236231,-1.1833885,-0.5171056,-0.3868242,-0.79517615,-0.08857027,1
-0.06227874,-0.36291188,-0.2745188,-0.1725115,-0.15768613,-0.13030465,-0.719293,-0.22852921,1.0872705,-0.10594925,-0.12810753,6.68471,-0.17765051,-0.11657889,6.181622,-0.12621255,-0.076208994,-0.15462574,0.1824145,-0.2797339,-0.58016527,-0.34819162,-0.11106749,2.3168113,-0.22380032,3.628804,-0.3006726,-0.01905878,-0.18638481,0.021871617,0.96133566,-0.11135208,-0.11892791,-0.087188326,0.0,-0.08731264,-1.162721,2.2117002,-0.6677436,-0.14422321,-0.21502694,-0.15245236,-0.1258738,2.7112026,-0.13460612,-0.7271257,-0.4668327,1.6355605,-0.21171293,-1.0290608,-0.07560215,0.64544064,-0.2540803,0.9852602,-0.044065263,-0.37329343,-0.16532485,-0.09609405,-1.0001594,0.2293286,-0.5623519,-0.23960643,-0.14641158,-0.10481271,-0.24196987,-0.15674396,0.42948198,-0.4825665,-0.34758604,1.5464385,0.14848906,-0.08742843,-0.42114446,-0.20746867,-0.13640918,0.28746983,0.16184527,-21.148462,-0.16999336,0.084342465,0.15482259,-1.0241864,-1.0227624,-0.77170324,-0.13589565,1.999099,-0.1486085,0.6376434,-0.5957756,-0.07574311,-0.112473436,4.1131744,-0.69942486,-0.1581353,-0.31170234,-0.97690135,17.360386,-1.0982326,-0.63557667,-0.08857027,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6487501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6487501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6487501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6487501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47395152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3463187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97768176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27617294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.07660628,0.4177621,-0.22547875,-0.18473274,-0.31136838,-0.2355832,1.1601583,-0.19931743,-0.43487698,-0.16947244,-0.108038984,-0.077656925,-0.0014703001,0.74224824,-0.0510505,-0.2744887,-0.11734243,-0.05666739,2.0850036,-0.004292479,-0.09566634,-0.3502034,-0.06267829,-0.25340986,-0.23281044,-0.062202632,-0.29357803,-0.016954957,-0.09292495,2.651178,0.22263387,-0.21834551,0.075583555,-0.06376985,0.0,-0.07888113,17.972397,-0.2226881,-0.07122275,-0.15062712,-0.12514226,0.5538113,-0.15248702,-0.4956792,-0.11911306,0.0075206487,1.1463326,-0.30913323,1.6611143,1.4665711,-0.06415578,0.83333224,0.08556655,0.76778513,-0.073464505,0.091899745,-0.10845768,-0.13564062,-0.2366812,0.3143467,-0.09769469,9.230509,-0.19727214,-0.12235298,0.055278115,-0.18853696,-0.26305568,0.2080721,-0.24371879,0.5671692,0.46213594,-0.050556514,-0.14563406,-0.16189265,-0.27001625,0.5501456,-0.118874565,0.05695897,-0.07353425,0.010354679,-0.030125912,0.7557953,0.7557953,0.034324005,0.5029996,-0.3406941,-0.12132999,-0.40032697,-0.3431322,-0.08034995,-0.07570115,-0.21107602,-0.19629754,-0.20551696,0.34405574,0.05808893,0.15881242,-0.20294268,0.44194293,-0.05298958,1
