rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_RBMY1A3P,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCNG1,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR8I2,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF14,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_DCTN3,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_LINC01591,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ATP5E,methylation_gene__GENE_NAT14,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_NPPB,methylation_gene__GENE_INPP5A,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_TPCN2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_OR4D6,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_HTR3D,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_SART1,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_SLC25A38,target
0.0,0.0,0.0,-0.50605446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23380616,0.0,0.0,0.0,0.0,0.0,0.0,-0.09003978,-0.42002067,-0.048726413,-0.63542825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25853887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18784831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52876,0.0,0.0,-1.2818964,0.047579963,0.0,0.0,0.0,0.0,0.3671362,-0.007012589,-0.31900266,-0.7655313,0.0,0.37989348,-0.2516045,0.0,0.0,-0.7116468,-0.096745804,0.0,0.0,0.0,0.0,0.0,0.0,-0.12526089,-0.70067567,0.0,-0.0945776,1
2.4474373,-0.08742843,-0.13659069,-0.5134384,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,3.6591597,-0.11409981,-0.14535764,-0.87470573,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.12941644,-0.48769194,-0.29195878,-1.263759,-0.17697707,-0.1725115,6.746796,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.5456767,-0.044065267,-0.119572654,3.1975186,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,5.8222737,-0.15943184,-0.5103798,-0.2202085,-0.29389063,-0.131838,2.8132675,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.7212234,-0.087279424,-0.3044717,-1.7168618,-0.041097004,-0.13874586,-0.16097459,-0.6701904,-0.19397843,-0.094736025,-0.1785205,-0.28620994,-0.7287122,10.104655,0.013338229,-0.24212055,-0.08630882,-0.05137616,-0.7803779,-0.22614115,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.2502547,-0.17302889,-0.1281341,-0.74748796,1
-0.337182,-0.08742843,-0.13659069,-0.36221176,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,1.8122507,-0.14535764,0.92649,-0.16532485,-0.061869785,-0.18879156,4.650929,-0.15674396,-0.12551017,-0.04150559,-0.028609134,-0.07809977,2.1853702,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,0.44219798,-0.044065267,-0.119572654,-0.21171293,3.6873417,-0.1075813,-0.12302327,3.25528,2.2778356,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,5.7359548,-0.26556712,2.634862,-0.29389063,-0.131838,0.32485598,-0.13460612,-0.08731264,4.0935535,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.6287982,-0.087279424,-0.3044717,0.5351739,0.22902893,-0.13874586,-0.16097459,-0.6701904,-0.19397843,0.5323289,0.23600717,-0.19637743,-0.6681516,-0.29867154,0.99045974,-0.12523504,-0.08630882,-0.05137616,0.008585957,0.0753524,5.3102007,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.08768129,0.2718813,-0.1281341,0.5158146,1
-0.337182,-0.08742843,-0.13659069,-0.31129837,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,7.2054496,-0.0848961,2.1968467,-0.11409981,-0.14535764,-0.11620126,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.063893974,0.21228282,-0.1986788,0.862525,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.29333854,-0.3006726,-0.098367736,-0.14767553,-0.09666839,0.70114,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.40548185,6.489044,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.69904035,-0.087279424,-0.3044717,-0.1358443,0.09175869,-0.13874586,-0.16097459,-0.6701904,-0.19397843,0.32783306,-0.03606236,-0.45030576,-0.6997217,2.6972272,-0.15934929,-0.21611196,-0.08630882,-0.05137616,-0.0800594,0.032847315,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.072626054,-0.20510948,-0.1281341,0.24659282,1
-0.337182,-0.08742843,-0.13659069,-0.3854202,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.7238076,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.1185052,-0.43083066,-0.050591003,-0.05118817,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.4757261,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,0.16387963,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.6712055,-0.087279424,-0.3044717,0.6775221,-0.14144263,-0.13874586,-0.16097459,-0.6701904,-0.19397843,0.30542493,-0.19922376,0.0898421,-0.28627905,-0.29867154,-0.40079868,0.10323946,-0.08630882,-0.05137616,0.49010372,-0.09245057,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.22423066,0.29231828,-0.1281341,-0.2511756,1
-0.337182,-0.08742843,2.4127746,1.0264307,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,2.6625962,-0.0848961,-0.110807516,-0.11409981,-0.14535764,0.47813833,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.11245251,-0.15659499,-0.13712326,-0.92623943,-0.17697707,-0.1725115,2.956133,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.10192209,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,1.5666717,-0.15943184,-0.30359498,-0.2202085,-0.29389063,5.2492313,0.9785048,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.57985306,-0.087279424,-0.3044717,-0.14866503,-0.09139119,-0.13874586,-0.16097459,3.2286637,-0.19397843,-0.50517637,-0.3039018,-0.3693801,-0.6094,-0.29867154,-0.46285,-0.3537386,-0.08630882,-0.05137616,-0.24533744,-0.10180905,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,0.7188251,-0.1826937,0.13251452,-0.1281341,-0.56386787,0
1.3997756,-0.08742843,-0.13659069,-0.3041644,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,0.9901708,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.58765215,-0.16532485,13.826573,-0.18879156,3.3595207,-0.15674396,-0.12551017,-0.0626653,0.0015432796,15.94488,0.16231416,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.34204558,4.579838,-0.098367736,-0.14767553,-0.09666839,-0.09691138,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,2.3262575,-0.24305859,-0.06817627,5.7938933,0.0,-0.08737291,1.5135623,-0.15943184,6.930775,-0.2202085,1.3194168,-0.131838,0.087989934,-0.13460612,-0.08731264,-0.22937751,-0.123711154,5.349576,-0.11135208,4.576633,3.034609,-0.087279424,-0.3044717,0.14926015,-0.004852245,-0.13874586,-0.16097459,0.75471497,-0.19397843,0.02311333,-0.14650562,-0.40331233,-0.6931399,-0.29867154,-0.46346715,-0.121088564,-0.08630882,-0.05137616,-0.20853393,0.07500612,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,0.015740601,-0.13487205,0.28077364,-0.1281341,-0.75232494,0
-0.337182,-0.08742843,-0.13659069,-0.3281189,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.16323017,-0.16532485,-0.061869785,-0.18879156,4.288381,2.555051,-0.12551017,-0.051971033,0.30597815,-0.08874553,-0.10028365,-0.17697707,1.9293836,-0.43690404,-0.1997621,1.6954618,-0.3006726,-0.098367736,-0.14767553,-0.09666839,0.60456187,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.19663091,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,3.7694812,-0.123711154,3.8454628,-0.11135208,5.8173566,-0.60257345,-0.087279424,-0.3044717,-1.0885323,0.12294755,-0.13874586,-0.16097459,1.0684799,-0.19397843,-0.46706748,0.0336774,-0.33870056,1.469399,-0.29867154,1.2540238,-0.1060003,-0.08630882,-0.05137616,0.8656241,0.11865852,4.9000454,4.7471685,-0.08952936,-0.3536975,-0.11101367,0.34969154,-0.09122381,-0.17883898,-0.1281341,-0.20686217,1
-0.337182,-0.08742843,-0.13659069,-0.37885228,-0.27537942,-0.044065267,-0.13495575,6.014958,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,0.16923498,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,7.0838175,-0.020581987,0.17011875,-0.008022398,-0.45174137,-0.17697707,-0.1725115,0.4488483,-0.1997621,1.5405163,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.62657434,-0.044065267,-0.119572654,5.1645155,-0.20907678,-0.1075813,-0.12302327,-0.22380032,1.9273746,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.3772915,-0.2202085,-0.29389063,6.0123615,1.7709366,-0.13460612,-0.08731264,-0.22937751,7.5767198,-0.16942891,-0.11135208,-0.15827926,-0.6064869,-0.087279424,1.8093894,-0.61035395,-0.018297087,-0.13874586,-0.16097459,0.82189673,-0.19397843,0.07357824,0.052025992,-0.45953602,-0.7105841,-0.29867154,-0.34546176,-0.24547265,-0.08630882,-0.05137616,-0.1947349,0.08697615,-0.16102707,4.4062996,-0.08952936,-0.3536975,-0.11101367,3.5911887,-0.08986276,-0.5094114,-0.1281341,0.20404638,1
-0.337182,-0.08742843,-0.13659069,-0.37227505,2.774338,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.78491706,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.14810005,0.10676716,-0.07614696,-0.5557085,4.074482,-0.1725115,-0.43690404,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.43431312,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,2.605036,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,0.36747628,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,1.0887527,-0.087279424,-0.3044717,0.3981814,-0.10108765,-0.13874586,-0.16097459,1.1041532,-0.19397843,-0.91396385,-0.03821425,-0.42458197,0.48826686,-0.29867154,-0.4865119,-0.16196474,-0.08630882,-0.05137616,0.37179336,-0.10687061,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,2.0282958,-0.21721788,-0.37832466,-0.1281341,-0.7231254,1
-0.337182,-0.08742843,-0.13659069,-0.4105831,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-1.5243562,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.17022155,-0.45870444,0.42390156,-0.5626766,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.51188445,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.48222175,-0.2202085,-0.29389063,-0.131838,0.07192364,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.68247104,-0.087279424,-0.3044717,-1.1686535,-0.19784415,-0.13874586,-0.16097459,-0.38533255,-0.19397843,-0.5720606,-0.49423066,-0.516454,1.1928041,-0.29867154,-0.9679046,-0.34770218,-0.08630882,-0.05137616,-0.3619787,-0.2009258,-0.16102707,-0.17527965,-0.08952936,1.2651553,-0.11101367,-0.5342127,-0.22101504,-0.54862046,-0.1281341,-0.78738743,1
3.4481704,-0.08742843,-0.13659069,2.3233187,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.091342025,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.0057272455,-0.16912621,-0.12472587,0.44588825,-0.17697707,-0.1725115,1.2064198,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,0.09285538,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.22354218,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,1.7120166,-0.087279424,-0.3044717,-0.3862916,0.15871742,-0.13874586,-0.16097459,0.66485375,-0.19397843,0.07013283,-0.09005172,-0.31166482,1.8155177,2.3633618,-0.5486968,-0.052200366,-0.08630882,-0.05137616,-0.0083427215,0.044350944,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,1.0112035,-0.15388633,-0.42167893,-0.1281341,0.40944144,1
1.8366711,-0.08742843,4.66287,-0.42102444,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.4406873,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.09933607,-0.33499792,-0.07496043,-0.33297953,-0.17697707,-0.1725115,1.0235099,-0.1997621,-0.30999234,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.0784799,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.20636791,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,0.05813199,-0.087279424,-0.3044717,0.69097805,-0.054464165,-0.13874586,-0.16097459,1.9056764,3.2971559,-0.65191543,0.07497941,-0.43652907,1.3203377,-0.29867154,0.34976557,-0.19296186,-0.08630882,-0.05137616,0.33539894,-0.07505699,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.19534887,0.028511167,-0.1281341,-0.3289337,1
-0.337182,-0.08742843,-0.13659069,-0.43141752,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,7.8913956,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-1.0049901,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.07622417,-0.09619104,-0.12775837,-0.39370462,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.5829264,2.0599673,-0.098367736,-0.14767553,-0.09666839,-0.022511642,-0.044065267,-0.119572654,-0.21171293,1.70788,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.34260502,2.1239913,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.66453683,-0.087279424,-0.3044717,-0.97306484,-0.06976751,-0.13874586,-0.16097459,-0.3430102,3.257485,-0.29972652,0.6388712,-0.51319087,-0.6769935,-0.29867154,-0.5256117,-0.25463635,-0.08630882,-0.05137616,0.3405272,0.045510013,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.14697944,-0.18028238,-0.1281341,0.27301827,1
6.625147,-0.08742843,-0.13659069,-0.3418245,-0.27537942,-0.044065267,-0.13495575,16.010704,-0.15462574,-0.11405895,-0.076317295,1.8218031,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,15.97355,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.5697049,5.75306,-0.061869785,-0.18879156,-0.18524316,-0.15674396,9.950674,-0.08344998,-0.39481232,0.20124602,0.21979266,-0.17697707,-0.1725115,2.5856311,-0.1997621,-0.1874598,3.1590803,-0.098367736,-0.14767553,-0.09666839,0.00209642,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,6.6233315,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,6.9348,-0.25686085,-0.2202085,-0.29389063,-0.131838,1.6601893,-0.13460612,13.023119,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.65033036,-0.087279424,-0.3044717,0.058365684,-0.090196565,-0.13874586,-0.16097459,-0.19067521,-0.19397843,-0.28346017,0.16978711,-0.3180192,-0.6967739,-0.29867154,-0.6314228,-0.12628448,-0.08630882,-0.05137616,0.02395263,0.049288977,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.013768426,-0.17712004,-0.11371638,-0.1281341,-1.0563565,1
-0.337182,-0.08742843,-0.13659069,-0.42048186,-0.27537942,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.3329936,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.13141955,-0.44012532,-0.15216145,0.053255334,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.17200533,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.16156988,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.11634022,-0.087279424,-0.3044717,-0.8912197,-0.19150524,-0.13874586,-0.16097459,0.1193552,-0.19397843,-0.66639596,0.027176976,-0.2823358,-0.6947322,-0.29867154,-0.54738164,-0.18566568,-0.08630882,-0.05137616,0.33846673,0.0038806028,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.1525488,-0.58508337,-0.1281341,-0.047256727,1
-0.337182,-0.08742843,-0.13659069,-0.38322726,-0.27537942,-0.044065267,-0.13495575,-0.09159165,3.775503,-0.11405895,12.384841,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,-0.29536086,-0.16532485,-0.061869785,-0.18879156,-0.18524316,-0.15674396,-0.12551017,-0.09917495,-0.24725662,0.007018371,-0.3125903,-0.17697707,-0.1725115,1.9889301,-0.1997621,-0.16341205,-0.3006726,-0.098367736,-0.14767553,-0.09666839,0.17928346,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,-0.12302327,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,-0.32855904,-0.2202085,-0.29389063,-0.131838,2.01481,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.6575811,-0.087279424,-0.3044717,-0.5669043,-0.19840278,-0.13874586,3.6310782,-0.6701904,2.9009848,-0.44909847,-0.17804031,-0.41085532,-0.68141913,-0.29867154,-0.00038144182,-0.22078575,-0.08630882,-0.05137616,-0.2361093,-0.06303478,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.18085362,0.09634862,-0.1281341,-0.34054235,0
-0.337182,-0.08742843,-0.13659069,-0.39424917,1.3762789,-0.044065267,-0.13495575,-0.09159165,-0.15462574,-0.11405895,-0.076317295,-0.3057074,-0.090650626,-0.07707038,-0.1049601,-0.10594925,-0.16912934,-0.06981002,-0.16180748,-0.0848961,-0.110807516,-0.11409981,-0.14535764,0.59323406,-0.16532485,-0.061869785,-0.18879156,-0.18524316,2.0558505,-0.12551017,0.04508756,-0.008297016,-0.15265466,-1.0556458,-0.17697707,-0.1725115,-0.43690404,-0.1997621,-0.5829264,-0.3006726,-0.098367736,-0.14767553,-0.09666839,-0.18892871,-0.044065267,-0.119572654,-0.21171293,-0.20907678,-0.1075813,4.108325,-0.22380032,-0.24305859,-0.06817627,-0.108690664,0.0,-0.08737291,-0.33377987,-0.15943184,0.3380033,-0.2202085,-0.29389063,-0.131838,-0.5621795,-0.13460612,-0.08731264,-0.22937751,-0.123711154,-0.16942891,-0.11135208,-0.15827926,-0.64226776,1.68419,-0.3044717,0.13150683,-0.11227734,-0.13874586,-0.16097459,-0.6701904,-0.19397843,-0.44207138,0.27189726,-0.33956707,1.8136725,0.6635443,-0.070119634,-0.14401843,-0.08630882,-0.05137616,-0.49027595,-0.12011993,-0.16102707,-0.17527965,-0.08952936,-0.3536975,-0.11101367,-0.5342127,-0.14700447,-0.36934635,-0.1281341,0.23446941,1
