rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_XKRY2,rnaseq_gene__GENE_NCRNA00230B,methylation_gene__GENE_GPI,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_KRTAP20-4,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_VEGFA,methylation_gene__GENE_ZNF414,methylation_gene__GENE_CNOT10,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_PRM2,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_SCRIB,methylation_gene__GENE_SPSB1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_PGAP1,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_PTGR2,methylation_gene__GENE_PIGC;C1ORF105,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_SUV39H2,rnaseq_gene__GENE_ADAM5P,rnaseq_gene__GENE_CRYGC,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_FGF22,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_UCMA,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_SIN3A,methylation_gene__GENE_OBFC2A,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_TP53INP1,methylation_gene__GENE_TNIP1,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_C18ORF1,methylation_gene__GENE_TRIM8,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_ITPA,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_DCTN3,methylation_gene__GENE_SIVA1,rnaseq_gene__GENE_NCRNA00112,methylation_gene__GENE_KIF14,methylation_gene__GENE_NEK11;ASTE1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_PDS5A,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_MLST8,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_PMS1;ORMDL1,methylation_gene__GENE_ZFYVE16,rnaseq_gene__GENE_CHRNB3,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_FTSJD1,target
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.09597431,0.20270209,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.32124063,-0.07355285,-0.039025616,-0.042500064,-0.6793612,-0.039873518,0.5043009,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.005613356,-0.19874232,0.4327729,0.35039955,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.09596316,0.45836934,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.28231534,-0.044886343,-0.42816177,-0.36360082,-0.11526267,-0.5478296,-0.13250025,-0.11783594,1.1514984,-0.048288155,0.07507252,-0.7988759,-0.19387476,0.9397524,-0.06867951,-0.4034009,-0.21529208,0.38623205,-0.4519393,-0.67948073,-0.06664966,-0.38320953,0.11231325,-0.17450902,0.49788642,-0.9035883,0.41073623,-0.09391567,-0.31547844,0.071523815,-0.2120253,-0.5520633,-0.13713627,-0.33452755,-0.60881686,-0.0583981,-0.6672089,-0.066061795,-0.05600812,-0.2881163,-0.042416412,-0.09370761,0.42006084,-0.7715489,-0.2253133,-0.08367701,-0.24376327,0.26860788,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.2654229,-0.12149931,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.23402178,-0.07355285,-0.039025616,-0.042500064,0.3155768,-0.039873518,-0.014142011,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.075617634,0.657027,0.049344387,-0.15420415,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.2959354,0.6409293,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.23598056,-0.044886343,-0.30430773,0.28794456,-0.11526267,-0.2920644,-0.13250025,-0.11783594,-0.64682716,-0.048288155,0.026790462,0.417995,-0.19387476,-0.17236899,-0.06867951,0.35444537,-0.21529208,-0.25410107,0.025480255,-0.06739892,-0.06664966,-0.04011868,0.21904072,0.16183348,-0.06691597,-0.031033227,-0.012062733,-0.09391567,-0.3044599,0.17036791,-0.22813049,0.08922629,-0.13713627,0.12601401,0.3452398,-0.0583981,-0.21748501,-0.066061795,-0.05600812,-0.22067557,1.1004249,-0.09370761,-0.4449067,-0.27496725,1.2941928,-0.08367701,-0.09877646,0.51299024,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.16177179,-0.44081068,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.32689235,-0.07355285,-0.039025616,-0.042500064,-0.6927373,-0.039873518,-0.119219705,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.11395592,-0.42157593,0.035054367,0.27891672,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.37350246,0.63904876,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.054058064,-0.044886343,-0.4585547,-0.4075925,-0.11526267,0.11538384,-0.13250025,-0.11783594,0.031745348,-0.048288155,-0.15793008,-0.24115703,-0.19387476,-0.17236899,-0.06867951,0.022221372,1.2678828,0.13877995,0.49906784,-0.241838,-0.06664966,-0.5925258,-0.5641253,-0.17096323,-0.03371787,-0.23568632,-0.8242726,-0.09391567,-0.32372478,-0.19617057,-0.22315818,-0.34769985,-0.13713627,0.059060313,-0.29368725,-0.0583981,-0.85677063,-0.066061795,-0.05600812,-0.1228526,-0.65664047,-0.09370761,-0.1533937,-0.6794761,-0.2253133,-0.08367701,-0.3941901,-0.5640478,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.3136955,-0.04534729,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.011009994,-0.07355285,-0.039025616,-0.042500064,0.5663089,-0.039873518,-0.52881855,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.23529065,-0.11469332,0.9863229,-0.38329217,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.10788214,0.5736324,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.3178469,-0.044886343,-0.22395958,-0.32766575,-0.11526267,1.2341367,-0.13250025,-0.11783594,-0.5852078,-0.048288155,-0.2575463,-0.032756343,-0.19387476,-0.17236899,-0.06867951,0.074453875,-0.21529208,-0.28881267,-0.26652086,1.1490598,-0.06664966,-0.09918923,-0.5056029,0.019742403,0.39161083,0.6188705,1.4096009,-0.09391567,-0.74781966,-0.0722766,-0.32854342,-0.023822239,-0.13713627,-0.39136162,0.43985954,-0.0583981,-0.9168172,-0.066061795,-0.05600812,0.019656241,-0.08259885,-0.09370761,-0.34773853,0.90138924,-0.2253133,-0.08367701,-0.07283684,-0.08821955,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.06314733,0.10876179,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.4959326,-0.07355285,-0.039025616,-0.042500064,-0.31719813,-0.039873518,0.017067615,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.11056476,-0.42912555,-0.38006097,0.17604819,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.5417071,-0.6389408,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.1223508,-0.044886343,0.18863744,-0.24525227,-0.11526267,-0.3333451,-0.13250025,-0.11783594,-0.24266672,-0.048288155,-0.10775195,-0.52905405,-0.19387476,-0.17236899,-0.06867951,-0.24265589,2.2012827,-0.030081756,0.090702504,-0.43300632,-0.06664966,-0.22242293,-0.36480725,-0.30709392,-0.15823165,-0.23209369,-0.5731684,-0.09391567,-0.08286292,-0.24178116,-0.14002055,-0.4617225,-0.13713627,0.043504022,-0.5243423,-0.0583981,0.07575041,-0.066061795,-0.05600812,-0.17134286,-0.32638064,-0.09370761,-0.16719078,-0.39791083,-0.2253133,-0.08367701,-0.08111443,-0.45466107,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,7.357276,-0.031340152,0.0066391057,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.35184637,-0.07355285,-0.039025616,-0.042500064,-0.5529943,-0.039873518,1.3710812,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.08706929,-0.14858902,1.0978329,-0.0095119355,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.0074925795,0.60506946,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.42601871,-0.044886343,0.7898922,-0.4336229,-0.11526267,-0.4932942,-0.13250025,-0.11783594,1.3355252,-0.048288155,0.023354603,-0.57908696,-0.19387476,-0.17236899,-0.06867951,-0.34788552,-0.21529208,0.14938588,-0.47873318,-0.73398864,-0.06664966,-0.34040484,0.08470898,-0.113017626,0.2757255,-0.7768933,-0.51472324,-0.09391567,-0.12080241,0.3259415,-0.20757551,-0.51439404,-0.13713627,-0.70491797,-0.7393074,-0.0583981,-0.75767034,-0.066061795,-0.05600812,0.009691328,0.13454308,-0.09370761,-0.03645237,-0.65902656,-0.2253133,-0.08367701,-0.24131261,-0.42726937,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.13532506,-0.39883646,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.5220389,-0.07355285,-0.039025616,-0.042500064,-0.055854194,-0.039873518,0.09701309,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.06978278,-0.3134539,-0.22703461,0.22015667,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.456451,0.0074702436,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.23356391,-0.044886343,-0.33766186,-0.26416022,-0.11526267,0.07982698,-0.13250025,-0.11783594,-0.003239462,-0.048288155,-0.16246888,-0.55577606,-0.19387476,-0.17236899,-0.06867951,0.12648895,-0.21529208,-0.3542991,-0.3423753,-0.439555,-0.06664966,-0.48660728,-0.5075807,-0.31017718,-0.31269112,-0.36525223,-0.059827074,-0.09391567,0.15071978,-0.25204447,-0.1402236,-0.24467646,-0.13713627,-0.6026453,-0.5686101,-0.0583981,-0.37155887,-0.066061795,-0.05600812,0.16419517,-0.4540517,-0.09370761,-0.003409816,-0.62874997,-0.2253133,-0.08367701,-0.15178622,-0.30406803,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.020046387,-0.16942288,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.52278084,-0.07355285,-0.039025616,-0.042500064,-0.23923123,-0.039873518,-0.36131048,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.28659704,-0.202584,-0.16304961,1.2868307,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.23941502,-0.09007314,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.227953,-0.044886343,-0.09310632,0.56459284,-0.11526267,-0.23282151,-0.13250025,-0.11783594,0.58481455,-0.048288155,-0.15743336,-0.049777925,-0.19387476,-0.17236899,-0.06867951,0.012621766,-0.21529208,0.07938167,0.10665336,-0.2837726,-0.06664966,-0.5014602,-0.22429368,-0.116937906,5.84286,-0.14612931,-1.1385628,-0.09391567,-0.14857714,0.369791,1.3901483,-0.15824021,-0.13713627,-0.052921224,-0.45547128,-0.0583981,-0.43357664,-0.066061795,-0.05600812,0.23553698,-0.346103,-0.09370761,-0.057515394,-0.025947114,-0.2253133,-0.08367701,-0.045126762,-0.6374334,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.08801512,0.14857152,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.29897445,-0.07355285,-0.039025616,-0.042500064,1.2396228,-0.039873518,-0.47439018,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.56684524,0.15580595,-0.34576344,-0.025373725,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.23329733,1.0394905,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.06509613,-0.044886343,0.015263962,-0.24950616,-0.11526267,0.37580442,-0.13250025,-0.11783594,-0.50037223,-0.048288155,-0.18218045,-0.37184975,-0.19387476,-0.17236899,-0.06867951,0.38292724,-0.21529208,-0.3651987,-0.11526967,-0.20901695,-0.06664966,-0.12480506,-0.66698116,-0.20930485,0.8987231,0.577347,1.088867,-0.09391567,-0.54118574,0.19572194,-0.14673169,-0.016650654,-0.13713627,-0.0897421,0.24604371,-0.0583981,-0.8058465,-0.066061795,-0.05600812,-0.5121315,3.0765076,-0.09370761,-0.16879787,1.859124,-0.2253133,-0.08367701,-0.22069414,-0.02241136,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.018699937,0.35411385,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.23764198,-0.07355285,-0.039025616,-0.042500064,-0.31939068,-0.039873518,-0.14338702,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.23905076,0.7495777,2.4523878,-0.1784918,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.20044598,-0.042041235,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.39745313,-0.044886343,0.07801153,-0.07597358,-0.11526267,0.3089591,-0.13250025,-0.11783594,0.6315554,-0.048288155,0.19449991,0.6054776,-0.19387476,-0.17236899,-0.06867951,0.3668441,-0.21529208,-0.018784694,0.1072339,0.027716367,-0.06664966,0.091348164,-0.8004397,0.0027180188,0.2256526,0.1745622,-0.11623564,-0.09391567,-0.40113822,0.2742852,-0.27278262,0.040433,-0.13713627,-0.34092507,0.44416302,-0.0583981,-0.038465176,-0.066061795,-0.05600812,-0.1553639,0.49601313,-0.09370761,-0.22654806,1.5511814,-0.2253133,-0.08367701,0.040408608,1.3079267,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.17283604,0.10770562,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.32414827,-0.07355285,-0.039025616,-0.042500064,-0.0012253753,-0.039873518,-0.003639632,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,1.31176,-0.04602393,-0.3722922,-0.16355897,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.787245,-0.9634964,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.04378504,-0.044886343,-0.09170253,-0.17481042,-0.11526267,0.3468001,-0.13250025,-0.11783594,0.56479853,-0.048288155,-0.11224485,0.19010313,-0.19387476,-0.17236899,-0.06867951,0.25363818,-0.21529208,-0.14295483,-0.36768234,0.027791072,-0.06664966,0.042697076,0.967597,0.048656836,0.7759905,0.20005746,-0.06879808,-0.09391567,-0.09894604,-0.17944998,-0.10049464,0.0002661132,-0.13713627,0.072951734,0.29626986,-0.0583981,0.01095521,-0.066061795,-0.05600812,-0.17696698,0.09648339,-0.09370761,-0.08008537,-0.57928896,-0.2253133,-0.08367701,0.027032752,-0.35625282,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.041626893,-0.26399857,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.1597938,-0.07355285,-0.039025616,-0.042500064,0.44519392,-0.039873518,-0.6579204,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.22488075,0.12370492,0.18722613,-0.15081082,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.22814822,0.52401054,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.57691884,-0.044886343,0.2301777,-0.5333433,-0.11526267,0.94817376,-0.13250025,-0.11783594,0.5414121,-0.048288155,-0.21568474,-0.30644578,-0.19387476,-0.17236899,-0.06867951,-0.25739205,0.97911423,-0.05448797,-0.082656525,-0.08368799,-0.06664966,0.07375709,-0.6807798,0.013397939,-0.5800002,0.010936858,0.6902072,-0.09391567,0.4654493,0.023878057,0.14803806,-0.089075185,-0.13713627,0.2065864,0.41170505,-0.0583981,-0.9735732,-0.066061795,-0.05600812,-0.39575213,1.0974064,-0.09370761,0.11705747,1.2610377,-0.2253133,-0.08367701,-0.18981537,0.40604275,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.29851452,-0.0707418,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.24466257,-0.07355285,-0.039025616,-0.042500064,0.605755,-0.039873518,-0.7662193,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.047077503,-0.27721906,-0.2622454,-0.5973761,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.0030892126,0.43086535,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.30729577,-0.044886343,-0.38752025,-0.31005836,-0.11526267,0.0933357,-0.13250025,-0.11783594,-0.41519728,-0.048288155,-0.1048067,0.9890462,-0.19387476,-0.17236899,-0.06867951,-0.77141327,-0.21529208,-0.59415966,-0.26705843,0.12709609,-0.06664966,-0.07565057,-0.7995266,-0.05792585,-0.52600676,0.2154549,0.17991042,-0.09391567,-0.7578531,-0.017385172,0.27468663,-0.35487172,-0.13713627,-0.2756348,0.27448845,-0.0583981,-1.0371959,-0.066061795,-0.05600812,-0.619785,1.5349119,-0.09370761,-0.9116476,0.9976277,1.6042457,-0.08367701,-0.16141343,0.21638973,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,10.097077,-0.051822077,-0.05998392,-0.13121179,-0.007401053,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.5252698,-0.07355285,-0.039025616,-0.042500064,1.1179068,-0.039873518,-0.17603257,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,1.0372804,0.18546604,0.3051806,-0.17652908,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.11336816,0.57997376,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.31434396,-0.044886343,-0.16452791,-0.34130067,-0.11526267,0.41237524,-0.13250025,-0.11783594,-0.47485104,-0.048288155,-0.1726357,-0.09787894,-0.19387476,-0.17236899,-0.06867951,-0.08076769,-0.21529208,-0.5089417,0.052928012,-0.10094852,-0.06664966,-0.1671117,-0.4930316,0.014015258,0.8859235,0.29640096,0.85350007,-0.09391567,-0.48523507,0.34843627,0.12591349,0.012831904,-0.13713627,0.00997348,0.40863043,-0.0583981,-1.1611699,-0.066061795,-0.05600812,-0.35610828,0.52436715,-0.09370761,0.3862373,1.1274931,-0.2253133,-0.08367701,-0.21010852,0.3408518,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.19244422,-0.08223389,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.29917255,-0.07355285,-0.039025616,-0.042500064,-0.0028212687,-0.039873518,0.4452784,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.13590106,-0.25299022,-0.49621034,0.6140157,-0.04061949,-0.071920976,3.2149835,-0.05800454,-0.08795058,-0.06825314,-0.7030515,-0.05095126,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.018904198,-0.044886343,-0.24757555,-0.36615935,-0.11526267,-0.32038876,-0.13250025,-0.11783594,0.09447437,-0.048288155,-0.109752044,-0.30589744,-0.19387476,-0.17236899,-0.06867951,-0.11113669,-0.21529208,0.0065147406,0.42007524,-0.2333813,-0.06664966,-0.2869246,-0.45906356,-0.101427846,-0.18853863,-0.455191,-1.0692506,-0.09391567,1.2250097,-0.09838684,-0.1551853,-0.33233142,-0.13713627,0.4311666,-0.39181998,-0.0583981,-0.7513007,-0.066061795,-0.05600812,-0.29105762,-0.46858406,-0.09370761,0.45043316,0.035852797,-0.2253133,-0.08367701,-0.19400448,0.6312902,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.07815961,0.1377139,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.05601616,-0.07355285,-0.039025616,-0.042500064,-0.32978952,-0.039873518,0.34848532,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.022671778,-0.21352938,0.7394012,-0.16083413,-0.04061949,-0.071920976,-0.09052681,23.974325,-0.08795058,-0.06825314,-0.105039924,0.8242162,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.15885699,-0.044886343,-0.49750277,-0.4041195,-0.11526267,-0.16324492,-0.13250025,-0.11783594,0.7040741,-0.048288155,-0.04402363,-0.026969202,-0.19387476,-0.17236899,-0.06867951,-0.09550369,-0.21529208,-0.18868989,-0.48170528,-0.6499775,-0.06664966,-0.19732007,0.14148268,-0.2996578,0.27920362,-0.5806333,-0.60390246,-0.09391567,-0.07792579,0.37351623,-0.3072151,-0.5348629,-0.13713627,-0.42618945,-0.66061306,-0.0583981,-0.42910594,-0.066061795,-0.05600812,-0.08429396,-0.29497415,-0.09370761,-0.29846254,-0.36522582,-0.2253133,-0.08367701,-0.28796726,-0.291903,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.13614991,0.31712294,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.26047856,-0.07355285,-0.039025616,-0.042500064,-0.3280493,-0.039873518,-0.13462201,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.19711965,0.2465713,-0.5002253,-0.16794673,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.08089255,0.22743583,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.396128,-0.044886343,-0.37075576,-0.044458974,-0.11526267,-0.350891,-0.13250025,2.4217846,-0.5789623,-0.048288155,0.19861643,-0.03418452,-0.19387476,-0.17236899,-0.06867951,0.16268674,-0.21529208,-0.39175254,-0.11441973,0.018105395,-0.06664966,0.012219249,0.39296454,-0.004773933,0.16786036,-0.28302038,0.18625715,-0.09391567,-0.033473592,-0.18617144,-0.33246097,-0.01872285,2.4387608,-0.32145178,0.22336653,-0.0583981,-0.31406087,-0.066061795,-0.05600812,-0.40495676,-0.02388989,-0.09370761,-0.6014588,-0.22579494,-0.2253133,-0.08367701,-0.24707669,-0.094231956,0
