methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNORD115-13,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_C20ORF71,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_FHOD3,methylation_gene__GENE_DERL1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_KLHL22,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_HIC1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_UBE2B,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_MAD1L1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_ATP5E,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_EMP1,methylation_gene__GENE_PLK4,rnaseq_gene__GENE_NPS,methylation_gene__GENE_MIR219-1;RING1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_PXT1;KCTD20,rnaseq_gene__GENE_XAGE3,methylation_gene__GENE_CCPG1,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_KDM1A,methylation_gene__GENE_IQCC,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_YWHAG,methylation_gene__GENE_ARL13B,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_RAB6B,methylation_gene__GENE_CD27;TAPBPL;LOC678655,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NETO2,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_VCP,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_TOR1A,methylation_gene__GENE_SREBF2,methylation_gene__GENE_NRCAM,methylation_gene__GENE_RNF17,methylation_gene__GENE_VAMP2,rnaseq_gene__GENE_FAM9B,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_AZIN1,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_UTP11L,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_CDKN2AIP,methylation_gene__GENE_HERC5,methylation_gene__GENE_ZDHHC21,methylation_gene__GENE_TKT,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZSCAN22,target
-0.2805171,-0.026249845,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.38752982,-0.16706187,-0.1337311,-0.31839246,-0.42747432,-0.19133274,0.027909152,-0.115279995,0.0053645084,-0.3268645,-0.15872897,-0.23672926,-0.05137616,-0.33001357,-0.0077403984,-0.28333056,-0.65528125,-0.22782315,-0.22108793,-0.41993716,-0.17656595,0.07076168,-0.076208994,-0.33869866,-0.31909075,-0.078769214,-0.6374078,-0.059945107,0.17028959,-0.17905946,-0.48892984,-0.007173033,-0.52678806,-0.09159165,-0.05375852,0.0637379,0.40115222,-0.5220376,0.20894352,-0.33007395,-0.47675288,-0.13364081,0.11826437,-0.2527,0.21283458,-0.054619074,-0.13460612,-0.53048396,-0.5299485,-0.19404376,-0.33314702,0.10093762,-0.15579802,-0.0450388,-0.37151465,0.17275764,-0.12937783,-0.30815345,-0.29563507,-0.31925,0.20523645,0.12887162,-0.643837,-0.1668889,0.24201684,0.1605158,-0.08359629,-0.0665333,-0.10600954,-0.38778618,-0.17408995,-0.083927855,-0.28251147,0.2989903,-0.44669515,-0.4337642,-0.68501854,1
-0.043615337,0.059893418,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,0.056819104,-0.04736493,-0.056635313,-0.1465593,-0.17744522,-0.099678606,-0.08373027,1.6704342,0.37323344,0.33984566,-0.053263254,-0.12425709,-0.05137616,-0.48681632,0.0031228045,0.08809848,-0.0053152684,0.032955825,-0.25434476,-0.19526082,-0.10088161,-0.07883123,-0.076208994,-0.42148542,-0.15949295,-0.078769214,-0.10651594,-0.059945107,-0.12466902,-0.17905946,-0.17855118,0.1293747,-0.36620829,-0.09159165,-0.05375852,0.44570708,-0.15980245,0.049281858,0.45171943,0.21965326,-0.05334416,2.2109408,0.25553167,0.0019407974,1.087177,-0.054619074,-0.13460612,-0.20634553,-0.043404393,0.03236389,0.06977297,0.10736546,-0.26901934,0.8209422,0.27093726,-0.08430146,-0.12937783,-0.17220333,-0.13831224,-0.4175102,0.4979398,0.32717705,0.7057975,-0.1668889,0.14517051,0.14505991,0.3583795,-0.23962477,-0.098232865,-0.7117921,-0.39463887,0.04588255,-0.084237024,-0.2798727,0.075605504,-0.1009617,0.118268505,0
-0.0812672,0.11590243,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.087897174,0.0012867685,-0.117936134,0.030503212,0.11811026,-0.13125513,0.16189995,-0.115279995,0.20111607,-0.09491032,0.04762799,-0.115150444,-0.05137616,0.01526757,0.09051222,-0.17750576,0.11693115,-0.09238923,0.033703215,-0.029472211,-0.25023553,-0.14883341,-0.076208994,0.08345603,0.018465338,-0.078769214,-0.23689337,-0.059945107,0.19417031,-0.17905946,0.18530858,0.19297524,-0.1967072,-0.09159165,-0.05375852,-0.19775513,0.27185026,-0.16391249,-0.08096434,-0.31398606,0.102351025,-0.13364081,0.0353836,-0.15354462,-0.15038124,-0.054619074,-0.13460612,0.06833227,-0.03626936,-0.08257239,0.119283445,0.3708131,0.110889345,-0.15497904,0.10351822,-0.13969114,-0.12937783,0.07546882,0.34044352,0.7323535,-0.11346683,0.3187018,0.20562957,-0.1668889,0.14066944,-0.0879782,-0.08976049,0.26675034,0.110504895,0.18770981,0.040296245,-0.4089175,-0.08282346,-0.010775956,0.12976773,-0.04662894,0.18070865,0
-0.18039535,0.0125608435,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.010351995,-0.28809223,-0.025847679,-0.14038771,0.08402467,-0.19334362,0.10922776,1.275752,-0.027000172,-0.33849567,-0.14530523,-0.25090376,-0.05137616,-0.5359569,-0.07106474,0.02834318,0.33474064,-0.17816031,-0.37178367,-0.36865577,-0.6185928,-0.17270151,-0.076208994,-0.5217212,-0.44934517,-0.078769214,-0.42642763,-0.059945107,-0.10100056,1.2727811,-0.45011243,-0.0029252565,-0.29017723,-0.09159165,-0.05375852,0.17335619,-0.46011397,-0.03425096,-0.5692895,-0.39962593,-0.19423151,-0.13364081,-0.5835737,0.061792668,-0.35173443,-0.054619074,-0.13460612,-0.2166386,-0.37807274,-0.19402629,-0.27421176,-0.42905182,-0.14417072,-0.26744035,-0.07767633,-0.51018363,-0.12937783,-0.23684484,-0.40745124,0.002523987,-0.3506877,-10.553471,0.3008512,-0.1668889,-0.24181032,0.12953797,-0.1344589,0.016218629,-0.32870778,0.021097602,-0.2859299,-0.19780448,0.0017049925,-0.31734663,-0.72413886,0.4165717,-0.31995967,1
-0.16540289,-0.054791056,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.20971316,-0.074516214,-0.08215564,0.10074132,-0.0115175955,0.42885533,0.009076942,-0.115279995,0.08637287,0.72978216,-0.283866,-0.13117175,-0.05137616,-0.47824875,0.51039356,0.2129055,-0.20500593,0.007157656,-0.2651961,0.18357374,0.09614599,0.008772131,-0.076208994,0.15773638,0.34184518,-0.078769214,-0.52600265,-0.059945107,-0.014273903,-0.17905946,0.17720057,-0.26374614,-0.41620487,-0.09159165,-0.05375852,-0.15488052,0.33766562,0.113015905,0.36832637,0.5053416,0.19715795,0.38334948,0.39914888,-0.04476934,0.13923194,-0.054619074,-0.13460612,-0.27958545,-0.4884012,-0.14061153,-0.11351156,0.33605608,0.055077374,-0.07216937,-0.23743688,0.18029709,-0.12937783,0.45193568,-0.24361558,0.18534693,0.52863353,0.38983637,-0.16517763,-0.1668889,0.14802213,0.6914572,0.58227456,0.12833537,-0.196284,0.22202474,0.43458903,0.26357585,-0.0798537,0.14922337,-0.002116857,-0.08765209,-0.22779785,1
-0.080355234,-0.13999607,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.35237893,0.5934169,-0.22373012,-0.08916883,-0.1839931,0.17607296,0.1687319,-0.115279995,0.040846433,-0.07362723,0.052030876,-0.23610926,-0.05137616,0.1430193,0.29491678,-0.003300703,-0.2277381,-0.24833189,-0.3173084,0.22782311,0.4330383,-0.030295063,-0.076208994,-0.38385344,0.027662287,-0.078769214,-0.312491,-0.059945107,0.26262495,-0.17905946,0.8452942,0.23674557,-0.15861319,-0.09159165,-0.05375852,-0.1866234,-0.22817641,-0.11551786,-0.14313643,0.57202876,-0.3170488,-0.13364081,-0.09646264,-0.14399648,-0.094083786,-0.054619074,-0.13460612,-0.2894957,-0.3801653,-0.13226138,0.033650227,-0.19813678,-0.60745114,-0.34013253,-0.11164162,0.56472564,-0.12937783,-0.22782265,0.36925754,0.038432144,0.56113774,0.17084414,-0.4251197,5.778954,-0.16634719,-0.09783287,0.41853517,0.33065766,0.2446576,-0.22212657,2.7792885,0.06185133,-0.2736143,0.4418582,-0.27798653,0.46367916,-0.25918144,1
-0.20486549,0.14806823,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.35879996,-0.268778,-0.35635984,-0.26598307,-0.42850515,-0.43817303,-0.3981173,-0.115279995,-0.6133504,-0.4030102,-0.11819163,-0.30364406,-0.05137616,-0.42463315,-0.338342,-0.4453517,-0.24949995,-0.18271062,-0.17742541,-0.33724067,-0.25472224,-0.32810757,-0.076208994,0.010628424,-0.430938,-0.078769214,-0.17083217,-0.059945107,-0.4410985,-0.17905946,-0.46708003,-0.3129957,-0.42588392,-0.09159165,-0.05375852,-0.07035816,-0.398684,-0.24040966,-0.12470639,-0.61107814,-0.5083916,-0.13364081,-0.3576797,-0.203284,-0.36403552,-0.054619074,-0.13460612,-0.43951643,-0.40678215,8.917725,0.9491697,-0.42622843,-0.42962712,0.06276796,-0.49311817,-0.2864976,-0.12937783,-0.18834446,-0.47676215,-0.32690504,-0.41369957,0.48368323,-0.66285187,-0.1668889,-0.16274035,-0.45680013,-0.58867615,-0.21397737,-0.5037912,0.6010548,-0.21881054,-0.2136008,5.072729,-0.18869442,-0.70894885,-0.5103752,-0.589912,0
-0.19311786,-0.25512016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.23273052,-0.1769725,-0.14645182,-0.1604353,-0.2391426,-0.11302941,-0.37695098,-0.115279995,-0.2910532,-0.32158142,-0.12808548,-0.29165173,-0.05137616,-0.34579608,-0.37939104,-0.37220052,-0.29287955,-0.27516073,0.27878097,-0.27431938,-0.56149644,-0.04072123,-0.076208994,-0.5268551,-0.1321191,-0.078769214,-0.22708035,-0.059945107,-0.5326811,-0.17905946,-0.23795006,-0.3451885,-0.5551865,-0.09159165,-0.05375852,0.07221419,-0.59427273,-0.0029648498,-0.9263205,-0.41211447,-0.45130026,-0.13364081,-0.25220636,-0.13531278,-0.23917727,-0.054619074,-0.13460612,-0.29927838,-0.3007421,-0.2016756,-0.5551385,-0.34137055,0.007782513,-0.04612969,-0.526303,-0.20482321,-0.12937783,-0.36770025,-0.5264227,-0.5329052,-1.0129361,-6.975276,-0.35754362,-0.1668889,-0.32670274,-0.48041973,-0.19958633,-0.49699038,-0.33286723,-0.6999933,-0.4043373,-0.24681039,-0.30508628,-0.19143647,-0.067900024,-0.29814208,-0.5003627,0
-0.19377427,-0.15679276,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.34589165,-0.34521747,-0.24083377,-0.41659057,-0.11460919,-0.3416221,-0.024854168,-0.115279995,-0.44937044,-0.34723514,-0.29121557,-0.19834107,-0.05137616,-0.26506287,-0.45842618,-0.29541677,-0.28247854,-0.25719506,-0.16879545,-0.3749951,-0.39115053,-0.44509557,-0.076208994,-0.48985913,-0.4467021,-0.078769214,-0.4024828,-0.059945107,-0.16774215,-0.17905946,-0.3172499,-0.2321507,-0.22651123,-0.09159165,-0.05375852,0.47480103,-0.27307504,-0.47309566,-0.51529884,-0.14802966,0.17761545,-0.13364081,-0.2592612,-0.1324952,-0.37132305,-0.054619074,6.5611925,-0.6636701,-0.1936316,-0.1357351,-0.112816766,-0.52332515,-0.43118837,-0.22082436,0.07810159,-0.55099064,-0.12937783,0.19246174,-0.515979,-0.29761696,-0.71349126,0.3591973,-0.39154473,-0.1668889,-0.014155038,-0.21593256,-0.21219142,-0.659696,-0.6570649,-0.40030017,-0.2839361,-0.04509803,-0.31054133,-0.14640932,-0.35497415,-0.394797,-0.638398,1
-0.08642759,-0.006491446,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.2199872,-0.28662473,-0.21339948,-0.10135858,-0.20903453,-0.108654104,-0.18072996,-0.115279995,-0.32922724,-0.049054485,-0.08137823,-0.18112269,-0.05137616,-0.28791296,-0.4169217,-0.28764185,-0.1855593,-0.2457507,-0.03898852,-0.10246926,-0.11342335,-0.21711996,-0.076208994,-0.13859189,-0.36993134,-0.078769214,-0.342181,-0.059945107,-0.30446416,-0.17905946,-0.3387302,-0.1335673,-0.084455945,-0.09159165,-0.05375852,0.22603449,-0.5238789,-0.1556783,-0.35253584,-0.09048271,0.0004032958,-0.13364081,-0.04001664,-0.17969953,-0.25586882,-0.054619074,-0.13460612,-0.120476894,-0.22687869,-0.1802971,-0.27595615,-0.015542682,-0.6070835,-0.19699515,-0.33863083,-0.39411092,-0.12937783,-0.58086866,-0.29720238,-0.49677053,-0.18746722,0.40917403,-0.24706808,-0.1668889,-0.22261229,0.095727615,-0.40025076,-0.119097136,-0.27227023,-0.115036085,0.31680503,-0.4896613,-0.30243993,-0.5753977,-0.4539472,0.41225418,-0.4120561,1
-0.15934648,-0.1206628,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.33280137,-0.2615161,-0.21736096,-0.19406489,-0.3589234,-0.23662959,-0.20901921,-0.115279995,-0.016890641,-0.22932114,-0.29370698,-0.027524045,-0.05137616,-0.13978396,-0.2277902,-0.123100266,-0.19700101,0.012103971,-0.3895254,-0.35991544,-0.25119793,-0.25249264,-0.076208994,-0.28166288,-0.41757888,-0.078769214,-0.31425276,-0.059945107,-0.023472307,-0.17905946,-0.3336717,-0.13637522,-0.37300718,-0.09159165,-0.05375852,-0.21833229,0.04018113,-0.42448938,-0.6560139,-0.28906345,0.016076794,-0.13364081,0.008034508,-0.19214213,-0.07322775,-0.054619074,-0.13460612,-0.41187683,-0.51553327,-0.10138456,-0.1875676,-0.46850932,-0.49126348,-0.2861887,-0.39869905,0.2036752,-0.12937783,0.15341844,-0.042452388,-0.2030539,-0.220633,0.36958528,-0.4999501,-0.1668889,-0.29902697,-0.18693943,-0.06485147,-0.37862748,-0.19867876,-0.27786312,-0.40458795,-0.16312411,0.120657995,-0.1938562,-0.6308657,-0.3942667,-0.48796192,1
-0.04813657,-0.14108013,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.1755779,-0.122235425,-0.10866068,-0.20913467,-0.23622543,-0.40882957,-0.22400425,-0.115279995,-0.280154,-0.23204961,-0.17795716,-0.105728075,-0.05137616,-0.23750132,0.0044849394,-0.32017925,-0.30646828,-0.06337279,-0.5522604,-0.25842816,-0.3081654,-0.06263357,-0.076208994,-0.2032489,-0.46581808,-0.078769214,-0.30263945,-0.059945107,-0.24212387,-0.17905946,-0.16431127,-0.20221688,-0.2978601,-0.09159165,-0.05375852,0.0026386715,-0.6621804,-0.5218802,-0.37607822,-0.18771425,2.058299,-0.13364081,-0.23430938,-0.15575866,-0.36313286,-0.054619074,-0.13460612,-0.43387604,-0.21202248,-0.19017711,-0.2919622,-0.15384834,-0.10172282,0.0514763,0.053081237,-0.28982866,-0.12937783,-0.36087257,-0.61244094,-0.103690736,-0.27153847,-0.14387406,-0.045813825,-0.1668889,-0.13327481,-0.3301899,-0.26439777,-0.29235008,0.015753713,-0.14088126,-0.5371846,13.718943,-0.26707828,-0.35822785,-0.70470285,-0.35065657,-0.4911264,1
-0.17428643,-0.0014410059,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.24159737,-0.32469502,-0.041689463,-0.27638018,-0.06533484,-0.03791672,-0.16997299,-0.115279995,-0.33551437,-0.059176054,-0.20840311,-0.18765311,-0.05137616,-0.20823286,-0.30992767,-0.2941728,-0.2780345,-0.16871989,0.108406015,-0.24184744,-0.4058881,-0.22300108,-0.076208994,-0.36836377,-0.4153234,-0.078769214,-0.31360698,-0.059945107,0.17175874,-0.17905946,-0.22076373,-0.023470774,-0.38251,-0.09159165,-0.05375852,-0.13037,-0.3785186,0.22393014,-0.33558378,-0.27231422,-0.11992076,-0.13364081,0.42345604,-0.18978073,-0.35760704,-0.054619074,-0.13460612,-0.29825237,0.37890586,-0.17988484,-0.44608226,-0.44412675,-0.11915327,0.013492056,-0.36808327,-0.3711216,-0.12937783,-0.26361558,-0.2044677,-0.43692678,-0.07130642,0.22775012,-0.14438279,-0.1668889,-0.124189414,-0.28129163,-0.08254084,-0.47390497,-0.4139576,-0.021578345,-0.47857922,0.4277734,-0.2634242,-0.56489915,-0.38732654,-0.4189638,-0.26168194,1
-0.12014827,-0.04150097,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.20463385,-0.05001446,-0.11138417,-0.32447317,-0.24433663,-0.25543645,-0.2169623,-0.115279995,-0.44364324,-0.06066676,-0.06779332,-0.23624034,-0.05137616,-0.16396247,-0.27580008,-0.18810984,-0.18129425,-0.2676152,-0.16351166,-0.32457983,-0.24339479,-0.08447302,-0.076208994,0.04637397,-0.3009165,-0.078769214,-0.20327471,-0.059945107,0.14325833,-0.17905946,-0.21989317,-0.48473093,-0.17519103,-0.09159165,-0.05375852,-0.2515143,-0.5013843,-0.145286,-0.30862382,0.021006068,-0.083874404,-0.13364081,-0.2282866,-0.27714816,-0.20493378,-0.054619074,-0.13460612,-0.4606179,-0.2880532,-0.1135026,0.25597325,-0.6495795,0.06442502,-0.1562463,-0.5284341,-0.28315267,-0.12937783,-0.22956963,-0.38109732,0.38014442,-0.11175644,0.3515716,-0.45924658,-0.1668889,-0.21047476,-0.17643172,-0.37832022,-0.25665322,-0.47842094,-0.2862969,-0.30554855,-0.19892538,-0.19045442,0.24781229,-0.4830374,-0.33850235,-0.6379017,1
-0.13749424,-0.18061689,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.3121143,-0.31038052,-0.27811,-0.24412437,-0.18385611,-0.36857623,-0.31142247,-0.115279995,-0.27885112,-0.17704637,-0.11903521,0.009720879,-0.05137616,-0.3570096,-0.18376395,-0.26263082,-0.54307604,-0.12556723,-0.17517616,-0.38526964,-0.54646295,-0.18778905,-0.076208994,-0.31359312,-0.43417105,-0.078769214,-0.3536756,-0.059945107,-0.04086657,0.30480197,-0.5550815,-0.4471828,-0.25998166,-0.09159165,-0.05375852,-0.33764738,-0.6166956,-0.18315543,-0.14343679,0.13232869,0.32521,-0.13364081,0.18159477,-0.07083126,-0.25941157,-0.054619074,-0.13460612,-0.25221136,-0.23073092,-0.14440298,-0.36449334,-0.23021074,-0.3423743,-0.3957371,-0.16281238,-0.21440351,-0.12937783,-0.36105037,-0.46205825,-0.566547,-0.19494942,0.27120304,-0.45680586,-0.1668889,-0.2262907,-0.38715586,0.060402267,-0.18793118,-0.28805846,-0.42910007,-0.71339685,-0.19737406,-0.2498219,-0.12472063,-0.45528305,-0.5307735,-0.06329005,0
-0.15215577,-0.067514434,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649546,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.23740242,-0.017617762,-0.26260787,-0.23615453,-0.24650583,-0.28433686,-0.388443,-0.115279995,-0.45755267,-0.38015607,-0.18342923,-0.17620082,-0.05137616,-0.15936334,-0.14836252,-0.4777004,-0.11627471,-0.28139484,0.15496649,-0.124088645,-0.41037887,-0.2326751,-0.076208994,-0.34457994,-0.26502326,-0.078769214,-0.3275193,-0.059945107,-0.3617947,-0.17905946,-0.53401923,-0.5830301,-0.50035286,-0.09159165,-0.05375852,-0.291242,0.16455267,-0.38549343,-0.42779619,-0.40122128,-0.50533336,-0.13364081,-0.013350883,-0.11148151,-0.30424717,-0.054619074,-0.13460612,-0.31146753,-0.4642495,-0.19978882,-0.16605663,-0.40779465,0.1783999,-0.23668227,-0.44148105,0.07135292,-0.12937783,-0.11702603,-0.22794428,-0.55343616,-0.542333,-0.22950809,-0.024626734,-0.1668889,0.026239317,-0.09455514,0.012486943,-0.60242194,-0.05909573,-0.50680417,-0.34430128,-0.057110857,-0.1609649,-0.3247005,-0.36818704,-0.39185503,-0.36067244,0
-0.20061216,-0.25372496,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.43860513,-0.3468785,-0.2320711,-0.36337474,-0.1735899,-0.31265184,-0.29143777,-0.115279995,-0.32967076,-0.06295326,-0.0817545,-0.17491041,-0.05137616,-0.23708954,-0.3660194,-0.3156824,-0.29917005,-0.052078377,-0.46826428,-0.30604556,-0.19762811,-0.20898809,-0.076208994,-0.3864994,-0.47645336,-0.078769214,-0.45620626,-0.059945107,0.035503425,-0.17905946,-0.0818949,-0.24020213,-0.3323193,-0.09159165,-0.05375852,-0.116466016,-0.4413761,0.42919114,-0.3829809,-0.021816831,0.46159264,-0.13364081,-0.015582787,-0.22344321,-0.036472857,-0.054619074,-0.13460612,-0.42872268,-0.2992627,-0.2013852,-0.21683015,-0.34821627,-0.5161682,-0.093621954,-0.44277963,-0.41578737,-0.12937783,-0.4570717,-0.44043916,-0.24974677,-0.4892402,-4.4084907,-0.34446973,-0.1668889,0.030481655,-0.45824033,-0.3408552,-0.28956228,-0.5891417,-0.46962774,-0.5085684,0.1700963,-0.31177783,-0.1982258,-0.77952874,-0.3376476,-0.45329556,0
