rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_GPI,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR52K1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_KRTAP20-4,rnaseq_gene__GENE_TMEM174,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_ZNF579,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_IFNA14,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_LINC01734,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_FAM99B,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PSMG1,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_OR6X1,rnaseq_gene__GENE_IFNK,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_LCE3E,rnaseq_gene__GENE_MYF5,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5670623,0.0,0.0,0.0,0.0,0.24005137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23380616,0.0,0.0,-0.32669386,0.0,-0.42002067,0.0,0.0,0.0,0.0,0.0,0.0,-0.048726413,0.0,0.0,0.0,-0.4061704,0.0,0.0,0.16011782,0.0,0.0,0.0,-0.007012589,0.0,0.0,-0.26786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047579963,0.0,-0.31469062,0.0,0.0,0.0,0.3671362,0.027411534,0.0,-0.34726378,0.0,0.0,-0.22499372,0.0,0.0,0.0,-0.9999634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18355685,0.0,0.20834686,-0.05664065,0.0,0.0,0.0,-1.418826,0.0,0.0,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,0.024339149,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-1.075841,-0.15674396,-0.08857027,21.959953,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,0.9964902,-0.12621255,-0.16532485,-0.70868313,-0.108690664,-0.15632221,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.21617614,-0.1075813,-0.098367736,-0.16102707,-0.85244817,-0.37303346,-0.1281341,-0.5488393,-0.16655166,-0.08952936,-0.5829264,-0.548728,3.2978194,-0.24305859,-0.7012741,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.12187389,-0.5621795,-0.55787975,1.5680996,-0.1298997,-0.08630882,-0.0601442,0.028667692,-0.13243002,-1.4808187,-0.07671373,-0.18066214,1.360655,4.1316056,-0.13460612,-0.15943184,-0.79220617,7.194508,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,9.702589,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.22981678,-0.123711154,-0.004739088,-0.31718236,-0.11101367,-0.12203288,-0.6701904,-1.9454331,-1.1379517,-0.72278947,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,1.7609915,-0.15768613,-0.17697707,-0.13030465,-0.16912934,0.9941396,-0.15674396,-0.08857027,-0.076208994,7.4833665,1.6269661,-0.14422321,-0.28720993,-0.13874586,0.92649,-0.12621255,-0.16532485,-0.008569967,-0.108690664,-0.028609134,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.07809977,-0.1075813,-0.098367736,5.3102007,-0.032380395,2.34944,-0.1281341,0.4915137,-0.16655166,-0.08952936,-0.5829264,0.23600717,-0.15329744,2.2778356,1.6989983,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,0.22902893,0.32485598,0.16019791,-0.33377987,-0.1298997,-0.08630882,0.5323289,0.02736204,-0.13243002,1.2380112,5.8419304,-0.18066214,1.2662944,-0.12994859,-0.13460612,5.7359548,2.7614865,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,0.3268436,4.650929,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,0.075983934,-0.123711154,-0.14427547,0.060475636,-0.11101367,-0.12203288,-0.6701904,-0.10796202,-0.6343042,2.4767425,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,-1.0816754,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.3869544,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.864181,-0.12621255,-0.16532485,-0.5875448,-0.108690664,-0.00077347347,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.15618294,-0.1075813,-0.098367736,-0.16102707,-0.28878596,-0.37303346,-0.1281341,-0.8627134,-0.16655166,-0.08952936,-0.5829264,0.021455562,-0.15329744,-0.24305859,-0.26412943,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.11977749,-0.5621795,0.5613145,-0.33377987,-0.1298997,-0.08630882,-0.20502466,-0.03312506,-0.13243002,0.73364526,-0.07671373,-0.18066214,-0.6078857,-0.12994859,-0.13460612,-0.15943184,0.08216886,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,2.2673535,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.2202396,-0.123711154,0.028140008,-0.25351417,-0.11101367,-0.12203288,-0.6701904,-0.8208334,-0.05002091,-0.021990582,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,-0.55654144,-0.15768613,-0.17697707,-0.13030465,-0.16912934,0.22216474,-0.15674396,-0.08857027,-0.076208994,-0.27898297,1.2740835,-0.14422321,-0.28720993,-0.13874586,-0.7238076,-0.12621255,-0.16532485,0.2069525,-0.108690664,-0.43083066,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.050591003,-0.1075813,-0.098367736,-0.16102707,-0.044946406,-0.37303346,-0.1281341,0.0069689234,-0.16655166,-0.08952936,-0.5829264,-0.19922376,-0.15329744,-0.24305859,0.45258206,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.14144263,-0.5621795,1.246229,-0.33377987,-0.1298997,-0.08630882,0.30542493,-0.09970663,-0.13243002,0.5042913,-0.07671373,-0.18066214,-0.22487655,-0.12994859,-0.13460612,-0.15943184,0.023913719,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,0.67492354,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.1400994,-0.123711154,0.15050362,-0.10428784,-0.11101367,-0.12203288,-0.6701904,0.47636524,0.35377684,0.2903878,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,-1.5778116,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.15951443,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,1.7051739,-0.13874586,-0.0022378876,-0.12621255,-0.16532485,-1.2648004,-0.108690664,0.018200949,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.07085128,-0.1075813,-0.098367736,-0.16102707,-0.31683123,-0.37303346,-0.1281341,-0.45692062,-0.16655166,-0.08952936,-0.5829264,-0.15979865,-0.15329744,-0.24305859,-0.6077293,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.10747449,-0.5621795,-0.5852648,-0.33377987,-0.1298997,-0.08630882,-0.7286676,-0.22244282,-0.13243002,-0.94167626,-0.07671373,-0.18066214,-1.1200192,-0.12994859,-0.13460612,-0.15943184,0.008389094,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.118424594,-0.123711154,-0.2739403,-0.34429592,-0.11101367,-0.12203288,-0.6701904,-0.99757344,-1.0676922,-0.72278947,1
1.3997756,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,0.9861424,-0.15768613,-0.17697707,0.47542545,-0.16912934,0.7434068,-0.15674396,-0.08857027,-0.076208994,-0.27898297,1.0995376,-0.14422321,-0.28720993,-0.13874586,-0.58765215,-0.12621255,-0.16532485,0.63885087,5.7938933,0.0015432796,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,15.94488,-0.1075813,-0.098367736,-0.16102707,1.0710455,-0.37303346,-0.1281341,0.15605962,-0.16655166,-0.08952936,-0.34204558,-0.14650562,-0.15329744,-0.24305859,1.8838743,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,1.1705916,-0.09609405,-0.22974059,-0.004852245,0.087989934,-0.13738196,1.5135623,-0.1298997,-0.08630882,0.02311333,-0.28447342,-0.13243002,1.5177972,-0.07671373,-0.18066214,1.2160485,4.0094037,-0.13460612,-0.15943184,0.16747628,-0.193711,-0.15420702,-0.076317295,-0.09666839,5.349576,0.49765334,3.3595207,0.57218,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,0.053123355,-0.123711154,0.1348117,-0.17204231,-0.11101367,-0.12203288,0.75471497,0.23099461,-0.10464564,-0.72278947,0
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,0.043225996,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.63138634,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.3710012,-0.12621255,-0.16532485,-0.700457,-0.108690664,0.18754396,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.086444095,-0.1075813,-0.098367736,-0.16102707,0.031165427,-0.37303346,7.2533507,-0.36890846,-0.16655166,-0.08952936,2.3192549,-0.15510885,-0.15329744,-0.24305859,-0.72095513,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.050279137,1.3424197,-0.19932717,-0.33377987,-0.1298997,-0.08630882,-0.43298995,-0.06216713,-0.13243002,-0.7352135,-0.07671373,-0.18066214,-0.73513037,-0.12994859,-0.13460612,-0.15943184,0.09285149,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,0.011596154,-0.123711154,-0.034685344,-0.11219503,-0.11101367,-0.12203288,2.2045004,0.4572411,1.7209858,-0.72278947,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,0.16854876,-0.15768613,-0.17697707,-0.13030465,-0.16912934,0.3335923,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.19815478,-0.12621255,-0.16532485,0.4733202,-0.108690664,0.2735395,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.018016953,-0.1075813,-0.098367736,-0.16102707,0.18438622,-0.37303346,-0.1281341,-0.62680477,-0.16655166,-0.08952936,-0.5829264,0.13659063,-0.15329744,-0.24305859,0.8401225,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.14080057,-0.5621795,-0.51047593,-0.33377987,-0.1298997,-0.08630882,-0.5479677,-0.20874698,-0.13243002,0.68382996,-0.07671373,-0.18066214,0.06335212,-0.12994859,-0.13460612,-0.15943184,0.3074662,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,0.53203815,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.17431648,-0.123711154,0.13332263,-0.25222304,-0.11101367,-0.12203288,-0.6701904,0.045494642,-1.9661686,-0.72278947,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,-0.10544436,-0.15768613,4.074482,0.54164535,-0.16912934,-0.9562864,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.78491706,-0.12621255,-0.16532485,1.100899,-0.108690664,0.10676716,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.07614696,-0.1075813,-0.098367736,-0.16102707,0.6771217,-0.37303346,-0.1281341,-0.5178401,-0.16655166,-0.08952936,-0.5829264,-0.03821425,-0.15329744,-0.24305859,0.97806495,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,2.4211547,-0.10108765,-0.5621795,-0.514104,-0.33377987,5.4680533,-0.08630882,-0.91396385,-0.056077745,-0.13243002,-0.96157473,-0.07671373,-0.18066214,-0.76421154,-0.12994859,-0.13460612,-0.15943184,0.31068057,2.2724879,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.056747336,-0.18524316,1.7410649,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.19972986,-0.123711154,-0.13068637,2.5974417,-0.11101367,-0.12203288,1.1041532,0.35471007,0.83776873,-0.72278947,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,-1.1702361,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.7060306,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-1.5243562,-0.12621255,-0.16532485,-1.362466,-0.108690664,-0.45870444,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,0.42390156,-0.1075813,-0.098367736,-0.16102707,-0.87090033,-0.37303346,-0.1281341,-0.7943699,-0.16655166,-0.08952936,-0.5829264,-0.49423066,-0.15329744,-0.24305859,-1.1086582,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.19784415,0.07192364,-0.5976137,-0.33377987,-0.1298997,-0.08630882,-0.5720606,-0.12563357,-0.13243002,-1.8231105,-0.07671373,-0.18066214,-1.6413916,-0.12994859,-0.13460612,-0.15943184,-1.0952126,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.317226,-0.123711154,0.18206048,-0.24428253,-0.11101367,-0.12203288,-0.38533255,-1.3911954,-1.3313301,-0.72278947,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,4.3615446,-0.15768613,-0.17697707,-0.13030465,-0.16912934,0.11324686,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,1.194281,-0.12621255,-0.16532485,0.29382133,-0.108690664,0.3270943,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,0.002271258,-0.1075813,-0.098367736,-0.16102707,0.17882445,-0.37303346,-0.1281341,0.19208641,-0.16655166,-0.08952936,-0.5829264,-0.14776208,-0.15329744,-0.24305859,0.37517676,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,0.07807605,-0.5621795,-0.051147643,-0.33377987,-0.1298997,-0.08630882,0.62251884,0.1423414,-0.13243002,0.42176342,-0.07671373,-0.18066214,1.099198,-0.12994859,-0.13460612,-0.15943184,0.7472827,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,0.18549535,-0.123711154,-0.06371921,-0.2037644,-0.11101367,-0.12203288,0.98549515,-0.29194772,2.092631,0.33078918,1
1.8366711,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,-0.53498036,-0.15768613,-0.17697707,-0.13030465,-0.16912934,0.010377994,-0.15674396,-0.08857027,-0.076208994,1.9340559,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.4406873,-0.12621255,-0.16532485,-0.92588806,-0.108690664,-0.33499792,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.07496043,-0.1075813,-0.098367736,-0.16102707,-0.49076927,-0.37303346,-0.1281341,-0.29498646,-0.16655166,-0.08952936,-0.30999234,0.07497941,-0.15329744,-0.24305859,-0.32709038,1.0235099,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.054464165,-0.5621795,-0.56955117,-0.33377987,-0.1298997,-0.08630882,-0.65191543,-0.1876757,-0.13243002,-0.80092263,-0.07671373,-0.18066214,-0.33220953,-0.12994859,-0.13460612,-0.15943184,0.29152536,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,5.6785274,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.2471707,-0.123711154,-0.43743572,-0.12134728,-0.11101367,-0.12203288,1.9056764,-0.23757333,0.5942743,1.2674794,1
6.625147,-0.15462574,-0.14535764,-0.11106749,-0.044065267,16.010704,-0.1730762,-0.1049601,-0.07707038,-0.20746751,0.31981707,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.5863915,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.5697049,-0.12621255,5.75306,-0.08519228,-0.108690664,-0.39481232,-0.18879156,-0.131838,-0.044065267,13.023119,-0.11135208,15.97355,0.20124602,-0.1075813,-0.098367736,-0.16102707,-0.020662906,-0.37303346,-0.1281341,-0.11602935,-0.16655166,-0.08952936,-0.1874598,0.16978711,-0.15329744,-0.24305859,-0.533761,2.5856311,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.090196565,1.6601893,-0.38872522,-0.33377987,-0.1298997,-0.08630882,-0.28346017,-0.018281793,-0.13243002,1.3522635,-0.07671373,16.970047,0.33216372,-0.12994859,-0.13460612,6.9348,1.1924971,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,1.515895,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.090520285,-0.123711154,-0.214021,-0.13347144,-0.11101367,-0.12203288,-0.19067521,-0.76533115,0.80024904,-0.2438924,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,1.7074643,-0.15768613,-0.17697707,-0.13030465,-0.16912934,0.87010574,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,0.4845014,-0.12621255,-0.16532485,0.88961554,-0.108690664,0.07476892,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.05074731,-0.1075813,-0.098367736,-0.16102707,0.4787677,-0.37303346,-0.1281341,-0.11123306,-0.16655166,-0.08952936,-0.5829264,-0.28268954,-0.15329744,-0.24305859,0.4648559,0.43093038,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,0.052300785,-0.5621795,0.4393712,1.792293,-0.1298997,-0.08630882,-0.303228,0.09155967,-0.13243002,0.72320545,-0.07671373,-0.18066214,0.89387363,-0.12994859,-0.13460612,-0.15943184,0.13216297,-0.193711,-0.15420702,14.20094,-0.09666839,-0.16942891,-0.42119688,-0.18524316,1.3405383,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.09142976,-0.123711154,0.12719333,-0.1436824,-0.11101367,-0.12203288,1.7471052,-0.65301096,-0.32704502,-0.72278947,1
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,1.3258073,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.3106829,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.3329936,-0.12621255,-0.16532485,-0.25570092,-0.108690664,-0.44012532,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.15216145,-0.1075813,-0.098367736,-0.16102707,-0.34118345,-0.37303346,-0.1281341,-0.16085388,-0.16655166,-0.08952936,-0.5829264,0.027176976,-0.15329744,-0.24305859,-0.5293008,-0.43690404,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,-0.09609405,-0.22974059,-0.19150524,-0.5621795,-0.47773463,-0.33377987,-0.1298997,-0.08630882,-0.66639596,-0.1951051,-0.13243002,-0.11209525,-0.07671373,-0.18066214,-0.8567268,-0.12994859,-0.13460612,-0.15943184,-0.25619462,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.32546544,-0.123711154,-0.5263951,0.029053502,-0.11101367,-0.12203288,0.1193552,-0.19066083,-0.4193252,-0.72278947,1
-0.337182,3.775503,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,-0.20746751,0.47712722,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-0.8211345,-0.15674396,-0.08857027,-0.076208994,-0.27898297,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.29536086,-0.12621255,-0.16532485,0.2429514,-0.108690664,-0.24725662,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,0.007018371,-0.1075813,-0.098367736,-0.16102707,-0.20750077,-0.37303346,-0.1281341,-0.587759,-0.16655166,-0.08952936,-0.16341205,-0.17804031,-0.15329744,-0.24305859,-0.23618612,1.9889301,-0.13640918,0.0,-0.12431679,-0.08742843,5.5862117,-0.09609405,-0.22974059,-0.19840278,2.01481,0.3035837,-0.33377987,-0.1298997,-0.08630882,-0.44909847,-0.24641296,-0.13243002,-0.5581557,-0.07671373,-0.18066214,0.019862467,-0.12994859,-0.13460612,-0.15943184,-0.019748555,-0.193711,-0.15420702,12.384841,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,-0.12403309,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.048001096,-0.123711154,0.005484655,-0.21776405,-0.11101367,-0.12203288,-0.6701904,-0.73694116,0.7549695,-0.72278947,0
-0.337182,-0.15462574,-0.14535764,-0.11106749,-0.044065267,-0.09159165,-0.1730762,-0.1049601,-0.07707038,2.7615368,-1.5265794,-0.15768613,-0.17697707,-0.13030465,-0.16912934,-1.7553709,-0.15674396,-0.08857027,-0.076208994,2.507851,-0.34819162,-0.14422321,-0.28720993,-0.13874586,-0.8146596,-0.12621255,-0.16532485,-0.21031594,-0.108690664,-0.17756614,-0.18879156,-0.131838,-0.044065267,-0.08731264,-0.11135208,-0.16180748,-0.18728954,-0.1075813,-0.098367736,-0.16102707,-0.5889869,-0.37303346,-0.1281341,-0.53538203,-0.16655166,-0.08952936,-0.23922622,-0.3572655,-0.15329744,-0.24305859,-0.7174131,0.63902485,-0.13640918,0.0,-0.12431679,-0.08742843,-0.3560074,4.95196,-0.22974059,-0.06669296,0.36551303,-0.53635347,-0.33377987,-0.1298997,12.442011,-0.9174957,-0.020815477,-0.13243002,-0.7870984,-0.07671373,-0.18066214,-0.4865255,12.571834,-0.13460612,-0.15943184,-1.2664216,-0.193711,-0.15420702,-0.076317295,-0.09666839,-0.16942891,-0.42119688,-0.18524316,-0.4004301,6.350546,-0.21171293,-0.11965539,-0.094459645,-0.05137616,-0.1997621,-0.20380509,-0.123711154,-0.030796863,-0.25285074,-0.11101367,-0.12203288,-0.6701904,-1.4968213,0.38884622,-0.72278947,0
