rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PNN,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_CNP,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_BID,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_RSPH3,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_FRY,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_SDC1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_LRRC20,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_ENO2,methylation_gene__GENE_DCTN3,methylation_gene__GENE_CNIH,methylation_gene__GENE_SKIL,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_IAPP,methylation_gene__GENE_ITPA,methylation_gene__GENE_PNP,methylation_gene__GENE_DCI,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_CSRP3,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_C10ORF71,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_COX6A1,target
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.5644659,-0.07355285,-0.067629814,-0.05803116,-0.058787756,-0.042500064,0.05143262,-0.0679732,-0.31549928,-0.07421895,-0.05562216,0.04825067,-0.07234395,-0.050053358,1.0462252,0.017136965,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.31662625,-0.21554618,-0.071920976,-0.062246185,-0.27964652,-0.089100406,-0.08795058,-0.041330405,-0.4064224,-0.23732859,-0.14370757,0.5274025,0.38933343,-0.083192356,-0.62828434,-0.048288155,-0.11526267,-0.09926551,-0.5563125,-0.06825314,-0.47459748,-0.07047675,-0.31090719,0.030113075,-0.24961396,-0.21529208,0.041585594,-0.17625973,-0.0583981,-0.43699968,1.7082539,-0.0036116836,-0.066061795,-0.11470696,-0.009248659,-0.09370761,-0.3475891,-0.70140094,-0.08367701,-0.68161625,-0.04040422,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.023076842,-0.09939945,2.0005214,-0.06781984,-0.38475746,-0.48883545,0.07544887,-0.2560065,-0.06427042,-0.3476274,-0.09391567,-0.061684337,-0.14094758,-0.20676598,-0.3544731,-0.46814433,-0.30079728,-0.15924661,-0.078358516,-0.6120825,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.17172745,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.2285296,-0.07355285,-0.067629814,30.703608,-0.25293523,-0.042500064,0.018552786,-0.0679732,0.068658955,-0.07421895,-0.05562216,0.028177407,-0.07234395,-0.050053358,-0.09654722,0.106348656,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.24177405,-0.34072068,-0.071920976,-0.062246185,-0.22391813,-0.089100406,24.302248,-0.041330405,-0.14296289,-0.26816413,-0.14370757,-0.22078258,0.055778626,-0.083192356,-0.36981928,-0.048288155,26.607548,-0.09926551,-0.0737931,-0.06825314,1.3596615,-0.16231395,-0.18112503,-0.09336631,-0.4164042,-0.21529208,0.32195967,23.235874,-0.0583981,-0.45303893,0.2517316,-0.5570935,-0.066061795,0.103097424,0.03394903,-0.09370761,-0.15376994,-0.6042934,-0.08367701,-0.21006924,0.01052113,24.86351,-0.09467098,-0.1653577,-0.08561648,-0.069542356,1.4187393,-0.09939945,-0.1489025,0.5769903,-0.19380598,-0.007508923,0.2057836,0.07514971,-0.06427042,-0.39576453,-0.09391567,-0.36605102,-0.14094758,0.7870902,-0.08182072,-0.36682788,-0.018245032,19.76301,-0.078358516,-0.35161358,-0.06859739,18.439072,-0.08846551,-0.07638114,-0.25525537,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.27005228,-0.07355285,-0.067629814,-0.05803116,-0.090465374,-0.042500064,0.27150297,-0.0679732,-0.06365352,-0.07421895,-0.05562216,-0.045661356,-0.07234395,-0.050053358,-0.09654722,-0.08162943,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.1969996,-0.3591837,-0.071920976,-0.062246185,0.03892775,-0.089100406,-0.08795058,-0.041330405,-0.33618098,-0.33672377,-0.14370757,-0.77319807,0.09721557,-0.083192356,-0.25889546,-0.048288155,-0.11526267,-0.09926551,-0.3898252,-0.06825314,0.16556317,-0.44775507,-0.08792106,-0.27724463,-0.50630623,1.1425174,-0.10111964,-0.17625973,-0.0583981,-0.4547722,0.21312477,-0.50610656,-0.066061795,0.12053181,-0.15066873,-0.09370761,-0.4507562,-0.52168965,-0.08367701,-0.21245512,-0.35658062,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.14747898,-0.09939945,-0.1489025,-0.17838591,-0.01599644,-0.07956584,-0.22006887,-0.07512311,-0.06427042,-0.10854823,-0.09391567,-0.3551248,-0.14094758,0.046127647,-0.4149569,-0.34667137,-0.03229874,-0.15924661,-0.078358516,-0.78970677,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.5980517,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.032305196,-0.07355285,-0.067629814,-0.05803116,-0.14077944,-0.042500064,-0.27069426,-0.0679732,0.20883645,-0.07421895,-0.05562216,0.24037662,-0.07234395,-0.050053358,-0.09654722,-0.035920266,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.19196856,-0.024912715,-0.071920976,-0.062246185,0.3348562,-0.089100406,-0.08795058,-0.041330405,-0.3160768,-0.11318238,-0.14370757,0.018008899,0.5015279,-0.083192356,-0.024568437,-0.048288155,-0.11526267,-0.09926551,-0.26759037,-0.06825314,0.6888138,-0.11438532,-0.11167924,-0.20264508,0.08169439,-0.21529208,-0.075208776,-0.17625973,-0.0583981,-0.047413357,-0.0038826135,0.15016025,-0.066061795,0.9882753,0.6557447,-0.09370761,-0.0644885,-0.056930277,-0.08367701,-0.039650884,-0.07658339,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.46012765,-0.09939945,-0.1489025,0.40839782,0.11173441,-0.22725105,-0.276389,0.4389454,-0.06427042,-0.057057306,-0.09391567,-0.4869319,-0.14094758,0.3053006,0.26023594,-0.13207875,0.86073226,-0.15924661,-0.078358516,-0.25213075,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.26381925,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.09943629,-0.07355285,-0.067629814,-0.05803116,0.08634551,-0.042500064,0.13074471,-0.0679732,-0.026836481,-0.07421895,-0.05562216,-0.28786966,-0.07234395,-0.050053358,-0.09654722,0.022270761,-0.08606776,-0.06925289,-0.06940588,1.7806797,-0.057666454,0.00392607,-0.04885109,-0.071920976,-0.062246185,-0.020476185,-0.089100406,-0.08795058,-0.041330405,0.12646785,-0.18597424,-0.14370757,0.4155795,0.015306649,-0.083192356,-0.20179304,-0.048288155,-0.11526267,-0.09926551,-0.25263485,-0.06825314,0.9094216,-0.17709681,0.1139112,-0.025941972,-0.014147765,-0.21529208,-0.14120705,-0.17625973,-0.0583981,-0.07672499,0.42231214,0.029450199,-0.066061795,0.17081632,-0.15138793,-0.09370761,0.09268047,0.024032993,-0.08367701,-0.05338659,-0.201227,-0.11196494,-0.09467098,0.7383198,-0.08561648,-0.069542356,0.64118266,-0.09939945,-0.1489025,0.12843156,-0.14285609,-0.31419528,-0.31748426,-0.29955167,-0.06427042,0.22336526,-0.09391567,-0.37893325,-0.14094758,0.047671355,-0.17228141,0.008638027,0.12583205,-0.15924661,-0.078358516,0.020951975,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.24877328,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.03737152,-0.07355285,-0.067629814,-0.05803116,-0.14808072,-0.042500064,-0.059134442,-0.0679732,0.11817676,-0.07421895,-0.05562216,-0.4544388,-0.07234395,-0.050053358,-0.09654722,-0.11801198,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.17919897,-0.06373281,-0.071920976,-0.062246185,0.32250404,-0.089100406,-0.08795058,-0.041330405,-0.082776405,-0.28946128,-0.14370757,-0.1468109,-0.27908307,-0.083192356,0.16055854,-0.048288155,-0.11526267,-0.09926551,-0.25637785,-0.06825314,-0.30859673,-0.3030701,-0.43500063,-0.08145254,-0.14899963,-0.21529208,0.052920837,-0.17625973,-0.0583981,-0.4905526,0.031467646,-0.6145362,-0.066061795,-0.29799065,-0.16743726,-0.09370761,-0.14117518,-0.14824064,-0.08367701,-0.54835266,-0.118906416,-0.11196494,3.124655,-0.1653577,-0.08561648,-0.069542356,0.08404217,-0.09939945,-0.1489025,0.73213536,-0.2530983,0.0046103513,0.028952938,-0.3159998,-0.06427042,-0.07897388,-0.09391567,-0.41531637,-0.14094758,-0.09668772,-0.0922178,-0.478913,-0.32845426,-0.15924661,-0.078358516,-0.44146186,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.22247471,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.19806613,-0.07355285,-0.067629814,-0.05803116,-0.07916442,-0.042500064,0.0127057135,-0.0679732,-0.22573704,-0.07421895,-0.05562216,-0.040304407,-0.07234395,-0.050053358,-0.09654722,-0.086712934,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.011892867,-0.3001276,-0.071920976,-0.062246185,0.32497334,-0.089100406,-0.08795058,-0.041330405,-0.18349034,-0.1844835,-0.14370757,-0.2827059,0.1196625,-0.083192356,-0.3348781,-0.048288155,-0.11526267,-0.09926551,-0.49359488,-0.06825314,-0.29094446,-0.29688358,-0.19804683,-0.19817995,-0.15195651,-0.21529208,-0.23741986,-0.17625973,-0.0583981,-0.6855982,0.15289065,-0.321509,-0.066061795,-0.11117378,-0.4007337,-0.09370761,-0.48739672,-0.50471723,-0.08367701,-0.7943886,-0.35626566,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.18691453,-0.09939945,-0.1489025,0.5169347,-0.20810026,-0.26246104,-0.06725184,0.04629957,-0.06427042,-0.31805998,-0.09391567,-0.43754378,-0.14094758,0.2580346,-0.61189115,-0.7365125,0.018399611,-0.15924661,-0.078358516,-0.82790667,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.3410464,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.39040044,30.791517,-0.067629814,-0.05803116,-0.101543255,-0.042500064,-0.19209169,-0.0679732,-0.1968054,-0.07421895,-0.05562216,-0.39748266,-0.07234395,-0.050053358,-0.09654722,-0.16777626,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.20436741,-0.31013656,-0.071920976,-0.062246185,0.12069417,-0.089100406,-0.08795058,-0.041330405,-0.20164986,-0.049941774,-0.14370757,-0.36486715,-0.10649559,-0.083192356,-0.6934728,-0.048288155,-0.11526267,-0.09926551,-0.6412982,-0.06825314,0.41177922,-0.22911529,-0.092426844,-0.16678005,-0.31216842,-0.21529208,0.135233,-0.17625973,-0.0583981,-0.3435516,0.13341384,-0.17320995,-0.066061795,-0.062525906,-0.27287298,-0.09370761,1.0951903,-0.31003729,-0.08367701,-0.4373916,-0.055299804,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.10605015,-0.09939945,-0.1489025,-0.094776966,0.040574227,0.2189699,-0.6464939,0.14046952,-0.06427042,-0.053848162,-0.09391567,-0.48390377,-0.14094758,-0.23774515,0.08917085,-0.23821922,-0.14255139,-0.15924661,-0.078358516,-0.3565179,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.21325256,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.2674555,-0.07355285,-0.067629814,-0.05803116,-0.13401663,-0.042500064,-0.2492066,-0.0679732,0.021005062,-0.07421895,-0.05562216,0.81637937,-0.07234395,-0.050053358,-0.09654722,0.46107736,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.33586928,0.23722836,-0.071920976,-0.062246185,1.3621684,-0.089100406,-0.08795058,-0.041330405,-0.16536695,-0.45129383,-0.14370757,0.2966877,-0.08851736,-0.083192356,-0.32770652,-0.048288155,-0.11526267,-0.09926551,-0.17249265,-0.06825314,-0.013452343,-0.26368552,0.069304496,0.0038281432,-0.18743429,-0.21529208,0.58647346,-0.17625973,-0.0583981,-0.5859653,0.04600504,0.46138498,-0.066061795,-0.1635808,0.49068016,-0.09370761,0.07850593,0.22772591,-0.08367701,0.08693076,-0.27745798,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,1.3034395,-0.09939945,-0.1489025,-0.33715954,-0.011329964,-0.3272659,-0.7148441,-0.1473302,-0.06427042,0.08278797,-0.09391567,-0.45510092,-0.14094758,0.17390914,0.3705531,-0.031082615,-0.4465557,-0.15924661,-0.078358516,-0.3182485,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.32737336,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.31023988,-0.07355285,-0.067629814,-0.05803116,-0.2302878,-0.042500064,0.07245643,-0.0679732,0.17249903,-0.07421895,-0.05562216,-0.3638981,-0.07234395,-0.050053358,-0.09654722,-0.28266782,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.1526478,-0.22408593,-0.071920976,-0.062246185,0.09485383,-0.089100406,-0.08795058,-0.041330405,-0.22498664,0.18642889,-0.14370757,-0.5574855,-0.48295495,-0.083192356,-0.6865931,-0.048288155,-0.11526267,-0.09926551,-0.32469136,-0.06825314,-0.25703004,-0.29252794,0.4851184,-0.31121677,-0.35621804,-0.21529208,0.042310476,-0.17625973,-0.0583981,-0.48449364,0.104385525,-1.4326156,2.7190127,-0.3008874,0.033063397,-0.09370761,-0.060118705,-0.05526379,-0.08367701,-0.45063657,-0.33286825,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.1849278,-0.09939945,-0.1489025,-0.25856403,-0.095889315,-0.08773234,-0.61545885,0.17051232,-0.06427042,0.07535743,-0.09391567,-0.34276685,-0.14094758,-0.3425395,0.074529566,-0.5207707,-0.3595952,-0.15924661,-0.078358516,0.62239563,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.011017926,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.5211791,-0.07355285,-0.067629814,-0.05803116,0.039975353,-0.042500064,0.1234852,-0.0679732,0.5820899,-0.07421895,-0.05562216,-0.2575089,-0.07234395,-0.050053358,-0.09654722,-0.123728596,3.99323,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.2493079,0.05706228,-0.071920976,-0.062246185,-0.061875265,-0.089100406,-0.08795058,-0.041330405,-0.15114257,-0.34839538,-0.14370757,-0.1000242,-0.16491455,-0.083192356,-0.76205593,-0.048288155,-0.11526267,-0.09926551,-0.29791334,-0.06825314,-0.49878362,0.03243783,-0.4459363,-0.31915525,-0.33791873,-0.21529208,-0.27726522,-0.17625973,-0.0583981,-0.547056,-0.29931635,-0.46754777,-0.066061795,-0.39368078,-0.1569779,-0.09370761,-0.21374513,-0.53671134,-0.08367701,-0.29305136,-0.3598189,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.28117424,-0.09939945,-0.1489025,-0.14178894,-0.35649124,-0.19462682,-0.23445465,-0.088644296,-0.06427042,0.30327782,-0.09391567,-0.58698833,-0.14094758,-0.20615314,-0.2208321,-0.5195204,0.121474184,-0.15924661,-0.078358516,-0.6265252,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.3051901,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.6501387,-0.07355285,-0.067629814,-0.05803116,-0.17542404,-0.042500064,-0.05403033,-0.0679732,0.20863032,-0.07421895,-0.05562216,-0.066351935,-0.07234395,-0.050053358,-0.09654722,0.2754444,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.030510023,0.0018510941,-0.071920976,-0.062246185,-0.30357757,-0.089100406,-0.08795058,-0.041330405,1.1444248,0.60954434,-0.14370757,0.4698199,0.950662,-0.083192356,-0.111058146,-0.048288155,-0.11526267,-0.09926551,0.3523311,-0.06825314,-0.085852884,-0.027933497,-0.074205905,0.23359466,-0.21782945,-0.21529208,0.5792582,-0.17625973,-0.0583981,-0.13793558,0.4707463,0.3170846,-0.066061795,-0.38292712,0.11911407,-0.09370761,-0.029878344,-0.5288606,-0.08367701,0.17753135,0.1250971,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.28826413,-0.09939945,-0.1489025,0.5521771,-0.04812655,0.09708615,1.8676237,-0.118954815,-0.06427042,-0.10071021,-0.09391567,-0.21794298,-0.14094758,0.087977834,0.67187303,-0.02967434,-0.053000756,-0.15924661,-0.078358516,1.6125225,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.39428133,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.15383878,-0.07355285,-0.067629814,-0.05803116,-0.19383094,-0.042500064,0.10489879,-0.0679732,0.47842008,-0.07421895,-0.05562216,-0.5531212,-0.07234395,-0.050053358,-0.09654722,-0.23015618,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.31294394,-0.08117787,-0.071920976,-0.062246185,0.18080361,-0.089100406,-0.08795058,-0.041330405,-0.032535404,-0.23505877,-0.14370757,-1.0062286,-0.09012309,-0.083192356,-0.6990284,-0.048288155,-0.11526267,-0.09926551,-0.53018725,-0.06825314,-0.1660675,-0.32023948,-0.33082277,-0.24035445,-0.21347252,-0.21529208,-0.24390537,-0.17625973,-0.0583981,-0.6478528,0.4859248,-0.25433856,-0.066061795,-0.51373,-0.104488246,2.656581,-0.34480348,-0.70278,-0.08367701,0.23829652,-0.21907881,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.46532205,-0.09939945,-0.1489025,-0.27694914,-0.12119164,-0.12326284,-0.70236844,-0.31487632,-0.06427042,0.03965423,-0.09391567,-0.60556346,-0.14094758,-0.40675116,-0.4778326,-0.66583735,0.18389608,-0.15924661,-0.078358516,-0.19133036,-0.06859739,1.0490327,-0.08846551,-0.07638114,-0.06975044,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.28773955,-0.07355285,-0.067629814,-0.05803116,-0.15507923,-0.042500064,0.03539683,-0.0679732,-0.37370437,-0.07421895,-0.05562216,-0.7548894,-0.07234395,-0.050053358,-0.09654722,-0.02717819,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.05055619,0.089944884,-0.071920976,-0.062246185,-0.050270945,-0.089100406,-0.08795058,-0.041330405,-0.21812667,-0.38128045,-0.14370757,-0.96639484,-0.5101695,-0.083192356,-0.52786833,-0.048288155,-0.11526267,-0.09926551,-0.32659596,-0.06825314,0.2653174,-0.23048714,-0.529947,-0.31510374,0.105707765,-0.21529208,0.40189308,-0.17625973,-0.0583981,-0.7779084,-0.0060489527,-0.6112646,-0.066061795,-0.24979438,0.73158455,-0.09370761,-0.18918096,-0.3463474,-0.08367701,-0.30935025,-0.18982005,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.4781622,-0.09939945,-0.1489025,-0.18409078,0.046695214,0.013529999,-0.56198525,2.5694168,-0.06427042,-0.3870182,-0.09391567,-0.48624152,-0.14094758,0.18001,-0.4171344,-0.6119958,0.8743998,-0.15924661,-0.078358516,-0.8294982,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.35104945,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.36046833,-0.07355285,-0.067629814,-0.05803116,-0.17794979,-0.042500064,0.066985056,-0.0679732,-0.065490924,-0.07421895,-0.05562216,0.37830782,-0.07234395,-0.050053358,-0.09654722,-0.44759664,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.37121755,0.005758051,-0.071920976,-0.062246185,-0.16290446,-0.089100406,-0.08795058,-0.041330405,0.047956567,-0.31726763,-0.14370757,-0.19924109,0.70319986,-0.083192356,0.46799454,-0.048288155,-0.11526267,-0.09926551,-0.36332396,-0.06825314,0.0906225,-0.11805824,-0.06960907,-0.14353313,-0.18376279,-0.21529208,-0.10513405,-0.17625973,-0.0583981,0.0046242517,0.84600604,0.10675645,-0.066061795,-0.29869205,-0.16889963,-0.09370761,0.46902803,0.9975767,-0.08367701,-0.37370864,-0.056606047,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.18034203,4.9495864,-0.1489025,0.5079758,-0.15419166,0.0061368863,-0.5641824,0.07017329,-0.06427042,0.23897073,-0.09391567,-0.057999402,0.74591315,-0.086075604,0.29751766,0.46926883,0.56521696,-0.15924661,-0.078358516,0.8165223,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.38662302,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.15822852,-0.07355285,-0.067629814,-0.05803116,-0.11392157,-0.042500064,-0.15935591,-0.0679732,-0.41140178,-0.07421895,-0.05562216,-0.39360547,-0.07234395,-0.050053358,-0.09654722,-0.21731673,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.44870314,-0.4246974,-0.071920976,-0.062246185,0.13410346,-0.089100406,-0.08795058,-0.041330405,-0.68281806,-0.80012923,-0.14370757,-0.23394561,-0.09465467,-0.083192356,-0.64378154,-0.048288155,-0.11526267,-0.09926551,-0.19367369,-0.06825314,-0.49107632,-0.32350352,-0.4959689,-0.22250567,-0.53142744,-0.21529208,-0.55543786,-0.17625973,-0.0583981,-0.31172788,-0.5222981,-0.33053613,-0.066061795,-0.0917981,-0.46602014,-0.09370761,-0.398506,-0.5628397,-0.08367701,-0.635326,-0.3389902,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.542009,-0.09939945,-0.1489025,-0.24755538,-0.34916666,-0.23118283,-0.293088,-0.11557711,-0.06427042,-0.1513524,-0.09391567,-0.21102078,-0.14094758,0.32095647,0.04267702,-0.35854322,-0.2776122,-0.15924661,-0.078358516,-0.6163416,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.69864404,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.18940014,-0.07355285,-0.067629814,-0.05803116,-0.21751992,-0.042500064,-0.14415838,-0.0679732,-0.05187949,-0.07421895,-0.05562216,0.22960941,-0.07234395,-0.050053358,-0.09654722,-0.22076115,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.0756821,0.039414406,-0.071920976,-0.062246185,0.55488336,-0.089100406,-0.08795058,-0.041330405,0.82964504,0.005874064,-0.14370757,0.057562638,-0.01316045,-0.083192356,0.4355291,-0.048288155,-0.11526267,-0.09926551,-0.10318213,-0.06825314,-0.11296726,0.031128904,-0.37538198,-0.21851751,0.43654433,-0.21529208,-0.21712522,-0.17625973,-0.0583981,-0.019255362,-0.4936065,0.97607166,-0.066061795,0.096285105,0.064421125,-0.09370761,0.27317557,-0.3265633,-0.08367701,0.69524205,0.11147745,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.18934594,-0.09939945,-0.1489025,-0.4704011,0.0606436,0.13290001,-0.14621493,-0.055612568,-0.06427042,-0.42518765,-0.09391567,0.09349105,-0.14094758,1.875184,-0.33171284,0.3003583,-0.021361245,-0.15924661,-0.078358516,0.34257787,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.37267664,0
